TOTAL_READS,EXPECTED_DISTINCT,LOWER_0.95CI,UPPER_0.95CI
0,0,0,0
1000000,957399,957130.1,957668
2000000,1843964.5,1843274.4,1844654.8
3000000,2670523.6,2669299.2,2671748.6
4000000,3444409.8,3442523.9,3446296.8
5000000,4171426.1,4168740.9,4174113
6000000,4856038.5,4852383.3,4859696.3
7000000,5502386.3,5497557.2,5507219.7
8000000,6113752.2,6107449.8,6120061.1
9000000,6692919.5,6684696.3,6701152.8
10000000,7242750.4,7232043.8,7253472.8
11000000,7765278.4,7751428.3,7779153.3
12000000,8263204.6,8245472,8280975.4
13000000,8737100.1,8714687.5,8759570.3
14000000,9189387.2,9161458.6,9217400.9
15000000,9621828.6,9587527.3,9656252.6
16000000,10035541.4,9994006.8,10077248.7
17000000,10431607.2,10381990,10481461.5
18000000,10811531.3,10753007.3,10870373.9
19000000,11175661.9,11107443.3,11244299.5
20000000,11525179.7,11446524.7,11604375.1
21000000,11861044,11771263.8,11951508.9
22000000,12184684.4,12083147.9,12287074.1
23000000,12495642.1,12381778.7,12610552.7
24000000,12794870.4,12668170.8,12922837.2
25000000,13082881.9,12942897.6,13224380.3
26000000,13361154.4,13207495.7,13516600.8
27000000,13629711.9,13462045.5,13799466.6
28000000,13888872.2,13706917.6,14073242.2
29000000,14139103.6,13942629.5,14338346.4
30000000,14381474.9,14170295.2,14595801.7
31000000,14615725.6,14389695.8,14845305.7
32000000,14842402.8,14601415.8,15087367.2
33000000,15061914.1,14805896.5,15322358.7
34000000,15274441.2,15003349.8,15550430.9
35000000,15480460.7,15194279.3,15772032.3
36000000,15680247,15378983.1,15987412.3
37000000,15874216,15557898.5,16196964.7
38000000,16062538.6,15731214.5,16400840.8
39000000,16245429,15899161.9,16599237.5
40000000,16423108.2,16061975.5,16792360.6
41000000,16595701.2,16219792.6,16980321.8
42000000,16763517.2,16372933.1,17163418.9
43000000,16926752.1,16521601.9,17341837.6
44000000,17085782.1,16666183,17515945.3
45000000,17240732.7,16806808.4,17685860.2
46000000,17391632.1,16943511.9,17851604.1
47000000,17538637.4,17076455.2,18013328.8
48000000,17681897.7,17205791.3,18171178.7
49000000,17821554.6,17331664.7,18325291.5
50000000,17957742.4,17454212.3,18475798.7
51000000,18090589.1,17573563.8,18622825.5
52000000,18220216.2,17689842.4,18766491.6
53000000,18346739.6,17803164.6,18906911.2
54000000,18470269.5,17913641.5,19044193.6
55000000,18591258.7,18021725.6,19178790.4
56000000,18709616.3,18127326.5,19310610.6
57000000,18825420.6,18230521.8,19439732.2
58000000,18938624.7,18331264.2,19566108.6
59000000,19049062.5,18429387.1,19689574.1
60000000,19156759.6,18524915.2,19810154.7
61000000,19262047.8,18618179.3,19928183.1
62000000,19365061.4,18709312.3,20043794.2
63000000,19465873.5,18798386,20157061.9
64000000,19564553.8,18885468.9,20268057.3
65000000,19661169.4,18970626.6,20376848.4
66000000,19755784.5,19053921.7,20483500.8
67000000,19848460.5,19135414.2,20588077.3
68000000,19939256.7,19215161.6,20690638.2
69000000,20028229.5,19293218.8,20791241.8
70000000,20115433.5,19369638.7,20889943.9
71000000,20200920.9,19444471.7,20986798.2
72000000,20284741.9,19517766.5,21081856.6
73000000,20366944.9,19589569.5,21175168.9
74000000,20447576.2,19659925.5,21266783.1
75000000,20526680.5,19728877.4,21356745.5
76000000,20604300.9,19796466.4,21445100.6
77000000,20680478.6,19862732.3,21531891.5
78000000,20755253.7,19927713.2,21617159.6
79000000,20828664.5,19991445.8,21700944.9
80000000,20900748,20053965.3,21783286.2
81000000,20971539.9,20115305.9,21864220.6
82000000,21041074.6,20175500.2,21943784.2
83000000,21109385.4,20234579.9,22022011.7
84000000,21176504.4,20292575.2,22098936.8
85000000,21242462.3,20349515.6,22174591.9
86000000,21307289.2,20405429.3,22249008.6
87000000,21371013.8,20460343.6,22322217
88000000,21433664.1,20514284.8,22394246.8
89000000,21495267,20567278.4,22465126.2
90000000,21555848.6,20619348.8,22534882.9
91000000,21615425.1,20670510.8,22603534.5
92000000,21673974.8,20720741.3,22671060.7
93000000,21731576.7,20770117.8,22737542.1
94000000,21788253.7,20818661.7,22803002.7
95000000,21844027.8,20866393.6,22867466.2
96000000,21898920.5,20913333.7,22930955.2
97000000,21952952.5,20959501.3,22993491.9
98000000,22006143.9,21004915.1,23055097.6
99000000,22058514.1,21049593.3,23115793.2
100000000,22110082.2,21093553.5,23175598.8
101000000,22160866.2,21136812.7,23234534
102000000,22210974.4,21179477.6,23292707.9
103000000,22260346.6,21221486.9,23350061.8
104000000,22308985.7,21262842.5,23406599.9
105000000,22356908.1,21303559.3,23462339.5
106000000,22404129.5,21343652,23517297.7
107000000,22450665.1,21383134.7,23571490.8
108000000,22496529.7,21422021,23624934.8
109000000,22541737.9,21460324.3,23677645.3
110000000,22586303.5,21498057.5,23729637.2
111000000,22630240.2,21535233.2,23780925.3
112000000,22673561.2,21571863.4,23831524
113000000,22716279.4,21607960,23881447
114000000,22758407.3,21643534.5,23930707.9
115000000,22799956.9,21678598.1,23979319.8
116000000,22840940.3,21713161.5,24027295.7
117000000,22881368.7,21747235.4,24074647.9
118000000,22921253.5,21780830,24121388.6
119000000,22960605.6,21813955.2,24167529.6
120000000,22999435.5,21846620.8,24213082.6
121000000,23037753.6,21878836.1,24258058.6
122000000,23075569.9,21910610.4,24302468.8
123000000,23112894.2,21941952.5,24346323.7
124000000,23149736.1,21972871.2,24389633.7
125000000,23186104.8,22003375,24432409.1
126000000,23222009.5,22033472,24474659.6
127000000,23257458.9,22063170.2,24516395
128000000,23292461.7,22092477.6,24557624.6
129000000,23327026.2,22121401.7,24598357.8
130000000,23361160.7,22149949.9,24638603.3
131000000,23394873,22178129.4,24678370
132000000,23428171.1,22205947.4,24717666.4
133000000,23461062.4,22233410.6,24756500.8
134000000,23493554.4,22260525.7,24794881.5
135000000,23525654.3,22287299.4,24832816.2
136000000,23557369.2,22313737.9,24870312.9
137000000,23588705.9,22339847.4,24907379
138000000,23619671.3,22365634.1,24944022.1
139000000,23650271.7,22391103.8,24980249.3
140000000,23680513.8,22416262.3,25016067.6
141000000,23710403.7,22441115.2,25051484.1
142000000,23739947.5,22465668.1,25086505.5
143000000,23769151.2,22489926.2,25121138.4
144000000,23798020.7,22513894.9,25155389.2
145000000,23826561.6,22537579.2,25189264.3
146000000,23854779.6,22560984.2,25222769.8
147000000,23882680.1,22584114.6,25255911.9
148000000,23910268.4,22606975.4,25288696.3
149000000,23937549.7,22629571.2,25321128.9
150000000,23964529.2,22651906.4,25353215.3
151000000,23991211.8,22673985.6,25384961.1
152000000,24017602.3,22695813.1,25416371.8
153000000,24043705.7,22717393.1,25447452.5
154000000,24069526.4,22738729.9,25478208.5
155000000,24095069.1,22759827.5,25508644.9
156000000,24120338.3,22780689.8,25538766.7
157000000,24145338.3,22801320.7,25568578.7
158000000,24170073.4,22821724.1,25598085.7
159000000,24194547.8,22841903.7,25627292.4
160000000,24218765.6,22861863.1,25656203.3
161000000,24242730.8,22881605.8,25684823
162000000,24266447.3,22901135.4,25713155.9
163000000,24289919,22920455.3,25741206.2
164000000,24313149.7,22939568.8,25768978.2
165000000,24336143.1,22958479.2,25796476.1
166000000,24358902.7,22977189.6,25823703.8
167000000,24381432.1,22995703.3,25850665.4
168000000,24403734.8,23014023.3,25877364.7
169000000,24425814.3,23032152.5,25903805.6
170000000,24447673.7,23050094,25929991.8
171000000,24469316.5,23067850.7,25955927.1
172000000,24490745.8,23085425.2,25981614.9
173000000,24511964.7,23102820.5,26007058.9
174000000,24532976.4,23120039.3,26032262.5
175000000,24553783.9,23137084.1,26057229.2
176000000,24574390.1,23153957.6,26081962.2
177000000,24594797.9,23170662.4,26106464.8
178000000,24615010.2,23187201,26130740.3
179000000,24635029.8,23203575.8,26154791.7
180000000,24654859.4,23219789.2,26178622.3
181000000,24674501.7,23235843.5,26202235
182000000,24693959.4,23251741.2,26225632.9
183000000,24713235,23267484.5,26248818.8
184000000,24732331.1,23283075.5,26271795.7
185000000,24751250.2,23298516.6,26294566.3
186000000,24769994.8,23313809.8,26317133.4
187000000,24788567.2,23328957.2,26339499.9
188000000,24806969.8,23343960.9,26361668.2
189000000,24825204.9,23358822.9,26383641.1
190000000,24843274.8,23373545.2,26405421.2
191000000,24861181.8,23388129.8,26427010.9
192000000,24878928,23402578.5,26448412.8
193000000,24896515.6,23416893.3,26469629.4
194000000,24913946.6,23431076,26490662.9
195000000,24931223.3,23445128.4,26511515.9
196000000,24948347.6,23459052.3,26532190.6
197000000,24965321.5,23472849.4,26552689.3
198000000,24982147,23486521.5,26573014.2
199000000,24998826.1,23500070.2,26593167.6
200000000,25015360.6,23513497.1,26613151.6
201000000,25031752.4,23526804,26632968.4
202000000,25048003.4,23539992.4,26652620
203000000,25064115.3,23553063.9,26672108.5
204000000,25080090,23566019.9,26691436
205000000,25095929.2,23578862.1,26710604.5
206000000,25111634.5,23591592,26729615.8
207000000,25127207.8,23604210.9,26748471.9
208000000,25142650.6,23616720.3,26767174.8
209000000,25157964.6,23629121.6,26785726.3
210000000,25173151.4,23641416.3,26804128.2
211000000,25188212.6,23653605.6,26822382.4
212000000,25203149.7,23665690.9,26840490.6
213000000,25217964.2,23677673.6,26858454.5
214000000,25232657.7,23689554.9,26876275.9
215000000,25247231.6,23701336.2,26893956.5
216000000,25261687.4,23713018.6,26911498
217000000,25276026.5,23724603.4,26928901.9
218000000,25290250.4,23736091.8,26946170
219000000,25304360.3,23747485,26963303.7
220000000,25318357.7,23758784.2,26980304.7
221000000,25332243.9,23769990.5,26997174.6
222000000,25346020.3,23781105.1,27013914.7
223000000,25359688,23792129,27030526.6
224000000,25373248.5,23803063.5,27047011.9
225000000,25386702.9,23813909.5,27063371.8
226000000,25400052.6,23824668.1,27079607.9
227000000,25413298.7,23835340.4,27095721.6
228000000,25426442.3,23845927.4,27111714.2
229000000,25439484.8,23856430.2,27127587.2
230000000,25452427.3,23866849.6,27143341.8
231000000,25465270.9,23877186.7,27158979.3
232000000,25478016.7,23887442.6,27174501.2
233000000,25490665.9,23897618,27189908.6
234000000,25503219.5,23907714,27205202.8
235000000,25515678.7,23917731.4,27220385.1
236000000,25528044.5,23927671.3,27235456.7
237000000,25540317.9,23937534.4,27250418.7
238000000,25552499.9,23947321.7,27265272.5
239000000,25564591.7,23957034.1,27280019.2
240000000,25576594.2,23966672.3,27294659.9
241000000,25588508.3,23976237.2,27309195.7
242000000,25600335,23985729.7,27323627.9
243000000,25612075.4,23995150.6,27337957.5
244000000,25623730.3,24004500.7,27352185.5
245000000,25635300.7,24013780.7,27366313.2
246000000,25646787.5,24022991.5,27380341.4
247000000,25658191.6,24032133.8,27394271.4
248000000,25669513.8,24041208.4,27408104.1
249000000,25680755.2,24050216,27421840.5
250000000,25691916.4,24059157.3,27435481.6
251000000,25702998.4,24068033.2,27449028.5
252000000,25714002.1,24076844.2,27462482.1
253000000,25724928.2,24085591.2,27475843.3
254000000,25735777.5,24094274.8,27489113.2
255000000,25746551,24102895.6,27502292.6
256000000,25757249.3,24111454.4,27515382.5
257000000,25767873.2,24119951.8,27528383.8
258000000,25778423.6,24128388.5,27541297.3
259000000,25788901.2,24136765.2,27554124.1
260000000,25799306.6,24145082.4,27566864.9
261000000,25809640.8,24153340.8,27579520.6
262000000,25819904.4,24161541,27592092
263000000,25830098.1,24169683.6,27604580.1
264000000,25840222.6,24177769.2,27616985.6
265000000,25850278.7,24185798.5,27629309.3
266000000,25860267,24193771.9,27641552.1
267000000,25870188.2,24201690.2,27653714.8
268000000,25880043,24209553.8,27665798.1
269000000,25889832.1,24217363.3,27677802.8
270000000,25899556,24225119.2,27689729.7
271000000,25909215.6,24232822.2,27701579.5
272000000,25918811.3,24240472.8,27713353
273000000,25928343.8,24248071.4,27725050.9
274000000,25937813.8,24255618.6,27736674
275000000,25947221.9,24263114.9,27748222.9
276000000,25956568.6,24270560.9,27759698.4
277000000,25965854.6,24277957.1,27771101.2
278000000,25975080.4,24285303.8,27782432
279000000,25984246.7,24292601.7,27793691.3
280000000,25993353.9,24299851.3,27804880
281000000,26002402.8,24307052.9,27815998.7
282000000,26011393.8,24314207,27827048.1
283000000,26020327.5,24321314.2,27838028.7
284000000,26029204.4,24328374.9,27848941.2
285000000,26038025.1,24335389.5,27859786.3
286000000,26046790.2,24342358.6,27870564.6
287000000,26055500,24349282.4,27881276.7
288000000,26064155.2,24356161.6,27891923.2
289000000,26072756.3,24362996.4,27902504.7
290000000,26081303.7,24369787.3,27913021.8
291000000,26089798.1,24376534.8,27923475.1
292000000,26098239.8,24383239.3,27933865.2
293000000,26106629.3,24389901.1,27944192.6
294000000,26114967.2,24396520.7,27954458
295000000,26123253.9,24403098.5,27964661.8
296000000,26131489.9,24409634.8,27974804.6
297000000,26139675.6,24416130.1,27984887
298000000,26147811.6,24422584.7,27994909.5
299000000,26155898.2,24428999,28004872.7
300000000,26163935.9,24435373.5,28014777
301000000,26171925.1,24441708.4,28024623
302000000,26179866.3,24448004.1,28034411.3
303000000,26187760,24454261,28044142.2
304000000,26195606.5,24460479.5,28053816.4
305000000,26203406.3,24466659.9,28063434.2
306000000,26211159.7,24472802.5,28072996.3
307000000,26218867.2,24478907.7,28082503
308000000,26226529.3,24484975.8,28091954.9
309000000,26234146.2,24491007.2,28101352.5
310000000,26241718.4,24497002.2,28110696.2
311000000,26249246.3,24502961.1,28119986.4
312000000,26256730.3,24508884.3,28129223.7
313000000,26264170.8,24514772,28138408.4
314000000,26271568.1,24520624.7,28147541.1
315000000,26278922.6,24526442.5,28156622.2
316000000,26286234.7,24532225.8,28165652
317000000,26293504.8,24537974.9,28174631.1
318000000,26300733.1,24543690.2,28183559.9
319000000,26307920.2,24549371.9,28192438.7
320000000,26315066.2,24555020.2,28201268.1
321000000,26322171.6,24560635.6,28210048.4
322000000,26329236.8,24566218.2,28218780
323000000,26336262,24571768.5,28227463.4
324000000,26343247.6,24577286.5,28236098.9
325000000,26350193.9,24582772.7,28244686.9
326000000,26357101.3,24588227.3,28253227.9
327000000,26363970.1,24593650.6,28261722.1
328000000,26370800.6,24599042.8,28270170.1
329000000,26377593.1,24604404.2,28278572.1
330000000,26384348,24609735.1,28286928.6
331000000,26391065.5,24615035.7,28295239.8
332000000,26397746,24620306.3,28303506.3
333000000,26404389.8,24625547.1,28311728.3
334000000,26410997.1,24630758.4,28319906.2
335000000,26417568.3,24635940.5,28328040.3
336000000,26424103.7,24641093.5,28336131.1
337000000,26430603.5,24646217.8,28344178.8
338000000,26437068.1,24651313.5,28352183.8
339000000,26443497.8,24656381,28360146.4
340000000,26449892.7,24661420.3,28368067
341000000,26456253.3,24666431.9,28375945.9
342000000,26462579.7,24671415.8,28383783.5
343000000,26468872.3,24676372.3,28391580
344000000,26475131.3,24681301.7,28399335.8
345000000,26481356.9,24686204.2,28407051.1
346000000,26487549.6,24691080,28414726.4
347000000,26493709.4,24695929.2,28422361.9
348000000,26499836.8,24700752.2,28429958
349000000,26505931.8,24705549.2,28437514.9
350000000,26511994.9,24710320.2,28445032.9
351000000,26518026.2,24715065.7,28452512.4
352000000,26524025.9,24719785.6,28459953.6
353000000,26529994.4,24724480.4,28467356.8
354000000,26535931.9,24729150.1,28474722.4
355000000,26541838.6,24733795,28482050.5
356000000,26547714.8,24738415.2,28489341.6
357000000,26553560.7,24743011,28496595.8
358000000,26559376.4,24747582.5,28503813.5
359000000,26565162.4,24752130,28510995
360000000,26570918.7,24756653.6,28518140.4
361000000,26576645.7,24761153.5,28525250.1
362000000,26582343.4,24765629.9,28532324.3
363000000,26588012.3,24770083,28539363.3
364000000,26593652.4,24774512.9,28546367.4
365000000,26599264.1,24778919.9,28553336.9
366000000,26604847.4,24783304.1,28560271.9
367000000,26610402.7,24787665.8,28567172.8
368000000,26615930.1,24792005,28574039.7
369000000,26621429.8,24796321.9,28580873
370000000,26626902.2,24800616.7,28587672.9
371000000,26632347.2,24804889.7,28594439.6
372000000,26637765.3,24809140.8,28601173.4
373000000,26643156.5,24813370.4,28607874.5
374000000,26648521,24817578.6,28614543.1
