TOTAL_READS,EXPECTED_DISTINCT,LOWER_0.95CI,UPPER_0.95CI
0,0,0,0
1000000,891051.5,890634.2,891469
2000000,1620476.5,1619489.7,1621463.9
3000000,2233688.6,2232045.5,2235332.9
4000000,2758269.3,2755885.9,2760654.7
5000000,3212810.9,3209554.3,3216070.8
6000000,3610921.6,3606509.5,3615339
7000000,3962235,3955924.7,3968555.4
8000000,4274081.5,4263797.9,4284389.9
9000000,4553583.6,4536797,4570432.3
10000000,4805880.2,4781724.8,4830157.7
11000000,5034094.9,5001410.4,5066993.1
12000000,5241062.9,5197833.9,5284651.4
13000000,5430420.7,5374356.2,5487070.1
14000000,5604081.8,5533037.2,5676038.6
15000000,5763355.3,5675591.6,5852476.1
16000000,5910952.3,5805273.6,6018554.9
17000000,6047809.1,5923591.1,6174632
18000000,6174645.1,6031779.8,6320894.1
19000000,6292757.5,6131549.3,6458204
20000000,6403119.4,6224166.5,6587217.5
21000000,6507021.2,6311105.1,6709019.2
22000000,6604501,6392497.6,6823535.4
23000000,6695911.8,6468724.9,6931077.7
24000000,6781371.1,6539888,7031770.9
25000000,6861954.7,6607018.3,7126727.9
26000000,6938068.7,6670463.9,7216409.3
27000000,7010124.6,6730572.4,7301287.9
28000000,7078574.7,6787732.9,7381878.7
29000000,7143330.6,6841797.3,7458153.2
30000000,7204791.9,6893110.8,7530566.1
31000000,7262695.5,6941362,7598904.4
32000000,7317490.3,6986956.7,7663660.6
33000000,7370014.4,7030694.8,7725710.4
34000000,7420722.1,7072997.6,7785541.6
35000000,7469506.8,7113730,7843076.9
36000000,7516244.2,7152743.5,7898218
37000000,7561005.7,7190087.4,7951058.7
38000000,7603913.9,7225865.1,8001741.7
39000000,7645081.7,7260172.5,8050397.4
40000000,7684612.8,7293097.9,8097145.5
41000000,7722603.2,7324723.3,8142095.9
42000000,7759141,7355124.5,8185350.1
43000000,7794308.1,7384371.7,8227001.7
44000000,7828180.3,7412530.2,8267137.5
45000000,7860637,7439469.9,8305647.4
46000000,7891899.5,7465402.7,8342762
47000000,7922068.2,7490420.4,8378590.5
48000000,7951199.6,7514571.5,8413197.7
49000000,7979346.3,7537901,8446644.2
50000000,8006557.4,7560450.9,8478986.5
51000000,8032878.7,7582260.4,8510277.6
52000000,8058353.3,7603366.1,8540567.1
53000000,8083021.4,7623802.1,8569901.7
54000000,8106920.6,7643600.5,8598325.2
55000000,8130086.5,7662791.1,8625878.7
56000000,8152552.1,7681402,8652601
57000000,8174348.9,7699459.6,8678528.7
58000000,8195506.3,7716988.6,8703696.1
59000000,8216052,7734012.2,8728135.9
60000000,8236012.1,7750552.5,8751878.7
61000000,8255411.3,7766629.9,8774953.5
62000000,8274273,7782263.9,8797387.9
63000000,8292619.2,7797472.9,8819207.8
64000000,8310470.8,7812274.1,8840437.9
65000000,8327847.4,7826684.1,8861101.6
66000000,8344767.9,7840718.3,8881221
67000000,8361249.9,7854391.3,8900817.1
68000000,8377310.2,7867717,8919909.9
69000000,8392964.9,7880708.8,8938518.4
70000000,8408229.2,7893379,8956660.7
71000000,8423117.3,7905739.6,8974353.9
72000000,8437643.2,7917801.9,8991614.5
73000000,8451819.8,7929576.7,9008457.9
74000000,8465659.6,7941074.1,9024899.1
75000000,8479174.5,7952304,9040952.2
76000000,8492381.4,7963281.2,9056636.3
77000000,8505332.9,7974056.3,9072006.2
78000000,8517991,7984589.6,9087025.8
79000000,8530365.5,7994889,9101706.8
80000000,8542465.8,8004962.4,9116060.6
81000000,8554301,8014817.1,9130098
82000000,8565879.6,8024460.1,9143829.3
83000000,8577209.9,8033898.3,9157264.3
84000000,8588299.9,8043138.1,9170412.5
85000000,8599157,8052185.8,9183283
86000000,8609788.5,8061047.2,9195884.5
87000000,8620201.5,8069728.1,9208225.2
88000000,8630402.5,8078234,9220313.3
89000000,8640398,8086570,9232156.3
90000000,8650194.2,8094741.3,9243761.7
91000000,8659796.8,8102752.7,9255136.4
92000000,8669211.7,8110608.8,9266287.4
93000000,8678444.3,8118314.1,9277221.1
94000000,8687499.7,8125872.9,9287943.9
95000000,8696383.1,8133289.3,9298461.7
96000000,8705099.3,8140567.4,9308780.4
97000000,8713653,8147710.9,9318905.7
98000000,8722048.8,8154723.6,9328842.8
99000000,8730290.8,8161609,9338597
100000000,8738383.3,8168370.6,9348173.2
101000000,8746330.4,8175011.6,9357576.4
102000000,8754136,8181535.3,9366811.2
103000000,8761803.7,8187944.7,9375882
104000000,8769337.2,8194242.8,9384793.2
105000000,8776740,8200432.5,9393549
