TOTAL_READS,EXPECTED_DISTINCT,LOWER_0.95CI,UPPER_0.95CI
0,0,0,0
1000000,793151.5,792666.8,793636.5
2000000,1351619,1350664.4,1352574.3
3000000,1785289,1783941.4,1786637.6
4000000,2139400.8,2137703.6,2141099.4
5000000,2437817.4,2435760.9,2439875.6
6000000,2694839,2692332.3,2697348
7000000,2919645.1,2916438.3,2922855.4
8000000,3118079.9,3113562.3,3122604.1
9000000,3295125.2,3287427.6,3302840.8
10000000,3455810.4,3442741.4,3468929
11000000,3601703.1,3581998.8,3621515.9
12000000,3734309,3706302.8,3762526.7
13000000,3856829.1,3818432.5,3895611.9
14000000,3969081.2,3918525.9,4020288.6
15000000,4074561,4010716.1,4139422.3
16000000,4170556.1,4092894.6,4249691.3
17000000,4260773.5,4169205.5,4354352.6
18000000,4344766,4239466.3,4452681
19000000,4423588.9,4304869.3,4545582.5
20000000,4497559.8,4365789.6,4633307.1
21000000,4568202,4423764.1,4717355.8
22000000,4633844.9,4477115.8,4796060.5
23000000,4695834.1,4527173.5,4870778.3
24000000,4754474.9,4574223,4941829.8
25000000,4809917.7,4618396.1,5009381.6
26000000,4862420.2,4659932.9,5073706.1
27000000,4911977.7,4698813.4,5134812.3
28000000,4958722.7,4735156.5,5192844.3
29000000,5003857.4,4770151.1,5249013.8
30000000,5047300.2,4803704.7,5303248.3
31000000,5088702.7,4835460,5355208.2
32000000,5127816.6,4865160.1,5404653.1
33000000,5165100.4,4893255.2,5452047.9
34000000,5200794.1,4919977.5,5497638.8
35000000,5234998.3,4945420.5,5541532.2
36000000,5267805.1,4969669.7,5583825.8
37000000,5299299.1,4992803.5,5624609.7
38000000,5329558.2,5014893.7,5663966.7
39000000,5358654.3,5036006.3,5701973.7
40000000,5386653.5,5056202.1,5738701.7
41000000,5413617.1,5075536.9,5774216.7
42000000,5439602,5094062.5,5808580
43000000,5464660.7,5111826.5,5841848.7
44000000,5489231.2,5129261,5874464
45000000,5513046.8,5146095.4,5906164.2
46000000,5536068.8,5162286.8,5936915.1
47000000,5558336.7,5177870,5966759.8
48000000,5579887.1,5192877.6,5995739.2
49000000,5600754.5,5207340,6023891.4
50000000,5620970.9,5221285.1,6051252.3
51000000,5640566.6,5234739.6,6077855.7
52000000,5659570,5247727.8,6103733.6
53000000,5678007.6,5260272.9,6128915.9
54000000,5695904.5,5272396.5,6153431
55000000,5713647.7,5284481,6177668.2
56000000,5730893.3,5296180.4,6201287.8
57000000,5747660.8,5307510.8,6224312.2
58000000,5763969.8,5318489.1,6246764.2
59000000,5779839,5329130.9,6268665.4
60000000,5795286.1,5339451,6290036.3
61000000,5810327.8,5349463.4,6310896.3
62000000,5824979.9,5359181.2,6331263.9
63000000,5839257.5,5368617,6351156.9
64000000,5853174.9,5377782.3,6370591.8
65000000,5866745.5,5386688.5,6389584.7
66000000,5879982.2,5395345.9,6408150.9
67000000,5892897.3,5403764.6,6426304.9
68000000,5905502.4,5411954,6444060.5
69000000,5917808.6,5419923,6461430.9
70000000,5929826.4,5427680.3,6478428.9
71000000,5941565.9,5435233.8,6495066.5
72000000,5953036.7,5442591.3,6511355.3
73000000,5964247.9,5449760.1,6527306.3
74000000,5975085.4,5456624.6,6542807.8
75000000,5985613.7,5463247.5,6557925.9
76000000,5995910.3,5469704.1,6572739.4
77000000,6005982.6,5476000.6,6587257.7
78000000,6015838,5482142.5,6601489.7
79000000,6025483.4,5488135.3,6615443.8
80000000,6034925.5,5493984.1,6629128.3
81000000,6044170.7,5499694,6642551.2
82000000,6053225,5505269.6,6655720
83000000,6062094.4,5510715.5,6668641.9
84000000,6070784.5,5516036,6681324
85000000,6079300.6,5521235.2,6693773.1
86000000,6087647.9,5526317,6705995.6
87000000,6095831.5,5531285.3,6717997.7
88000000,6103856.1,5536143.7,6729785.5
89000000,6111726.4,5540895.7,6741364.8
90000000,6119446.6,5545544.6,6752741.1
91000000,6127021.2,5550093.6,6763919.9
92000000,6134454.1,5554545.8,6774906.4
93000000,6141749.4,5558904.1,6785705.5
94000000,6148910.8,5563171.4,6796322
95000000,6155942,5567350.3,6806760.8
96000000,6162846.5,5571443.6,6817026.2
97000000,6169627.7,5575453.7,6827122.7
98000000,6176289,5579383.1,6837054.4
99000000,6182833.3,5583234,6846825.4
100000000,6189263.9,5587008.7,6856439.6
101000000,6195583.7,5590709.4,6865901
102000000,6201795.5,5594338.2,6875213
103000000,6207902,5597897,6884379.4
104000000,6213905.9,5601387.9,6893403.5
105000000,6219809.8,5604812.5,6902288.7
106000000,6225616.2,5608172.8,6911038.3
107000000,6231327.5,5611470.5,6919655.3
108000000,6236945.9,5614707.3,6928142.9
109000000,6242473.8,5617884.7,6936503.9
110000000,6247913.2,5621004.3,6944741.2
111000000,6253266.4,5624067.7,6952857.5
112000000,6258535.4,5627076.2,6960855.7
113000000,6263722.1,5630031.4,6968738.2
114000000,6268828.4,5632934.4,6976507.6
115000000,6273856.3,5635786.8,6984166.4
116000000,6278807.4,5638589.7,6991716.9
117000000,6283683.6,5641344.4,6999161.4
118000000,6288486.6,5644052,7006502.3
119000000,6293217.9,5646713.7,7013741.7
120000000,6297879.2,5649330.7,7020881.6
121000000,6302472,5651903.9,7027924.3
122000000,6306997.8,5654434.5,7034871.6
123000000,6311458.1,5656923.5,7041725.6
124000000,6315854.3,5659371.8,7048488.1
125000000,6320187.7,5661780.5,7055161
126000000,6324459.8,5664150.3,7061746.1
127000000,6328671.7,5666482.3,7068245.1
128000000,6332824.8,5668777.3,7074659.7
129000000,6336920.3,5671036.1,7080991.6
130000000,6340959.3,5673259.5,7087242.4
131000000,6344943.1,5675448.4,7093413.6
132000000,6348872.8,5677603.5,7099506.9
133000000,6352749.4,5679725.6,7105523.6
134000000,6356574,5681815.4,7111465.3
135000000,6360347.7,5683873.6,7117333.4
136000000,6364071.5,5685900.8,7123129.1
137000000,6367746.3,5687897.8,7128854
138000000,6371373.2,5689865.3,7134509.2
139000000,6374953,5691803.7,7140096.2
140000000,6378486.7,5693713.8,7145616
141000000,6381975.1,5695596.1,7151070
142000000,6385419.2,5697451.3,7156459.3
143000000,6388819.7,5699279.8,7161785.1
144000000,6392177.5,5701082.3,7167048.5
145000000,6395493.4,5702859.3,7172250.6
146000000,6398768.1,5704611.2,7177392.5
147000000,6402002.5,5706338.6,7182475.3
148000000,6405197.3,5708042,7187500
149000000,6408353.1,5709721.9,7192467.5
150000000,6411470.7,5711378.7,7197378.9
151000000,6414550.8,5713013,7202235.1
152000000,6417594.1,5714625,7207037.1
153000000,6420601.2,5716215.3,7211785.7
154000000,6423572.8,5717784.3,7216482
155000000,6426509.4,5719332.4,7221126.6
156000000,6429411.8,5720860,7225720.6
157000000,6432280.4,5722367.5,7230264.7
158000000,6435116,5723855.3,7234759.7
159000000,6437919,5725323.7,7239206.5
160000000,6440690,5726773.1,7243605.8
161000000,6443429.5,5728203.9,7247958.5
162000000,6446138.2,5729616.4,7252265.1
163000000,6448816.4,5731011,7256526.6
164000000,6451464.8,5732387.9,7260743.5
165000000,6454083.8,5733747.5,7264916.7
166000000,6456673.9,5735090.1,7269046.7
167000000,6459235.6,5736416,7273134.3
168000000,6461769.3,5737725.5,7277180.1
169000000,6464275.5,5739019,7281184.8
170000000,6466754.6,5740296.6,7285148.9
171000000,6469207.2,5741558.7,7289073.2
172000000,6471633.5,5742805.5,7292958.2
173000000,6474034.1,5744037.3,7296804.5
174000000,6476409.3,5745254.4,7300612.7
175000000,6478759.5,5746457.1,7304383.3
176000000,6481085.2,5747645.5,7308117
177000000,6483386.7,5748819.9,7311814.2
178000000,6485664.3,5749980.5,7315475.6
179000000,6487918.6,5751127.7,7319101.5
180000000,6490149.7,5752261.5,7322692.6
181000000,6492358.1,5753382.3,7326249.4
182000000,6494544.1,5754490.2,7329772.3
183000000,6496708.1,5755585.5,7333261.9
184000000,6498850.3,5756668.3,7336718.5
185000000,6500971.2,5757739,7340142.8
186000000,6503070.9,5758797.6,7343535
187000000,6505150,5759844.3,7346895.8
188000000,6507208.5,5760879.5,7350225.4
189000000,6509247,5761903.1,7353524.5
190000000,6511265.5,5762915.5,7356793.3
191000000,6513264.5,5763916.9,7360032.3
192000000,6515244.2,5764907.2,7363242
193000000,6517204.9,5765886.9,7366422.6
194000000,6519146.9,5766856,7369574.7
195000000,6521070.4,5767814.6,7372698.6
196000000,6522975.7,5768763,7375794.6
197000000,6524863,5769701.4,7378863.2
198000000,6526732.7,5770629.8,7381904.7
199000000,6528584.9,5771548.4,7384919.5
200000000,6530419.9,5772457.3,7387908
201000000,6532237.9,5773356.8,7390870.4
202000000,6534039.2,5774246.9,7393807.1
203000000,6535824,5775127.9,7396718.5
204000000,6537592.5,5775999.7,7399604.9
205000000,6539345,5776862.7,7402466.6
206000000,6541081.6,5777716.8,7405303.9
207000000,6542802.6,5778562.3,7408117.1
208000000,6544508.2,5779399.2,7410906.6
209000000,6546198.6,5780227.7,7413672.7
210000000,6547874,5781047.9,7416415.6
211000000,6549534.6,5781859.9,7419135.7
212000000,6551180.6,5782663.9,7421833.2
213000000,6552812.1,5783460,7424508.4
214000000,6554429.5,5784248.2,7427161.5
215000000,6556032.7,5785028.7,7429793
216000000,6557622.2,5785801.5,7432403
217000000,6559197.9,5786566.9,7434991.7
218000000,6560760.2,5787324.9,7437559.5
