TOTAL_READS,EXPECTED_DISTINCT,LOWER_0.95CI,UPPER_0.95CI
0,0,0,0
1000000,759596.5,758987.2,760206.3
2000000,1272461.5,1271306,1273618
3000000,1663791.7,1662155.2,1665429.8
4000000,1979914.6,1977742.3,1982089.2
5000000,2244069.1,2241003.9,2247138.5
6000000,2468793.7,2463193.4,2474406.7
7000000,2661896,2649359.8,2674491.6
8000000,2829311.8,2804500.1,2854343
9000000,2975540,2937033.7,3014551.2
10000000,3107810.9,3056541.9,3159939.9
11000000,3226660.2,3163970,3290592.6
12000000,3333119.7,3260155.7,3407716.6
13000000,3427392.4,3345000.3,3511813.9
14000000,3513647.3,3422430.7,3607295.1
15000000,3595347.1,3495750.4,3697781.5
16000000,3670567.6,3562939.8,3781446.6
17000000,3740058.6,3624691.3,3859097.7
18000000,3804457.4,3681607.4,3931406.8
19000000,3864309.8,3734211.7,3998940.5
20000000,3920085.2,3782959.2,4062181.9
21000000,3972190.2,3828245.8,4121547.1
22000000,4020978.5,3870417.1,4177396.9
23000000,4066759.4,3909775.3,4230046.7
24000000,4109804.6,3946586,4279773.5
25000000,4150353.9,3981082.9,4326822.1
26000000,4188619.5,4013472.6,4371409.8
27000000,4224790.1,4043938.2,4413730.1
28000000,4259034.2,4072642.7,4453956.2
29000000,4291502.4,4099731.4,4492243.8
30000000,4322330,4125334.2,4528732.9
31000000,4351638.9,4149567.8,4563550.2
32000000,4379539,4172536.9,4596810.5
33000000,4406129.9,4194336.3,4628618
34000000,4431501.9,4215051.4,4659067.6
35000000,4455737.4,4234759.7,4688246.2
36000000,4478911.2,4253531.5,4716233
37000000,4501091.8,4271430.9,4743100.8
38000000,4522341.9,4288516.2,4768916.6
39000000,4542719,4304840.9,4793741.9
40000000,4562276.1,4320453.8,4817633.4
41000000,4581061.6,4335399.7,4840643.7
42000000,4599120.5,4349719.8,4862821.2
43000000,4616494.3,4363451.8,4884211.1
44000000,4633221.3,4376630.9,4904855
45000000,4649337,4389289.1,4924791.8
46000000,4664874.5,4401456.3,4944057.6
47000000,4679864.2,4413160.2,4962686.2
48000000,4694334.8,4424426.2,4980709
49000000,4708263.9,4435229.4,4998106.6
50000000,4721655.8,4445571.3,5014886.1
51000000,4734605.9,4455544.7,5031145.3
52000000,4747135.7,4465168.7,5046908.4
53000000,4759265.5,4474461.1,5062197.9
54000000,4771014,4483438.4,5077035.1
55000000,4782399,4492116.2,5091439.9
56000000,4793437.1,4500509.1,5105431.2
57000000,4804144.1,4508630.6,5119026.6
58000000,4814534.5,4516493.6,5132242.9
59000000,4824622.2,4524110,5145095.8
60000000,4834420.3,4531491.1,5157600.2
61000000,4843941.1,4538647.5,5169770.3
62000000,4853196.1,4545589.2,5181619.3
63000000,4862196.5,4552325.6,5193160
64000000,4870952.5,4558865.5,5204404.2
65000000,4879474,4565217.3,5215363.3
66000000,4887770.3,4571389,5226048.2
67000000,4895850.3,4577387.9,5236469
68000000,4903722.2,4583221.2,5246635.5
69000000,4911394,4588895.6,5256556.9
70000000,4918873.2,4594417.3,5266242.1
71000000,4926167.1,4599792.5,5275699.4
72000000,4933282.4,4605026.7,5284936.9
73000000,4940225.7,4610125.4,5293962.2
74000000,4947003,4615093.8,5302782.5
75000000,4953620.3,4619936.7,5311404.7
76000000,4960083.1,4624658.7,5319835.6
77000000,4966396.9,4629264.4,5328081.5
78000000,4972566.7,4633757.8,5336148.3
79000000,4978597.4,4638143.1,5344042
80000000,4984493.6,4642424,5351768
81000000,4990259.8,4646604.2,5359331.7
82000000,4995900.3,4650687.1,5366738.2
83000000,5001419.1,4654676.1,5373992.2
84000000,5006820.2,4658574.4,5381098.6
85000000,5012109.9,4662387.7,5388064.6
86000000,5017352.5,4666179.4,5394954.7
87000000,5022487,4669887.9,5401709
88000000,5027516.6,4673515.9,5408331.4
89000000,5032444.5,4677066,5414825.8
90000000,5037273.9,4680540.7,5421195.8
91000000,5042007.5,4683942.4,5427445
92000000,5046648.3,4687273.2,5433576.9
93000000,5051198.9,4690535.3,5439594.6
94000000,5055662,4693730.9,5445501.4
95000000,5060040.1,4696862,5451300.4
96000000,5064335.5,4699930.4,5456994.4
97000000,5068550.5,4702938,5462586.3
98000000,5072687.5,4705886.6,5468078.8
99000000,5076748.6,4708777.9,5473474.6
100000000,5080735.8,4711613.5,5478776.2
101000000,5084651.1,4714395.1,5483986.1
102000000,5088496.5,4717124,5489106.6
103000000,5092273.8,4719801.9,5494140
104000000,5095984.8,4722430.1,5499088.5
105000000,5099631.3,4725010,5503954.4
106000000,5103214.9,4727542.9,5508739.5
107000000,5106737.2,4730030,5513445.9
108000000,5110199.8,4732472.6,5518075.6
109000000,5113604.2,4734871.9,5522630.5
110000000,5116951.8,4737228.9,5527112.2
111000000,5120244.1,4739544.8,5531522.6
112000000,5123482.4,4741820.7,5535863.4
113000000,5126668,4744057.5,5540136.2
114000000,5129802.3,4746256.3,5544342.7
115000000,5132886.4,4748418,5548484.2
116000000,5135921.5,4750543.6,5552562.4
117000000,5138908.8,4752633.8,5556578.7
118000000,5141849.5,4754689.7,5560534.4
119000000,5144744.5,4756712,5564431
120000000,5147595,4758701.6,5568269.8
121000000,5150402,4760659.2,5572052
122000000,5153166.4,4762585.6,5575778.9
123000000,5155889.3,4764481.5,5579451.7
124000000,5158571.5,4766347.6,5583071.6
125000000,5161214,4768184.7,5586639.7
126000000,5163817.6,4769993.4,5590157.1
127000000,5166383.2,4771774.3,5593624.8
128000000,5168911.6,4773528.2,5597044.1
129000000,5171403.7,4775255.5,5600415.7
130000000,5173860.1,4776956.9,5603740.8
131000000,5176281.7,4778633,5607020.3
132000000,5178669.2,4780284.2,5610255.2
133000000,5181023.3,4781911.3,5613446.3
134000000,5183344.7,4783514.6,5616594.5
135000000,5185634,4785094.8,5619700.6
136000000,5187892,4786652.2,5622765.6
137000000,5190119.3,4788187.5,5625790.3
138000000,5192316.5,4789701,5628775.4
139000000,5194484.2,4791193.2,5631721.6
140000000,5196623,4792664.5,5634629.8
141000000,5198733.5,4794115.5,5637500.8
142000000,5200816.2,4795546.4,5640335.1
143000000,5202871.6,4796957.8,5643133.5
144000000,5204900.4,4798349.9,5645896.7
145000000,5206903,4799723.3,5648625.3
146000000,5208879.9,4801078.3,5651320.1
147000000,5210831.7,4802415.2,5653981.5
148000000,5212758.7,4803734.4,5656610.3
149000000,5214661.5,4805036.2,5659207
150000000,5216540.5,4806321,5661772.2
