TOTAL_READS,EXPECTED_DISTINCT,LOWER_0.95CI,UPPER_0.95CI
0,0,0,0
1000000,850601.1,849827.5,851375.3
2000000,1493030.7,1490787.9,1495277
3000000,1998538.4,1993247.1,2003843.8
4000000,2407181.2,2395967.3,2418447.6
5000000,2744457.6,2724087.9,2764979.6
6000000,3027557.1,2995359.9,3060100.3
7000000,3268975.8,3223346.7,3315250.7
8000000,3477640.3,3417803.7,3538524.4
9000000,3659320.4,3584982.1,3735200.1
10000000,3818880.3,3730045.3,3909831.1
11000000,3960082.1,3856943,4065979.3
12000000,4086034.5,3968891.6,4206635
13000000,4199082.4,4068287.2,4334082.7
14000000,4301014.9,4156935.9,4450087.7
15000000,4393346,4236348.6,4556161.6
16000000,4477465.8,4307902.3,4653703.6
17000000,4554423.4,4372627.9,4743777.1
18000000,4625096.1,4431383.5,4827276.6
19000000,4690327.8,4484993.3,4905063.1
20000000,4750705.8,4534026.2,4977740.4
21000000,4806831.8,4579066.6,5045926.1
22000000,4859162.3,4620555,5110091.4
23000000,4907958.8,4658738.2,5170511.5
24000000,4953567.7,4693949.3,5227545.5
25000000,4996291.6,4726478.3,5281507.4
26000000,5036395.9,4756579.3,5332673.4
27000000,5074114.5,4784475.7,5381287.3
28000000,5109654.1,4810364.3,5427564.9
29000000,5143198.3,4834419.9,5471698.5
30000000,5174910.5,4856797.5,5513859.5
31000000,5204937,4877635.5,5554201.3
32000000,5233408.6,4897057.5,5592861.8
33000000,5260358.1,4915089.7,5629880.5
34000000,5285967,4931907.1,5665444.8
35000000,5310343.9,4947612.4,5699668.9
36000000,5333575.6,4962286.7,5732645.2
37000000,5355741,4976003.8,5764457.4
38000000,5376911.9,4988830.5,5795182.2
39000000,5397153.6,5000827.5,5824889.4
40000000,5416526.2,5012050.5,5853643.4
41000000,5435084.3,5022550,5881502.7
42000000,5452878.3,5032372.5,5908521.7
43000000,5469954.5,5041560.6,5934750.1
44000000,5486319.3,5050117.4,5960198
45000000,5502035.4,5058102.1,5984931.2
46000000,5517153.1,5065562.1,6009003.1
47000000,5531706,5072527.8,6032450.1
48000000,5545725.1,5079027.5,6055306.2
49000000,5559239.3,5085087.4,6077602.8
50000000,5572275.4,5090731.8,6099369.3
51000000,5584858.3,5095983.2,6120632.8
52000000,5597011.2,5100862.6,6141419.1
53000000,5608755.9,5105389.4,6161751.9
54000000,5620112.5,5109581.9,6181653.4
55000000,5631099.9,5113456.9,6201144.8
56000000,5641736,5117030.4,6220245.4
57000000,5652037.2,5120317.1,6238973.8
58000000,5662019.1,5123330.9,6257347.2
59000000,5671696.4,5126084.9,6275381.9
60000000,5681082.8,5128591.1,6293093.1
61000000,5690191.2,5130861.1,6310495.4
62000000,5699033.7,5132905.6,6327602.3
63000000,5707622,5134734.7,6344426.7
64000000,5715966.6,5136358,6360980.8
65000000,5724078,5137784.5,6377275.9
66000000,5731965.7,5139022.6,6393323
67000000,5739638.9,5140080.3,6409132.3
68000000,5747106.1,5140965.2,6424713.6
69000000,5754375.7,5141684.5,6440076.1
70000000,5761455.2,5142244.9,6455228.6
71000000,5768352.2,5142652.8,6470179.5
72000000,5775073.5,5142914.4,6484936.6
73000000,5781625.7,5143035.3,6499507.5
74000000,5788015.3,5143021,6513899.3
75000000,5794248.1,5142876.7,6528118.9
76000000,5800329.8,5142607.4,6542172.7
77000000,5806266,5142217.8,6556067.1
78000000,5812061.7,5141712.2,6569807.7
79000000,5817721.8,5141095.1,6583400.4
80000000,5823251.2,5140370.3,6596850.4
81000000,5828654.2,5139541.9,6610163
82000000,5833935.1,5138613.4,6623343
83000000,5839098.1,5137588.5,6636395.1
84000000,5844147,5136470.4,6649323.8
85000000,5849085.6,5135262.3,6662133.5
86000000,5853917.5,5133967.4,6674828.2
87000000,5858646,5132588.5,6687411.9
88000000,5863274.5,5131128.5,6699888.3
89000000,5867806.1,5129590.1,6712261.2
90000000,5872243.8,5127975.8,6724534
91000000,5876590.5,5126288.2,6736709.9
92000000,5880849,5124529.5,6748792.3
93000000,5885021.9,5122702.1,6760784.2
94000000,5889111.8,5120808.1,6772688.5
95000000,5893121.1,5118849.6,6784508.1
96000000,5897052.3,5116828.7,6796245.8
97000000,5900907.4,5114747.2,6807904.1
98000000,5904688.9,5112607.1,6819485.6
99000000,5908398.6,5110410.1,6830992.7
100000000,5912038.7,5108158,6842427.8
101000000,5915611.1,5105852.3,6853793.1
102000000,5919117.7,5103494.7,6865090.8
103000000,5922560.3,5101086.8,6876323
104000000,5925940.5,5098629.9,6887491.7
105000000,5929260.1,5096125.6,6898598.8
106000000,5932520.8,5093575.2,6909646.3
107000000,5935724,5090980,6920636
108000000,5938871.3,5088341.3,6931569.5
109000000,5941964,5085660.4,6942448.7
110000000,5945003.7,5082938.5,6953275.1
111000000,5947991.7,5080176.6,6964050.3
112000000,5950929.3,5077376,6974775.8
113000000,5953817.7,5074537.6,6985453.2
114000000,5956658.2,5071662.6,6996083.7
115000000,5959451.9,5068752,7006668.9
116000000,5962200,5065806.7,7017210
117000000,5964903.7,5062827.6,7027708.4
118000000,5967563.9,5059815.8,7038165.2
119000000,5970181.7,5056772,7048581.7
120000000,5972758.2,5053697.1,7058959
121000000,5975294.3,5050592,7069298.4
122000000,5977790.9,5047457.4,7079600.8
123000000,5980248.9,5044294.2,7089867.3
124000000,5982669.3,5041103.1,7100099.1
125000000,5985052.9,5037884.9,7110297
126000000,5987400.5,5034640.2,7120462.1
127000000,5989712.9,5031369.7,7130595.2
128000000,5991991,5028074.2,7140697.4
129000000,5994235.5,5024754.2,7150769.4
130000000,5996447,5021410.5,7160812.1
131000000,5998626.5,5018043.5,7170826.5
132000000,6000774.4,5014654,7180813.2
133000000,6002891.6,5011242.5,7190773
134000000,6004978.6,5007809.5,7200706.8
135000000,6007036.1,5004355.7,7210615.2
136000000,6009064.8,5000881.5,7220499
137000000,6011065.2,4997387.5,7230358.9
138000000,6013037.9,4993874.1,7240195.5
139000000,6014983.6,4990342,7250009.6
140000000,6016902.6,4986791.4,7259801.7
141000000,6018795.7,4983223,7269572.5
142000000,6020663.2,4979637.2,7279322.6
143000000,6022505.8,4976034.4,7289052.5
144000000,6024323.9,4972415,7298762.9
145000000,6026118,4968779.4,7308454.3
146000000,6027888.5,4965128.2,7318127.3
147000000,6029636,4961461.6,7327782.3
148000000,6031360.9,4957780.1,7337419.9
149000000,6033063.6,4954084.1,7347040.6
150000000,6034744.6,4950373.8,7356644.9
151000000,6036404.2,4946649.7,7366233.3
152000000,6038042.9,4942912.2,7375806.1
153000000,6039661,4939161.5,7385363.9
154000000,6041259,4935398,7394907.2
155000000,6042837.2,4931622.1,7404436.2
156000000,6044395.9,4927834,7413951.5
157000000,6045935.6,4924034,7423453.5
158000000,6047456.6,4920222.6,7432942.5
159000000,6048959.2,4916399.9,7442419
160000000,6050443.8,4912566.2,7451883.3
161000000,6051910.6,4908721.9,7461335.7
162000000,6053360.1,4904867.3,7470776.7
163000000,6054792.4,4901002.5,7480206.6
164000000,6056207.9,4897127.9,7489625.7
165000000,6057607,4893243.7,7499034.4
166000000,6058989.8,4889350.1,7508432.9
167000000,6060356.7,4885447.5,7517821.7
168000000,6061707.9,4881536,7527200.9
169000000,6063043.7,4877616,7536571
170000000,6064364.4,4873687.5,7545932.2
171000000,6065670.2,4869750.9,7555284.7
172000000,6066961.4,4865806.4,7564629
173000000,6068238.2,4861854.2,7573965.1
174000000,6069500.8,4857894.5,7583293.5
175000000,6070749.6,4853927.5,7592614.4
176000000,6071984.6,4849953.5,7601928
177000000,6073206.2,4845972.5,7611234.6
178000000,6074414.6,4841984.9,7620534.4
179000000,6075609.9,4837990.8,7629827.6
180000000,6076792.4,4833990.3,7639114.6
181000000,6077962.3,4829983.8,7648395.5
182000000,6079119.8,4825971.3,7657670.5
183000000,6080265.1,4821953,7666939.8
184000000,6081398.3,4817929.1,7676203.8
185000000,6082519.8,4813899.8,7685462.5
186000000,6083629.5,4809865.3,7694716.2
187000000,6084727.8,4805825.6,7703965.1
188000000,6085814.9,4801781.1,7713209.4
189000000,6086890.8,4797731.7,7722449.2
190000000,6087955.7,4793677.7,7731684.7
191000000,6089009.9,4789619.2,7740916.2
192000000,6090053.4,4785556.4,7750143.9
193000000,6091086.5,4781489.4,7759367.7
194000000,6092109.3,4777418.4,7768588.1
195000000,6093121.9,4773343.4,7777805.1
