TOTAL_READS,EXPECTED_DISTINCT,LOWER_0.95CI,UPPER_0.95CI
0,0,0,0
1000000,912752.5,912340.7,913164.4
2000000,1691780,1690736.1,1692824.5
3000000,2370795.6,2368962.8,2372629.8
4000000,2970536.5,2967601.3,2973474.7
5000000,3505366.4,3500786.5,3509952.2
6000000,3985833.4,3978920.5,3992758.3
7000000,4420554,4410333.1,4430798.5
8000000,4815532.1,4801091.9,4830015.8
9000000,5176515,5156980.7,5196123.4
10000000,5508027.7,5482588.6,5533584.8
11000000,5812905.4,5780859.7,5845128.7
12000000,6094763.1,6055525.8,6134254.5
13000000,6356616,6309710.2,6403870.5
14000000,6599654.4,6544697.3,6655073
15000000,6826606.2,6763295.4,6890509.6
16000000,7038703.3,6966804.7,7111344
17000000,7237218.5,7156555.2,7318791
18000000,7423567.1,7334010.7,7514217.1
19000000,7598745.4,7500208.4,7698577
20000000,7763939,7656368.1,7873021.4
21000000,7919752.8,7803123.5,8038125.4
22000000,8066862,7941174,8194539.3
23000000,8206497.2,8071770.7,8343472.5
24000000,8338728.8,8195000.7,8484977.6
25000000,8464299.2,8311620.9,8619782
26000000,8583700.8,8422135.3,8748365.7
27000000,8697378.7,8526998.8,8871163
28000000,8805735.8,8626622.3,8988568.2
29000000,8909320,8721560.2,9101121.9
30000000,9008366.6,8812053.1,9209053.5
31000000,9103093.4,8898323.2,9312575.9
32000000,9193777.7,8980650.8,9411962.5
33000000,9280673.3,9059292.5,9507463.9
34000000,9364013.3,9134483.1,9599311
35000000,9444011.9,9206438.3,9687716.1
36000000,9520866.6,9275356.3,9772875.3
37000000,9594715.9,9341376.1,9854926.3
38000000,9665632.9,9404570.8,9933941.8
39000000,9733914.4,9465237,10010218.5
40000000,9799705,9523518.8,10083900.7
41000000,9863138.6,9579549.5,10155123
42000000,9924339.8,9633452.7,10224010.3
43000000,9983424.5,9685343.4,10290679.4
44000000,10040500.8,9735328.6,10355239.1
45000000,10095669.4,9783507.8,10417791.1
46000000,10149024.5,9829973.8,10478430.7
47000000,10200654.3,9874813.3,10537247.1
48000000,10250641,9918107.3,10594323.8
49000000,10299062,9959931.7,10649739.5
50000000,10345989.8,10000357.4,10703567.9
51000000,10391492.3,10039450.9,10755878.4
52000000,10435633.7,10077274.8,10806736.3
53000000,10478474.2,10113887.7,10856203.3
54000000,10520070.4,10149344.8,10904337.6
55000000,10560475.9,10183698,10951193.8
56000000,10599741,10216996.3,10996824
