TOTAL_READS,EXPECTED_DISTINCT,LOWER_0.95CI,UPPER_0.95CI
0,0,0,0
1000000,809628.5,809123.6,810133.8
2000000,1402462.5,1401460.3,1403465.4
3000000,1876107.5,1874654.6,1877561.5
4000000,2271117.5,2269222,2273014.6
5000000,2609705.4,2607333.8,2612079.1
6000000,2905342.4,2902414.2,2908273.6
7000000,3167186.1,3163507,3170869.4
8000000,3401478.1,3396586.5,3406376.8
9000000,3612955.6,3605993.3,3619931.2
10000000,3805165,3794655.9,3815703.3
11000000,3981183.1,3964668,3997767
12000000,4142814.5,4119373.1,4166389.4
13000000,4292225.3,4262971.1,4321680.3
14000000,4430555.7,4396241.5,4465137.8
15000000,4559573.8,4519886.4,4599609.8
16000000,4679486.8,4633597.6,4725830.4
17000000,4791771.1,4738754.3,4845380.9
18000000,4896930.7,4835920.6,4958710.5
19000000,4995621.1,4925851.8,5066378.6
20000000,5088556.9,5009364.2,5169001.5
21000000,5175972.1,5086785.8,5266722.1
22000000,5259692.8,5160026.6,5361284
23000000,5338832.8,5228275.9,5451727.6
24000000,5414034.7,5292243.3,5538628.8
25000000,5485141.4,5351831.9,5621771.5
26000000,5552775.8,5407717.7,5701724.9
27000000,5617204.1,5460214.3,5778707.5
28000000,5678571.8,5509509.1,5852822.3
29000000,5737266.1,5556026.1,5924418.3
30000000,5793379.3,5599889.8,5993554.2
31000000,5847074.7,5641292.2,6060363.7
32000000,5898327,5680232.6,6124795.2
33000000,5947333.4,5716929.5,6187023.1
34000000,5994598.1,5751905.3,6247530.9
35000000,6039796.3,5784851.4,6305976.8
36000000,6083220.9,5816074.2,6362638.4
37000000,6125153.8,5845866.7,6417783.9
38000000,6165526.8,5874170.7,6471334.1
39000000,6204426.5,5901080.8,6523365.7
40000000,6241932.9,5926683.8,6573950.5
41000000,6278120.3,5951059.6,6623155.7
42000000,6313057.8,5974281.8,6671044.4
43000000,6346809.7,5996418.1,6717675.8
44000000,6379435.8,6017531.4,6763105.8
45000000,6410992.1,6037679.4,6807386.8
46000000,6441530.7,6056916.1,6850568.2
47000000,6471100.4,6075291.3,6892696.8
48000000,6499747.1,6092851.2,6933816.5
49000000,6527513.5,6109638.9,6973969.1
50000000,6554440,6125694.6,7013193.8
51000000,6580564.2,6141055.8,7051527.8
52000000,6605921.9,6155757.3,7089006.5
53000000,6630546.3,6169831.9,7125663.3
54000000,6654469.1,6183310.1,7161529.7
