TOTAL_READS,EXPECTED_DISTINCT,LOWER_0.95CI,UPPER_0.95CI
0,0,0,0
1000000,830316.5,829872.4,830760.8
2000000,1458099.5,1457184.2,1459015.3
3000000,1969295.5,1967962.7,1970629.2
4000000,2401499.5,2399785.5,2403214.7
5000000,2775814.9,2773738.9,2777892.4
6000000,3105599,3103160,3108039.9
7000000,3399965.9,3397138.8,3402795.3
8000000,3665492.7,3662214.6,3668773.7
9000000,3906889.3,3903017.1,3910765.3
10000000,4128085.7,4123357.4,4132819.4
11000000,4331358.5,4325240.4,4337485.1
12000000,4518705,4510182.4,4527243.8
13000000,4692132.3,4679437.3,4704861.8
14000000,4854292.8,4835446.5,4873212.5
15000000,5006108.6,4979879.1,5032476.3
16000000,5147937.9,5113584.2,5182522.5
17000000,5281680.5,5238722.1,5324991.2
18000000,5407325.1,5355698.4,5459449.4
19000000,5525707.1,5465669.2,5586404.5
20000000,5637712.5,5569589.5,5706668.9
21000000,5743797.6,5667822.7,5820790.9
22000000,5845088.6,5761360,5930034
23000000,5941737.4,5850235.3,6034670.7
24000000,6032935.7,5933556.1,6133979.8
25000000,6120366.7,6012951.2,6229701.1
26000000,6202894.8,6087253.7,6320732.8
27000000,6282029.8,6157957.4,6408602.1
28000000,6358198.7,6225483.5,6493743.1
29000000,6431175.9,6289607.7,6575930.6
30000000,6501165.7,6350539.4,6655364.8
31000000,6568354.7,6408472.7,6732225.5
32000000,6633003.7,6463677.7,6806765.4
33000000,6695438.2,6516489.7,6879300.6
34000000,6755357.4,6566618.5,6949521.1
35000000,6812690.2,6614003.1,7017345.9
36000000,6867943.9,6659161,7083272.7
37000000,6921232.5,6702216,7147406.2
38000000,6972661.6,6743283.2,7209842.6
39000000,7022329.1,6782469.6,7270671.2
40000000,7070326,6819874.9,7329974.5
41000000,7116736.8,6855592.2,7387829.1
42000000,7161505.6,6889573.1,7444171.3
43000000,7204555.3,6921748.5,7498917
44000000,7246499.8,6952738.8,7552672.5
45000000,7287158.1,6982369.9,7605250.6
46000000,7326576.4,7010694.4,7656691.2
47000000,7364811.3,7037774.8,7707044.9
48000000,7402014.9,7063768.8,7756457.9
49000000,7438413.4,7088907.6,7805151
50000000,7473778.7,7112968.5,7852891.3
51000000,7508155,7136000.4,7899718.1
52000000,7541583.6,7158049.2,7945668.2
53000000,7574103.9,7179158.4,7990776.6
54000000,7605753,7199369,8035076.2
55000000,7636724.5,7218878.3,8078756.6
56000000,7667133.7,7237804.8,8121929.2
57000000,7696768.7,7255940.5,8164379
58000000,7725659.2,7273318.1,8206132.2
59000000,7753833.3,7289968.7,8247213.8
60000000,7781317.6,7305921.7,8287647.4
61000000,7808137.5,7321205.2,8327455.6
62000000,7834317.1,7335845.7,8366659.8
63000000,7859879.4,7349868.5,8405280.3
64000000,7884846.2,7363297.7,8443336.4
65000000,7909238.3,7376156.2,8480846.8
66000000,7933075.6,7388465.8,8517829
67000000,7956376.9,7400247.2,8554299.8
