TOTAL_READS,EXPECTED_DISTINCT,LOWER_0.95CI,UPPER_0.95CI
0,0,0,0
1000000,767412.5,766889,767936.4
2000000,1289398.5,1288369.9,1290427.9
3000000,1689823.5,1688317.8,1691330.6
4000000,2015196,2013183.1,2017210.9
5000000,2289122.2,2286441.5,2291806
6000000,2524831.5,2521044,2528624.6
7000000,2729515.4,2721224.2,2737831.8
8000000,2909904.7,2891042.4,2928890
9000000,3069306.7,3033940.1,3105085.5
10000000,3211043.5,3155606.5,3267454.5
11000000,3339829.9,3264307,3417100
12000000,3455975.2,3361712.3,3552881.3
13000000,3566076.6,3454289,3681481.9
14000000,3666608.6,3537989.8,3799903.1
15000000,3758700.8,3613530.4,3909703.2
16000000,3843690.1,3682010.2,4012469.6
17000000,3922105.1,3743845,4108852.8
18000000,3996135.8,3801181.7,4201088.7
19000000,4064661.6,3852896.3,4288066.2
20000000,4127672.3,3898992.3,4369764.7
21000000,4188425.7,3942743,4449417.5
22000000,4245861.2,3983111.6,4525943.4
23000000,4299465.7,4019608.1,4598807.8
24000000,4350030.4,4053042.9,4668779.7
25000000,4397842.6,4083721.2,4736126.3
26000000,4443123.9,4111880.7,4801051.3
27000000,4486072.6,4137733.7,4863736.7
28000000,4526866.4,4161470.6,4924345.7
29000000,4565665.3,4183262,4983025.2
30000000,4602613.5,4203261.8,5039907.7
31000000,4637841.7,4221609,5095113.1
32000000,4671296.3,4238258.1,5148579.5
33000000,4703247.1,4253484.7,5200567.2
34000000,4733810.7,4267410.9,5251185
35000000,4763076.4,4280130.7,5300514.9
36000000,4791125.6,4291729.9,5348632.2
37000000,4818033.1,4302286.8,5395605.6
38000000,4843840.4,4311846.4,5441471.6
39000000,4868502.8,4320367.3,5486181.5
40000000,4892216.2,4328047.1,5529925.7
41000000,4915034.7,4334941.8,5572754.4
42000000,4937008.3,4341102.9,5614713.8
43000000,4958183.2,4346578.3,5655846.7
44000000,4978602.4,4351411.8,5696193
45000000,4998305.8,4355644.4,5735789.8
46000000,5017330.6,4359313.9,5774671.6
47000000,5035650.8,4362395.4,5812810.7
48000000,5053268.3,4364891.7,5850207.2
49000000,5070308.5,4366927.1,5886983.5
50000000,5086799.2,4368529.9,5923165.5
51000000,5102766.7,4369726.1,5958778
52000000,5118235.6,4370540.2,5993843.8
53000000,5133228.9,4370994.9,6028384.7
54000000,5147768.3,4371111.6,6062421
55000000,5161874.2,4370910.2,6095971.8
56000000,5175565.7,4370409.3,6129055.3
57000000,5188860.9,4369626.5,6161688.5
58000000,5201776.7,4368578.1,6193887.4
59000000,5214329.2,4367279.4,6225667.4
60000000,5226533.6,4365744.9,6257042.8
61000000,5238404.1,4363988.2,6288027.3
62000000,5249954.3,4362022,6318633.8
63000000,5261197,4359858.4,6348874.6
64000000,5272144.4,4357508.5,6378761.4
65000000,5282808,4354983,6408305.1
66000000,5293198.6,4352292.1,6437516.5
67000000,5303326.7,4349445,6466405.3
68000000,5313202.1,4346450.8,6494981.3
69000000,5322834.1,4343317.8,6523253.6
70000000,5332231.7,4340054,6551230.7
71000000,5341403.3,4336666.9,6578921
72000000,5350357,4333163.6,6606332.5
73000000,5359100.4,4329550.9,6633472.6
74000000,5367640.9,4325835,6660348.6
75000000,5375985.5,4322022.1,6686967.4
76000000,5384140.9,4318117.7,6713335.6
77000000,5392113.4,4314127.4,6739459.7
78000000,5399909.2,4310056.1,6765345.6
79000000,5407534,4305908.8,6790999.3
80000000,5414993.4,4301690.1,6816426.3
81000000,5422292.7,4297404.2,6841632
82000000,5429437.1,4293055.5,6866621.6
83000000,5436431.4,4288647.7,6891400
84000000,5443280.4,4284184.7,6915972.1
85000000,5449988.5,4279669.9,6940342.4
86000000,5456559.9,4275106.7,6964515.3
87000000,5462999,4270498.4,6988495.2
88000000,5469309.5,4265847.9,7012286.2
89000000,5475495.4,4261158.2,7035892.1
90000000,5481560.2,4256432.1,7059316.9
91000000,5487507.6,4251672,7082564.2
92000000,5493340.9,4246880.6,7105637.5
93000000,5499063.3,4242060.2,7128540.4
94000000,5504678,4237213,7151276.1
95000000,5510188,4232341.3,7173847.8
96000000,5515596.2,4227446.9,7196258.8
97000000,5520905.5,4222532,7218511.9
98000000,5526118.4,4217598.3,7240610
99000000,5531237.6,4212647.6,7262556.1
100000000,5536265.6,4207681.5,7284352.7
101000000,5541204.8,4202701.8,7306002.6
102000000,5546057.6,4197709.9,7327508.4
103000000,5550826.1,4192707.3,7348872.4
104000000,5555512.7,4187695.3,7370097.2
105000000,5560119.3,4182675.3,7391185
106000000,5564648,4177648.5,7412138.1
107000000,5569100.8,4172616.2,7432958.7
108000000,5573479.6,4167579.5,7453649
109000000,5577786.1,4162539.4,7474211
110000000,5582022.2,4157497.1,7494646.8
111000000,5586189.6,4152453.5,7514958.2
112000000,5590290,4147409.5,7535147.3
113000000,5594324.8,4142366.1,7555215.9
114000000,5598295.8,4137324.1,7575165.8
115000000,5602204.4,4132284.4,7594998.7
116000000,5606052.1,4127247.6,7614716.4
117000000,5609840.2,4122214.6,7634320.4
118000000,5613570.2,4117186.1,7653812.6
119000000,5617243.4,4112162.7,7673194.3
120000000,5620861,4107145.1,7692467.2
121000000,5624424.4,4102133.9,7711632.8
122000000,5627934.7,4097129.6,7730692.5
123000000,5631393.2,4092132.9,7749647.8
124000000,5634800.8,4087144.3,7768500.1
125000000,5638158.9,4082164.2,7787250.6
126000000,5641468.4,4077193.1,7805900.8
127000000,5644730.4,4072231.6,7824452
128000000,5647945.8,4067280,7842905.4
129000000,5651115.8,4062338.7,7861262.2
130000000,5654241.2,4057408.2,7879523.7
131000000,5657323,4052488.7,7897691
132000000,5660362.1,4047580.8,7915765.4
133000000,5663359.4,4042684.6,7933747.8
134000000,5666315.7,4037800.5,7951639.5
135000000,5669231.9,4032928.8,7969441.5
136000000,5672108.7,4028069.9,7987154.8
137000000,5674947.1,4023223.9,8004780.5
138000000,5677747.6,4018391.1,8022319.7
139000000,5680511.2,4013571.8,8039773.3
140000000,5683238.4,4008766.2,8057142.2
141000000,5685930.1,4003974.5,8074427.4
142000000,5688586.9,3999196.9,8091629.9
143000000,5691209.5,3994433.6,8108750.6
144000000,5693798.5,3989684.8,8125790.3
145000000,5696354.7,3984950.7,8142749.9
146000000,5698878.5,3980231.4,8159630.3
147000000,5701370.7,3975527,8176432.3
148000000,5703831.8,3970837.8,8193156.8
149000000,5706262.3,3966163.8,8209804.5
150000000,5708663,3961505.2,8226376.3
151000000,5711034.2,3956862.1,8242873
152000000,5713376.6,3952234.6,8259295.2
153000000,5715690.6,3947622.7,8275643.7
154000000,5717976.8,3943026.7,8291919.3
155000000,5720235.7,3938446.5,8308122.8
156000000,5722467.8,3933882.2,8324254.7
157000000,5724673.5,3929334,8340315.8
158000000,5726853.3,3924801.8,8356306.8
159000000,5729007.6,3920285.8,8372228.4
160000000,5731137,3915786,8388081.2
161000000,5733241.8,3911302.5,8403865.8
162000000,5735322.4,3906835.2,8419583
163000000,5737379.3,3902384.3,8435233.2
164000000,5739412.9,3897949.7,8450817.3
165000000,5741423.6,3893531.5,8466335.6
166000000,5743411.7,3889129.8,8481788.9
167000000,5745377.6,3884744.4,8497177.7
168000000,5747321.8,3880375.6,8512502.7
169000000,5749244.5,3876023.2,8527764.3
170000000,5751146.1,3871687.2,8542963.1
171000000,5753026.9,3867367.8,8558099.7
172000000,5754887.4,3863064.8,8573174.6
173000000,5756727.8,3858778.3,8588188.3
174000000,5758548.4,3854508.3,8603141.4
175000000,5760349.6,3850254.7,8618034.4
176000000,5762131.7,3846017.6,8632867.8
177000000,5763894.9,3841797,8647642
