TOTAL_READS,EXPECTED_DISTINCT,LOWER_0.95CI,UPPER_0.95CI
0,0,0,0
1000000,810699,810090,811308.5
2000000,1403452.5,1402187.6,1404718.6
3000000,1876167.7,1874273.1,1878064.2
4000000,2269690.2,2267130.6,2272252.7
5000000,2606463.6,2603013.1,2609918.6
6000000,2900119.5,2894697.7,2905551.5
7000000,3159395,3149669.5,3169150.5
8000000,3391347.8,3373680.5,3409107.7
9000000,3599933.4,3571627.4,3628463.8
10000000,3789220.1,3749412.2,3829450.6
11000000,3962292.9,3910776.7,4014487.8
12000000,4119792.7,4056156.8,4184427
13000000,4264988.4,4188667.7,4342699.9
14000000,4400079.9,4310499.9,4491521.6
15000000,4525185.2,4421827.6,4630958.8
16000000,4641620,4524044.2,4762251.5
17000000,4750413.4,4618260.6,4886347.8
18000000,4852342.1,4705331.6,5003945.7
19000000,4947985,4785907.5,5115551.4
20000000,5037924.8,4860634.5,5221681.8
21000000,5122671.8,4930078.9,5322788.4
22000000,5202395.5,4994458.7,5418989.5
23000000,5277752.8,5054472.1,5510896.8
24000000,5349116.4,5110527.3,5598844.2
25000000,5416801.9,5162969.3,5683113.9
26000000,5481091.6,5212105.3,5763959.7
27000000,5542239.3,5258209.4,5841611.4
28000000,5600473.3,5301526.6,5916277.3
29000000,5656000.2,5342276.7,5988147.1
30000000,5709007,5380657.3,6057394
31000000,5759663.7,5416846.5,6124176.9
32000000,5808125,5451005,6188641.5
33000000,5854550.1,5483296.5,6250939.9
34000000,5899139.4,5513924.1,6311266.8
35000000,5941982.7,5542979.2,6369707.9
36000000,5983127.5,5570510.3,6426308.1
37000000,6022673.8,5596617,6481165.2
38000000,6060713.7,5621390.8,6534370.6
39000000,6097332.5,5644915.5,6586009
40000000,6132609.1,5667267.9,6636159.5
41000000,6166616.3,5688518.9,6684895.9
42000000,6199422.1,5708733.8,6732287.1
43000000,6231089.5,5727972.7,6778397.5
44000000,6261677,5746291.3,6823287.6
45000000,6291239.4,5763741.3,6867014.1
