TOTAL_READS,EXPECTED_DISTINCT,LOWER_0.95CI,UPPER_0.95CI
0,0,0,0
1000000,594546,593855.9,595236.9
2000000,901554.5,900410.7,902699.7
3000000,1109230.7,1107586,1110877.9
4000000,1264635,1261957.4,1267318.4
5000000,1387414.5,1382431.4,1392415.5
6000000,1488103.7,1479681,1496574.3
7000000,1572582.4,1559081,1586200.6
8000000,1644702.5,1624583.3,1665070.8
9000000,1707619.6,1679447,1736264.8
10000000,1762765.1,1725495.5,1800839.7
11000000,1811686.4,1764794.3,1859824.5
12000000,1855380.4,1798755.5,1913787.9
13000000,1894611,1828380.4,1963240.6
14000000,1929937.5,1854332.8,2008624.8
15000000,1962092.7,1877378.4,2050629.5
16000000,1991437.5,1897881.4,2089605.3
17000000,2018331.4,1916193.3,2125913.8
18000000,2043082.9,1932611.6,2159868.9
19000000,2065941.9,1947375.6,2191727.3
20000000,2087120.7,1960687.2,2221707.1
21000000,2106800.1,1972718.3,2249995.2
22000000,2125135.8,1983615.6,2276752.7
23000000,2142262.3,1993505.7,2302119.3
24000000,2158296.6,2002497.6,2326217
25000000,2173340.7,2010686.3,2349152.9
26000000,2187484.4,2018154.5,2371021.6
27000000,2200806.8,2024974.5,2391906.9
28000000,2213377.9,2031210,2411883.4
29000000,2225259.9,2036916.9,2431018
30000000,2236508.3,2042145,2449370.4
31000000,2247153.1,2046918.5,2466975
32000000,2257216.3,2051254.4,2483858.3
33000000,2266781.4,2055230.7,2500107.6
34000000,2275884.6,2058878.8,2515762.9
35000000,2284558.8,2062226.6,2530861.1
36000000,2292833.6,2065299.4,2545435.4
37000000,2300543.2,2067927.9,2559324.6
38000000,2307869,2070289,2572713
39000000,2314874.7,2072441.9,2585667.2
40000000,2321580.9,2074403.4,2598211.1
41000000,2328006.9,2076189.4,2610367
42000000,2334242,2077885,2622226.7
43000000,2340427.1,2079627.2,2633933.2
44000000,2346390,2081241.6,2645318.1
45000000,2352127.6,2082722.1,2656381.4
46000000,2357652.4,2084078.4,2667138
47000000,2362976,2085319.4,2677602.1
48000000,2368109.4,2086453.3,2687787.1
49000000,2373062.5,2087487.4,2697705.3
50000000,2377844.8,2088428.7,2707368.3
51000000,2382464.8,2089283.6,2716787
52000000,2386930.8,2090057.9,2725971.7
53000000,2391250.4,2090757,2734932.1
54000000,2395430.6,2091385.9,2743677
55000000,2399478.1,2091949.3,2752215.3
56000000,2403399.1,2092451.5,2760554.8
57000000,2407199.5,2092896.5,2768703.3
58000000,2410884.8,2093287.9,2776668
59000000,2414460.1,2093629.2,2784455.6
60000000,2417880.9,2093874.7,2792023.8
61000000,2421191.3,2094066.6,2799417.9
62000000,2424406.6,2094218.4,2806654.5
63000000,2427530.9,2094332.8,2813739.2
64000000,2430567.9,2094412.1,2820677.1
65000000,2433521.2,2094458.5,2827473.3
66000000,2436394.4,2094474.2,2834132.5
67000000,2439190.5,2094461.1,2840659.2
68000000,2441912.7,2094421,2847057.8
69000000,2444563.9,2094355.6,2853332.3
70000000,2447146.7,2094266.5,2859486.6
71000000,2449663.9,2094155.2,2865524.5
72000000,2452117.8,2094023.1,2871449.7
73000000,2454510.9,2093871.5,2877265.4
74000000,2456845.4,2093701.6,2882975
75000000,2459123.4,2093514.6,2888581.7
76000000,2461346.9,2093311.6,2894088.4
77000000,2463517.9,2093093.6,2899498
78000000,2465638.2,2092861.5,2904813.3
79000000,2467709.6,2092616.2,2910037
80000000,2469733.7,2092358.7,2915171.6
81000000,2471712.2,2092089.6,2920219.6
82000000,2473646.5,2091809.8,2925183.3
83000000,2475538.2,2091519.9,2930064.9
84000000,2477388.6,2091220.7,2934866.8
85000000,2479199,2090912.7,2939590.9
86000000,2480970.8,2090596.5,2944239.3
87000000,2482705.2,2090272.7,2948813.9
88000000,2484403.3,2089941.8,2953316.6
89000000,2486066.3,2089604.3,2957749.3
90000000,2487695.2,2089260.7,2962113.6
91000000,2489291.2,2088911.4,2966411.3
92000000,2490855.1,2088556.9,2970644
93000000,2492387.9,2088197.5,2974813.2
