TOTAL_READS,EXPECTED_DISTINCT,LOWER_0.95CI,UPPER_0.95CI
0,0,0,0
1000000,521690.3,520336,523048.1
2000000,805712.9,793340.2,818278.6
3000000,1007012.8,973013.6,1042200
4000000,1162911.3,1105154.8,1223686.2
5000000,1289625.3,1206286.6,1378721.7
6000000,1392585.9,1282863.9,1511692.4
7000000,1479486.4,1343345.3,1629424.7
8000000,1553918.8,1391822.1,1734893.9
9000000,1618270.9,1430983.1,1830070.9
10000000,1673211.2,1461674.7,1915361.8
11000000,1721438.8,1486669.5,1993282
12000000,1765101.1,1508129.8,2065857.9
13000000,1804418.2,1526272.6,2133252.6
14000000,1839798,1541481,2195847.1
15000000,1871806.8,1554281.7,2254199.3
16000000,1900906.7,1565091,2308777.2
17000000,1927478.6,1574241.3,2359977.5
18000000,1951839.4,1582000.4,2408139.1
19000000,1974254.8,1588586,2453554.2
20000000,1994893,1594121.5,2496420.9
21000000,2013931.4,1598740.5,2536946.9
22000000,2031610.1,1602640,2575400.4
23000000,2048070,1605921.7,2611952.2
24000000,2063433.1,1608671.2,2646753.5
25000000,2077805.8,1610960.8,2679939.1
26000000,2091280.8,1612851.6,2711629.2
27000000,2103940,1614395.9,2741931.9
28000000,2115855.2,1615638.2,2770944.3
29000000,2127090.4,1616616.8,2798754.4
30000000,2137702.1,1617364.9,2825441.6
31000000,2147740.8,1617911,2851078.2
32000000,2157251.9,1618279.8,2875730.1
33000000,2166275.9,1618492.9,2899457.4
34000000,2174849.3,1618569.1,2922315.4
35000000,2183005,1618524.9,2944354.5
36000000,2190772.9,1618374.6,2965621.2
37000000,2198180.1,1618131,2986158.5
38000000,2205251,1617805.2,3006005.9
39000000,2212008.1,1617407,3025200.1
40000000,2218471.8,1616945.1,3043775
41000000,2224660.9,1616427.3,3061762.2
42000000,2230592.5,1615860.4,3079191
43000000,2236282.3,1615250.5,3096088.6
44000000,2241744.9,1614602.9,3112480.6
45000000,2246993.5,1613922.4,3128390.7
46000000,2252040.6,1613213.4,3143841.3
47000000,2256897.5,1612479.7,3158853
48000000,2261574.8,1611724.7,3173445.5
49000000,2266082.2,1610951.4,3187637.2
50000000,2270428.9,1610162.6,3201445.2
51000000,2274623.3,1609360.7,3214885.8
52000000,2278673.2,1608548,3227974.3
53000000,2282586.1,1607726.4,3240725.1
54000000,2286368.7,1606897.7,3253151.7
55000000,2290027.5,1606063.4,3265267.1
56000000,2293568.4,1605224.9,3277083.4
57000000,2296997,1604383.6,3288612.1
58000000,2300318.7,1603540.6,3299864.1
59000000,2303538.3,1602696.9,3310849.8
60000000,2306660.4,1601853.4,3321578.8
61000000,2309689.5,1601011,3332060.6
62000000,2312629.6,1600170.4,3342304
63000000,2315484.6,1599332.2,3352317.5
64000000,2318258.2,1598497,3362108.9
65000000,2320953.7,1597665.4,3371686
66000000,2323574.4,1596837.8,3381056
67000000,2326123.5,1596014.7,3390225.8
68000000,2328603.7,1595196.4,3399202.1
69000000,2331017.8,1594383.3,3407991.2
70000000,2333368.6,1593575.5,3416599.2
71000000,2335658.3,1592773.5,3425031.7
72000000,2337889.4,1591977.4,3433294.3
73000000,2340064.1,1591187.3,3441392.3
74000000,2342184.4,1590403.6,3449330.8
75000000,2344252.5,1589626.2,3457114.6
76000000,2346270.2,1588855.4,3464748.3
77000000,2348239.4,1588091.2,3472236.4
78000000,2350161.7,1587333.8,3479583.2
79000000,2352038.8,1586583.1,3486792.8
80000000,2353872.4,1585839.3,3493869.1
81000000,2355663.8,1585102.4,3500816
82000000,2357414.6,1584372.4,3507637
83000000,2359126,1583649.4,3514335.7
84000000,2360799.5,1582933.3,3520915.4
85000000,2362436.2,1582224.2,3527379.4
86000000,2364037.4,1581522,3533730.7
87000000,2365604.2,1580826.8,3539972.5
88000000,2367137.7,1580138.4,3546107.7
89000000,2368632.8,1579451.2,3552133.3
90000000,2370051.3,1578728.7,3558016.8
91000000,2371440.6,1578014,3563802.6
92000000,2372801.4,1577306.9,3569493.3
93000000,2374134.7,1576607.5,3575091.2
94000000,2375441.3,1575915.6,3580598.6
95000000,2376722,1575231.2,3586017.8
96000000,2377977.5,1574554.2,3591351
97000000,2379208.6,1573884.5,3596600.2
98000000,2380415.9,1573222.1,3601767.4
99000000,2381600.3,1572566.8,3606854.6
100000000,2382762.2,1571918.6,3611863.8
101000000,2383902.4,1571277.3,3616796.6
102000000,2385021.4,1570643,3621655
103000000,2386119.9,1570015.6,3626440.6
104000000,2387198.3,1569394.8,3631155
105000000,2388257.3,1568780.8,3635800
106000000,2389297.4,1568173.3,3640377
107000000,2390319,1567572.3,3644887.7
108000000,2391322.7,1566977.8,3649333.3
109000000,2392308.9,1566389.6,3653715.5
110000000,2393278,1565807.6,3658035.5
111000000,2394230.6,1565231.8,3662294.7
112000000,2395167,1564662.1,3666494.4
113000000,2396087.6,1564098.4,3670635.8
114000000,2396992.9,1563540.7,3674720.3
115000000,2397883.1,1562988.8,3678749
116000000,2398758.8,1562442.7,3682723
117000000,2399620.2,1561902.3,3686643.5
118000000,2400467.7,1561367.6,3690511.6
119000000,2401301.6,1560838.3,3694328.3
120000000,2402122.2,1560314.6,3698094.7
121000000,2402929.9,1559796.3,3701811.8
122000000,2403725,1559283.3,3705480.6
123000000,2404507.7,1558775.5,3709102
124000000,2405278.4,1558273,3712677
125000000,2406037.3,1557775.5,3716206.4
126000000,2406784.6,1557283.1,3719691.2
127000000,2407520.8,1556795.7,3723132.1
128000000,2408245.9,1556313.2,3726530.1
129000000,2408960.2,1555835.6,3729886
130000000,2409664.1,1555362.7,3733200.5
131000000,2410357.6,1554894.6,3736474.4
132000000,2411041.1,1554431.1,3739708.5
133000000,2411714.7,1553972.2,3742903.5
