TOTAL_READS,EXPECTED_DISTINCT,LOWER_0.95CI,UPPER_0.95CI
0,0,0,0
1000000,860736.5,860184,861289.4
2000000,1522704,1521245.4,1524163.9
3000000,2052320,2049528.9,2055114.8
4000000,2487480.5,2482389.4,2492582
5000000,2852029.6,2842154.8,2861938.7
6000000,3161985.6,3144928.6,3179135.1
7000000,3429072.2,3400898.9,3457478.9
8000000,3661602.7,3621656.5,3701989.4
9000000,3867009.7,3816119.5,3918578.6
10000000,4049292.7,3988051.2,4111474.7
11000000,4212342.4,4140948.4,4284967.4
12000000,4358213.1,4276676.3,4441304.5
13000000,4489937.8,4398223.7,4583564.4
14000000,4609537.2,4507628.7,4713749.5
15000000,4718659.5,4606572.5,4833473.8
16000000,4818517.5,4696297.1,4943918.7
17000000,4910328.7,4778041.3,5046278.7
18000000,4995010.4,4852736.5,5141455.6
19000000,5073440.9,4921269.5,5230317.6
20000000,5146185.1,4984210.3,5313423.6
21000000,5213878.6,5042197.2,5391405.6
22000000,5277031,5095740.9,5464770.8
23000000,5336085.1,5145284.5,5533961.2
24000000,5391597,5191383.6,5599531.9
25000000,5443776.7,5234247.7,5661693.2
26000000,5492882.8,5274134.5,5720703.9
27000000,5539179.8,5311307.2,5776828.8
28000000,5583003.7,5346100.7,5830404.6
29000000,5624478.4,5378637.6,5881555.9
30000000,5663778,5409090.6,5930457.4
31000000,5701168.7,5437724.3,5977376.3
32000000,5736880.7,5464767.5,6022543.6
33000000,5770864.1,5490168.9,6065910.4
34000000,5803135.9,5513944.2,6107494.9
35000000,5833707.8,5536103.8,6147310.1
36000000,5862891.9,5556957.9,6185668.8
37000000,5890780.6,5576597.6,6222664.6
38000000,5917458.5,5595105.8,6258383
39000000,5943002.8,5612558.5,6292902.3
40000000,5967484.3,5629024.8,6326294.6
41000000,5990968.2,5644568.6,6358625.9
42000000,6013514.2,5659248,6389957.2
43000000,6035151.8,5673091.4,6420319
44000000,6055881.2,5686097.7,6449712.8
45000000,6075836.4,5698399.1,6478273.4
46000000,6095101,5710078.1,6506085.4
47000000,6113665.7,5721124.1,6533140.6
48000000,6131567.9,5731573.2,6559477.5
49000000,6148842.6,5741459,6585131.9
50000000,6165522.1,5750812.9,6610137.3
51000000,6181636.9,5759663.9,6634525.1
52000000,6197254.9,5768078.8,6658364
53000000,6212361.8,5776042.3,6681640.8
54000000,6226982.4,5783577.8,6704381.1
55000000,6241139.7,5790707.4,6726609
56000000,6254855.4,5797451.8,6748346.9
57000000,6268149.9,5803830.3,6769616.2
58000000,6281042.4,5809860.9,6790436.8
59000000,6293550.7,5815560.7,6810827.5
60000000,6305691.9,5820945.5,6830806
61000000,6317481.8,5826030.5,6850389.1
62000000,6328935.4,5830829.6,6869592.6
63000000,6340067.1,5835356.3,6888431.4
64000000,6350890.2,5839622.9,6906919.6
65000000,6361417.2,5843641.3,6925070.8
66000000,6371660.3,5847422.6,6942897.4
67000000,6381630.8,5850977.4,6960411.7
68000000,6391339.4,5854315.7,6977625
69000000,6400796.3,5857446.7,6994548.1
70000000,6410011.1,5860379.5,7011191.5
71000000,6418993.1,5863122.4,7027564.8
72000000,6427751,5865683.4,7043677.5
73000000,6436293,5868070.2,7059538.4
74000000,6444627,5870290,7075156
75000000,6452760.6,5872349.4,7090538.5
76000000,6460700.9,5874255.2,7105693.4
77000000,6468454.7,5876013.3,7120628.2
78000000,6476028.5,5877629.7,7135349.9
79000000,6483428.5,5879110,7149865.3
80000000,6490660.6,5880459.5,7164180.7
81000000,6497730.4,5881683.2,7178302.4
82000000,6504650.8,5882793.4,7192243.5
83000000,6511422.5,5883790.1,7206005.3
84000000,6518047.2,5884674.7,7219590.1
85000000,6524529.7,5885451.4,7233003
86000000,6530874.6,5886124.2,7246249.2
87000000,6537086.1,5886697,7259333.2
88000000,6543168.5,5887173.4,7272259.9
