TOTAL_READS,EXPECTED_DISTINCT,LOWER_0.95CI,UPPER_0.95CI
0,0,0,0
1000000,897144.5,896741.7,897547.5
2000000,1637500.2,1636454.4,1638546.7
3000000,2263162.3,2261256.7,2265069.6
4000000,2800450.8,2797353.6,2803551.5
5000000,3267503.6,3262263.4,3272752.2
6000000,3677411.1,3668843.5,3685998.7
7000000,4040313.5,4028338.1,4052324.5
8000000,4363636,4347663.3,4379667.4
9000000,4654697.2,4633950.9,4675536.4
10000000,4917106,4890870.5,4943482.3
11000000,5155564.6,5123215.1,5188118.4
12000000,5373166.5,5334176.7,5412441.2
13000000,5572283,5526224.8,5618725.1
14000000,5754977.9,5701514.4,5808942.6
15000000,5923735.6,5862612.6,5985496
16000000,6079918,6010952.5,6149674.7
17000000,6224865.4,6147935.8,6302757.7
18000000,6360008.1,6275043.6,6446123.1
19000000,6485944.8,6392916.6,6580326.9
20000000,6603296.9,6502210.1,6705955.3
21000000,6713567.5,6604454.6,6824483.1
22000000,6817144.6,6700059.5,6936275.8
23000000,6914707.5,6789720.9,7041995
24000000,7006682.3,6873877.6,7142052.9
25000000,7093535.4,6953005.6,7236905.6
26000000,7175684,7027528.8,7326962.6
27000000,7253500.8,7097824.8,7412591.2
28000000,7327320.2,7164231,7494122.1
29000000,7397443.1,7227049.6,7571854
30000000,7464140.7,7286552.3,7646057.2
31000000,7527658.3,7342984.1,7716977
32000000,7588218.4,7396566.2,7784836.4
33000000,7646023,7447498.9,7849839
34000000,7701256.3,7495964.3,7912170.5
35000000,7754086.2,7542127.9,7972001.2
36000000,7804666.5,7586140.8,8029487.1
37000000,7853138,7628140.8,8084771.7
38000000,7899630,7668254.5,8137986.9
39000000,7944261.4,7706597.6,8189254.6
40000000,7987141.9,7743276.8,8238687.2
41000000,8028372.5,7778390.2,8286388.8
42000000,8068046.8,7812028.2,8332455.7
43000000,8106251.2,7844274.4,8376977.3
44000000,8143066.1,7875206.1,8420036.9
45000000,8178566,7904895.1,8461711.6
46000000,8212820.1,7933407.6,8502073.4
47000000,8245892.9,7960805.6,8541189.5
48000000,8277844.5,7987146.6,8579122.6
49000000,8308731,8012484,8615931.2
50000000,8338555.4,8036818.4,8651621
51000000,8367414.5,8060244.3,8686290.9
52000000,8395356.9,8082807.8,8719991.8
53000000,8422425.5,8104549.9,8752768.9
54000000,8448660.8,8125508.7,8784664.7
55000000,8474100.6,8145720.2,8815719.2
56000000,8498780.7,8165218,8845969.9
57000000,8522734.5,8184033.9,8875452.3
58000000,8545993.6,8202197.6,8904199.9
59000000,8568587.9,8219737.1,8932244.1
60000000,8590545.5,8236679,8959614.8
61000000,8611892.9,8253048.3,8986340.1
62000000,8632655.2,8268868.4,9012446.7
63000000,8652856.1,8284161.6,9037959.7
64000000,8672518.2,8298949.1,9062903.1
65000000,8691662.6,8313250.8,9087299.5
66000000,8710309.7,8327085.5,9111170.4
67000000,8728478.5,8340471.2,9134536.2
68000000,8746187.1,8353424.9,9157416.3
69000000,8763452.9,8365962.7,9179829
70000000,8780292.3,8378100,9201792
71000000,8796720.9,8389851.3,9223321.8
72000000,8812753.5,8401230.5,9244434.4
73000000,8828404.3,8412250.8,9265144.9
74000000,8843686.8,8422924.7,9285467.7
75000000,8858613.7,8433264.4,9305416.5
76000000,8873197.5,8443281.1,9325004.5
77000000,8887418,8452954.1,9344212.5
78000000,8901318,8462325.2,9363083.9
79000000,8914908.7,8471405.3,9381631
80000000,8928200.6,8480203.7,9399864.5
81000000,8941203.2,8488729.5,9417795.1
82000000,8953926,8496991.5,9435432.7
83000000,8966377.9,8504997.9,9452786.8
84000000,8978567.4,8512756.8,9469866.7
85000000,8990502.8,8520275.8,9486681.2
86000000,9002191.9,8527562.2,9503238.6
87000000,9013642.2,8534623,9519547.2
88000000,9024861.1,8541465,9535614.5
89000000,9035855.4,8548094.6,9551448.2
90000000,9046631.9,8554518.2,9567055.3
91000000,9057196.9,8560741.5,9582442.7
92000000,9067556.6,8566770.5,9597617
93000000,9077716.9,8572610.6,9612584.6
94000000,9087683.6,8578267.1,9627351.6
95000000,9097462.1,8583745.2,9641923.8
96000000,9107057.7,8589049.7,9656306.9
97000000,9116475.5,8594185.5,9670506.4
98000000,9125720.4,8599157.1,9684527.5
99000000,9134797.1,8603968.9,9698375.2
100000000,9143710.1,8608625.1,9712054.4
101000000,9152463.9,8613129.9,9725569.7
102000000,9161062.6,8617487.2,9738925.8
103000000,9169510.4,8621700.8,9752127
104000000,9177811.2,8625774.5,9765177.5
105000000,9185968.8,8629711.8,9778081.3
106000000,9193986.9,8633516.1,9790842.4
107000000,9201869,8637190.7,9803464.5
108000000,9209618.5,8640739,9815951.4
109000000,9217238.8,8644163.9,9828306.4
110000000,9224733.1,8647468.5,9840533.2
111000000,9232104.5,8650655.8,9852634.9
112000000,9239355.9,8653728.5,9864614.8
113000000,9246490.3,8656689.3,9876475.9
114000000,9253510.5,8659541,9888221.2
115000000,9260419.2,8662286.1,9899853.7
116000000,9267219.1,8664927,9911376
117000000,9273912.6,8667466.2,9922791
118000000,9280502.4,8669906,9934101.3
119000000,9286990.7,8672248.7,9945309.3
120000000,9293379.9,8674496.4,9956417.6
121000000,9299672.2,8676651.4,9967428.5
122000000,9305869.9,8678715.6,9978344.4
123000000,9311975,8680691.2,9989167.5
124000000,9317989.6,8682579.9,9999899.9
125000000,9323915.7,8684383.8,10010543.8
126000000,9329755.3,8686104.7,10021101.2
127000000,9335510.2,8687744.3,10031574.1
128000000,9341182.3,8689304.5,10041964.5
129000000,9346773.3,8690786.8,10052274.1
130000000,9352285,8692193,10062504.9
131000000,9357719,8693524.6,10072658.5
132000000,9363076.9,8694783.2,10082736.7
133000000,9368360.5,8695970.3,10092741.2
134000000,9373571.1,8697087.4,10102673.5
135000000,9378710.3,8698136,10112535.2
136000000,9383779.5,8699117.3,10122328
137000000,9388780.2,8700032.8,10132053.1
138000000,9393713.8,8700883.8,10141712.2
139000000,9398581.6,8701671.6,10151306.5
140000000,9403384.8,8702397.5,10160837.5
141000000,9408124.9,8703062.6,10170306.4
142000000,9412802.9,8703668.2,10179714.7
143000000,9417420.2,8704215.4,10189063.5
