TOTAL_READS,EXPECTED_DISTINCT,LOWER_0.95CI,UPPER_0.95CI
0,0,0,0
1000000,800481,799829.9,801132.7
2000000,1389557.4,1388044,1391072.5
3000000,1866643,1863962.5,1869327.3
4000000,2269769,2264532.3,2275017.8
5000000,2618894.4,2608184.9,2629647.9
6000000,2926137.7,2906171.1,2946241.6
7000000,3199246.8,3166320.2,3232515.7
8000000,3444699.3,3396445.4,3493638.7
9000000,3665766.4,3600493.3,3732222.9
10000000,3866702.8,3783071,3952183.3
11000000,4050982.2,3948003.4,4156647.1
12000000,4219592.6,4096633.2,4346242.5
13000000,4374854.8,4231591.9,4522967.9
14000000,4518880.2,4355235.7,4688673.5
15000000,4652639.9,4468718.1,4844131.5
16000000,4776895.4,4572931,4989957.2
17000000,4892305.4,4668623.7,5126704.2
18000000,5000941.4,4757927.3,5256367.7
19000000,5103068.7,4841146.9,5379161.3
20000000,5199057.7,4918677.7,5495420.2
21000000,5289453.7,4991078.1,5605666.7
22000000,5374738.1,5058835,5710368
23000000,5455337.5,5122374.9,5809943.3
24000000,5531736.9,5182178.3,5904874.6
25000000,5604245.3,5238547.2,5995472.5
26000000,5673090.3,5291700.2,6081968.4
27000000,5738547.4,5341902.3,6164644
28000000,5801140.5,5389665.4,6244029.8
29000000,5860812.3,5434920.7,6320077.7
30000000,5917764.1,5477857.1,6392998.3
31000000,5972178.9,5518645.4,6462984.8
32000000,6024223.7,5557439.8,6530214.1
33000000,6074051,5594380.6,6594849.1
34000000,6121800.2,5629595,6657039.8
35000000,6167599.4,5663199.2,6716924.8
36000000,6211566.3,5695299.1,6774632
37000000,6253809.1,5725991.8,6830280.1
38000000,6294427.7,5755366.2,6883979.1
39000000,6333514.5,5783504,6935830.9
40000000,6371154.8,5810480.2,6985930.8
41000000,6407427.7,5836364.2,7034367.3
42000000,6442406.6,5861219.8,7081222.9
43000000,6476159.9,5885106,7126574.7
44000000,6508751.1,5908077.6,7170494.9
45000000,6540239.2,5930185.2,7213051.1
46000000,6570679.6,5951476,7254306.5
47000000,6600077.5,5971947.4,7294274.4
48000000,6628334.6,5991494.4,7332864.9
49000000,6655692.7,6010350.7,7370326.2
50000000,6682194.2,6028551.7,7406707.5
51000000,6707878.7,6046130.3,7442055.5
52000000,6732783.6,6063117.4,7476413.9
53000000,6756943.9,6079542,7509824.1
54000000,6780392.5,6095431,7542325.2
55000000,6803160.5,6110809.8,7573954.1
56000000,6825277.1,6125702.2,7604745.8
57000000,6846770,6140130.5,7634733.3
58000000,6867665.2,6154115.9,7663948.1
59000000,6887987.2,6167678,7692419.7
60000000,6907759.5,6180835.6,7720176.5
61000000,6927004.1,6193606.1,7747245.3
62000000,6945741.8,6206006.2,7773651.4
63000000,6963992.4,6218051.6,7799419.1
64000000,6981774.7,6229757,7824571.4
65000000,6999106.6,6241136.3,7849130.3
66000000,7016004.8,6252203,7873116.7
67000000,7032485.6,6262969.4,7896550.4
68000000,7048564.2,6273447.6,7919450.5
69000000,7064255.2,6283648.7,7941835.1
70000000,7079572.4,6293583.4,7963721.5
71000000,7094529.1,6303262,7985126.3
72000000,7109137.9,6312694.1,8006065.3
73000000,7123410.7,6321888.8,8026553.6
74000000,7137359,6330855,8046605.7
75000000,7150993.8,6339600.8,8066235.4
76000000,7164184.6,6347994.3,8085316.1
77000000,7177031.3,6356132.4,8103950
78000000,7189597.4,6364075.6,8122202.4
79000000,7201891.7,6371830.8,8140085
80000000,7213923.1,6379404.4,8157609
81000000,7225699.9,6386802.6,8174785.2
82000000,7237230.1,6394031.5,8191623.8
83000000,7248521.4,6401096.6,8208134.7
84000000,7259581.1,6408003.4,8224327.4
85000000,7270416.3,6414757.1,8240211.2
86000000,7281033.7,6421362.7,8255794.7
87000000,7291439.9,6427824.9,8271086.6
88000000,7301641.1,6434148.3,8286094.8
89000000,7311643.3,6440337.3,8300827.3
90000000,7321452.3,6446396,8315291.7
91000000,7331073.6,6452328.5,8329495.2
92000000,7340512.5,6458138.7,8343444.8
93000000,7349774.2,6463830.2,8357147.3
94000000,7358863.7,6469406.5,8370609.3
