TOTAL_READS,EXPECTED_DISTINCT,LOWER_0.95CI,UPPER_0.95CI
0,0,0,0
1000000,930793,930399.3,931186.9
2000000,1750954.9,1749839.4,1752071.1
3000000,2483837,2481740.1,2485935.7
4000000,3144552.9,3140951.3,3148158.7
5000000,3744388.1,3738336.8,3750449.2
6000000,4292474,4282179.2,4302793.6
7000000,4795501.2,4778631.2,4812430.8
8000000,5259062.9,5233221.9,5285031.5
9000000,5688191.9,5650884.8,5725745.4
10000000,6085690.2,6034297.3,6137520.8
11000000,6454885.1,6386827.5,6523667.9
12000000,6799981.3,6712907.4,6888184.5
13000000,7122650.5,7014557.7,7232409.1
14000000,7425769.9,7295049.2,7558832.9
15000000,7710619.3,7556046,7868354.7
16000000,7978826.6,7799518.2,8162257.4
17000000,8231692.4,8027056,8441545.6
18000000,8470354.4,8240034.6,8707112
19000000,8696140.3,8439971.7,8960084.2
20000000,8910115.2,8628083.3,9201366.1
21000000,9113188.8,8805397.9,9431738.4
22000000,9306178.7,8972826.2,9651915.7
23000000,9489822.2,9131177.9,9862553
24000000,9664785.8,9281175.6,10064251.4
25000000,9831558,9423351.1,10257447.9
26000000,9990341.9,9557940.4,10442305.2
27000000,10142477.9,9686307.5,10620131.3
28000000,10288398.6,9808902.2,10791334.5
29000000,10428167.4,9925800.3,10955960.4
30000000,10562078.8,10037303.7,11114290.4
31000000,10689989.1,10143273.2,11266172.6
32000000,10812803,10244613.5,11412505.5
33000000,10930819.7,10341622.4,11553585.6
34000000,11044315.5,10434572.4,11689688.9
35000000,11153545.7,10523713.8,11821072.3
36000000,11258746.7,10609276.7,11947975.5
37000000,11360137.8,10691472.9,12070622.3
38000000,11457922.6,10770497.9,12189222
39000000,11552316.6,10846558.6,12303996.4
40000000,11644017.9,10920342.8,12415649.9
41000000,11732639.3,10991454.9,12523803.9
42000000,11818333.6,11060038,12628619.3
43000000,11901243.6,11126225.2,12730247.4
44000000,11981503.2,11190140.7,12828830.6
45000000,12059237.6,11251899.7,12924502.9
46000000,12134564.3,11311610.1,13017390.8
47000000,12207593.6,11369372.7,13107613.3
48000000,12278429.1,11425281.5,13195282.9
49000000,12347168.5,11479424.8,13280506
50000000,12413903.5,11531885.2,13363383.1
51000000,12478938.9,11582958,13444226.9
52000000,12542220.2,11632580.2,13522991.7
53000000,12603739,11680735.2,13599677.8
54000000,12663568,11727487.5,13674365.9
55000000,12721776.1,11772897.5,13747132.9
56000000,12778428.3,11817022.7,13818051.6
57000000,12833586.2,11859916.9,13887191.3
58000000,12887308.3,11901631.2,13954617.9
59000000,12939649.9,11942213.7,14020393.9
60000000,12990663.7,11981710.1,14084579.1
61000000,13040399.6,12020163.5,14147230.2
62000000,13088905,12057614.9,14208401.5
63000000,13136225.1,12094103,14268144.5
64000000,13182250.8,12129513.1,14326357
65000000,13227168.8,12164025.6,14383231.5
66000000,13271026.3,12197681.6,14438820.9
67000000,13313860.3,12230512.7,14493168.1
68000000,13355706.3,12262549,14546314.2
69000000,13396598.1,12293819.1,14598298.6
70000000,13436568,12324350.2,14649158.6
71000000,13475646.9,12354168.2,14698930.4
72000000,13513864.2,12383297.9,14747648.5
73000000,13551248.1,12411763,14795345.8
74000000,13587825.6,12439585.8,14842054
75000000,13623622.5,12466788.1,14887803.5
76000000,13658663.6,12493390.3,14932623.4
77000000,13692972.6,12519412.1,14976541.8
78000000,13726572.2,12544872.4,15019585.6
79000000,13759484.2,12569789.2,15061780.4
80000000,13791729.4,12594179.7,15103151.2
81000000,13823328,12618060.5,15143721.8
82000000,13854299.2,12641447.3,15183515.1
83000000,13884661.5,12664355.5,15222553.3
84000000,13914432.8,12686799.5,15260857.5
85000000,13943630,12708793.3,15298448.3
86000000,13972269.7,12730350.5,15335345.4
87000000,14000367.8,12751483.8,15371567.8
88000000,14027939.3,12772205.6,15407133.7
89000000,14054999,12792528,15442060.9
90000000,14081561,12812462.3,15476366.3
91000000,14107639,12832019.6,15510066.5
92000000,14133245.9,12851210.5,15543177.1
93000000,14158394.6,12870045.1,15575713.7
94000000,14183097.2,12888533.4,15607690.8
95000000,14207365.4,12906684.9,15639122.9
96000000,14231210.6,12924508.5,15670023.7
97000000,14254643.8,12942013.3,15700406.6
98000000,14277675.6,12959207.6,15730284.4
99000000,14300316.2,12976099.6,15759669.7
100000000,14322575.5,12992697.3,15788574.5
101000000,14344463,13009008.3,15817010.4
102000000,14365988,13025039.9,15844988.8
103000000,14387159.5,13040799.4,15872520.6
104000000,14407986,13056293.5,15899616.5
105000000,14428475.9,13071528.9,15926286.6
106000000,14448637.3,13086512.1,15952540.9
107000000,14468478.1,13101249.3,15978389.1
108000000,14488005.9,13115746.4,16003840.5
109000000,14507227.9,13130009.4,16028904.1
110000000,14526151.4,13144043.8,16053588.8
111000000,14544783.2,13157855.1,16077903.1
112000000,14563130.1,13171448.6,16101855.2
113000000,14581198.4,13184829.4,16125453.1
114000000,14598994.6,13198002.4,16148704.7
115000000,14616524.7,13210972.5,16171617.5
116000000,14633794.6,13223744.3,16194198.8
117000000,14650810.1,13236322.4,16216455.8
118000000,14667576.8,13248711,16238395.5
119000000,14684100.1,13260914.5,16260024.5
120000000,14700385.2,13272937,16281349.4
121000000,14716437.3,13284782.5,16302376.5
122000000,14732261.4,13296454.9,16323112.2
123000000,14747862.2,13307957.9,16343562.2
124000000,14763244.4,13319295.2,16363732.6
125000000,14778412.7,13330470.4,16383629.1
126000000,14793330,13341445.6,16403215.8
127000000,14808035,13352258.5,16422532.5
128000000,14822539.5,13362919.9,16441592
129000000,14836847.5,13373432.9,16460399.2
130000000,14850963,13383800.6,16478959.2
131000000,14864889.9,13394025.9,16497276.8
132000000,14878631.9,13404111.8,16515356.7
133000000,14892192.7,13414061.2,16533203.6
134000000,14905575.9,13423876.7,16550821.9
135000000,14918784.8,13433561.1,16568215.9
136000000,14931822.9,13443117,16585389.9
137000000,14944693.5,13452546.8,16602348
138000000,14957399.8,13461853.2,16619094.4
139000000,14969944.9,13471038.5,16635632.9
140000000,14982331.9,13480105,16651967.3
141000000,14994563.7,13489055.1,16668101.5
142000000,15006643.2,13497891,16684039.1
143000000,15018573.3,13506614.8,16699783.7
144000000,15030356.7,13515228.6,16715338.7
