TOTAL_READS,EXPECTED_DISTINCT,LOWER_0.95CI,UPPER_0.95CI
0,0,0,0
1000000,934751.5,934311.3,935191.9
2000000,1767404.5,1766407.1,1768402.4
3000000,2518262.5,2516610.2,2519915.8
4000000,3200843.1,3198412.6,3203275.4
5000000,3824969.8,3821607.3,3828335.1
6000000,4398807.7,4394307.4,4403312.6
7000000,4928361.9,4922454.3,4934276.6
8000000,5418786.6,5411041.1,5426543.3
9000000,5874481.2,5864133.7,5884846.9
10000000,6298318.1,6284104.7,6312563.6
11000000,6694277.2,6674341.7,6714272.2
12000000,7065646.9,7037568.7,7093837.1
13000000,7413697.8,7374596.8,7453006.1
14000000,7741457.4,7688125.2,7795159.5
15000000,8050611.6,7979677.3,8122176.4
16000000,8342804.6,8250905.7,8435727
17000000,8618800.1,8502741.7,8736442.5
18000000,8880119.4,8737012.9,9025569.9
19000000,9127204.7,8954575.2,9303162.2
20000000,9363111.5,9158964.2,9571809
21000000,9587335.4,9350178.6,9830507.5
22000000,9800568.9,9529396.3,10079458.2
23000000,10003869,9698114.1,10319263.6
24000000,10197917.5,9857391.7,10550206.9
25000000,10383334.9,10008159.5,10772574.4
26000000,10560686.9,10151227.6,10986662
27000000,10730490.7,10287298.2,11192776.5
28000000,10893219.9,10416979.6,11391232.8
29000000,11049309.1,10540799.4,11582350.3
30000000,11198874.9,10658934.8,11766166.2
31000000,11342422.5,10771925.6,11943133.8
32000000,11480425.1,10880259.7,12113696.2
33000000,11613198.1,10984253.1,12278155.6
34000000,11741407.9,11084561.6,12437177.5
35000000,11864956.9,11181070.2,12590673.3
36000000,11984095.1,11274006.1,12738908.8
37000000,12099054.8,11363575.2,12882136.6
38000000,12210052.6,11449965.4,13020596.9
39000000,12317289.9,11533348.8,13154516.8
40000000,12420955,11613883.5,13284111.5
41000000,12521223.7,11691715.6,13409584.1
42000000,12618260.5,11766980.2,13531126.5
43000000,12712219.2,11839802.8,13648919.7
44000000,12803244.2,11910300.1,13763134.6
45000000,12891471.1,11978581.3,13873932.3
46000000,12977026.8,12044748.3,13981464.9
47000000,13060031.2,12108896.6,14085875.9
48000000,13140596.7,12171115.9,14187300.7
49000000,13218829.3,12231490.3,14285867.4
50000000,13294829.1,12290099.4,14381696.6
51000000,13368690.3,12347017.7,14474902.7
52000000,13440502.1,12402316,14565593.6
53000000,13510348.5,12456060.9,14653871.7
54000000,13578309.4,12508315.4,14739833.5
55000000,13644460,12559139.2,14823570.8
56000000,13708871.8,12608588.9,14905170.5
57000000,13771612.6,12656718.1,14984714.9
58000000,13832746.4,12703577.7,15062282.3
59000000,13892334.4,12749216.1,15137946.9
60000000,13950434.5,12793679.1,15211779.2
61000000,14007101.7,12837010.5,15283846.4
62000000,14062388.4,12879251.9,15354212.3
63000000,14116344.5,12920442.9,15422937.5
64000000,14169017.5,12960621.1,15490080.1
65000000,14220452.7,12999822.6,15555695
66000000,14270693.1,13038081.6,15619834.8
67000000,14319780,13075431,15682549.8
68000000,14367752.6,13111902,15743887.8
69000000,14414648.5,13147524.5,15803894.5
70000000,14460503.5,13182327.1,15862613.7
71000000,14505352,13216337,15920087.1
72000000,14549226.6,13249580.4,15976354.7
73000000,14592158.9,13282082.4,16031454.7
74000000,14634178.9,13313866.8,16085423.9
75000000,14675315.3,13344956.7,16138297.2
76000000,14715595.7,13375374.1,16190108.4
77000000,14755046.6,13405140,16240889.7
78000000,14793693.3,13434274.7,16290672
79000000,14831560.3,13462797.6,16339485.1
80000000,14868670.8,13490727.4,16387357.4
81000000,14905047.4,13518082,16434316.4
82000000,14940711.5,13544878.6,16480388.4
83000000,14975684,13571133.7,16525598.7
84000000,15009984.7,13596863.3,16569971.7
85000000,15043632.8,13622082.6,16613530.8
86000000,15076646.8,13646806.3,16656298.6
87000000,15109038.6,13671042.8,16698290.8
88000000,15140791.3,13694771.9,16739494.7
89000000,15171961.6,13718046.7,16779970.4
90000000,15202565.4,13740880,16819737.4
91000000,15232617.9,13763283.9,16858814.4
92000000,15262134.1,13785270.2,16897219.5
93000000,15291128,13806850.3,16934970
94000000,15319613.5,13828035,16972083
95000000,15347603.8,13848835,17008574.5
96000000,15375111.7,13869260.4,17044460.4
97000000,15402149.6,13889321,17079755.8
98000000,15428729.3,13909026.4,17114475.3
99000000,15454862.6,13928385.7,17148633.1
100000000,15480560.5,13947407.9,17182243
101000000,15505833.7,13966101.4,17215318.2
102000000,15530692.9,13984474.6,17247871.6
103000000,15555148,14002535.4,17279915.4
104000000,15579208.8,14020291.7,17311461.9
105000000,15602884.8,14037751,17342522.6
106000000,15626185.1,14054920.4,17373108.8
107000000,15649118.7,14071807.1,17403231.5
108000000,15671694,14088417.7,17432901.2
109000000,15693919.5,14104759.1,17462128.2
110000000,15715803.3,14120837.4,17490922.4
111000000,15737353,14136659,17519293.6
112000000,15758576.4,14152229.7,17547251.1
113000000,15779480.7,14167555.5,17574804
114000000,15800073.2,14182641.9,17601961.1
115000000,15820360.7,14197494.5,17628731
116000000,15840350,14212118.5,17655122
117000000,15860047.6,14226519.1,17681142.3
118000000,15879459.8,14240701.3,17706799.5
119000000,15898592.8,14254669.9,17732101.5
120000000,15917452.6,14268429.7,17757055.5
121000000,15936045,14281985.2,17781668.8
122000000,15954375.7,14295340.9,17805948.5
123000000,15972450.1,14308501,17829901.2
124000000,15990273.5,14321469.9,17853533.8
125000000,16007851.2,14334251.5,17876852.5
126000000,16025188.2,14346849.8,17899863.7
127000000,16042289.4,14359268.7,17922573.6
128000000,16059160.3,14371512.6,17944988.6
129000000,16075835,14383614.4,17967144
130000000,16092287.6,14395547.5,17989015.1
131000000,16108522.5,14407315.3,18010607.3
132000000,16124544,14418921.1,18031926.1
133000000,16140356.2,14430368.2,18052976.6
134000000,16155963.3,14441659.9,18073763.9
135000000,16171369.2,14452799.1,18094293.1
136000000,16186577.8,14463788.9,18114568.8
137000000,16201592.8,14474632.3,18134595.9
138000000,16216417.9,14485332.2,18154378.9
139000000,16231056.7,14495891.2,18173922.3
140000000,16245512.7,14506312.2,18193230.5
141000000,16259789.2,14516597.8,18212307.7
142000000,16273889.7,14526750.5,18231158.1
143000000,16287817.3,14536773,18249785.7
144000000,16301575.2,14546667.6,18268194.6
145000000,16315166.5,14556436.8,18286388.5
146000000,16328594.2,14566082.9,18304371.3
147000000,16341861.2,14575608.1,18322146.6
148000000,16354970.5,14585014.7,18339718.1
149000000,16367924.7,14594304.9,18357089.3
150000000,16380726.6,14603480.8,18374263.5
151000000,16393379,14612544.5,18391244.3
152000000,16405884.4,14621497.9,18408034.7
153000000,16418245.3,14630343.1,18424638.1
154000000,16430464.2,14639082,18441057.6
155000000,16442543.6,14647716.4,18457296.3
156000000,16454485.9,14656248.2,18473357.1
157000000,16466293.4,14664679.2,18489243
158000000,16477968.3,14673011.1,18504956.9
159000000,16489512.8,14681245.7,18520501.5
160000000,16500929.2,14689384.6,18535879.6
161000000,16512219.6,14697429.5,18551093.9
162000000,16523385.9,14705382,18566146.9
163000000,16534430.4,14713243.6,18581041.4
164000000,16545354.9,14721015.8,18595779.8
165000000,16556161.4,14728700.2,18610364.5
166000000,16566851.8,14736298.3,18624797.9
