TOTAL_READS,EXPECTED_DISTINCT,LOWER_0.95CI,UPPER_0.95CI
0,0,0,0
1000000,844370,843754.5,844986
2000000,1485782,1484362.7,1487202.7
3000000,1999446,1996983.6,2001911.4
4000000,2423154.7,2418597.8,2427720.2
5000000,2777978.8,2767538.7,2788458.3
6000000,3078892.3,3053334,3104664.6
7000000,3337444.1,3285974.7,3389719.7
8000000,3561866.7,3478552.2,3647176.7
9000000,3757092.7,3641853.2,3875978.8
10000000,3930435.2,3786096.4,4080276.8
11000000,4086053,3915815.7,4263691.3
12000000,4225084.2,4031720.6,4427721.7
13000000,4350630.9,4136415.2,4575940.4
14000000,4464533.6,4231326,4710594.3
15000000,4569415.6,4318750.3,4834629.8
16000000,4665328.8,4398490.9,4948354.7
17000000,4753022.2,4471103.5,5052716.9
18000000,4833512.9,4537454,5148888.9
19000000,4907982.3,4598604,5238174.4
20000000,4976306.9,4654336.2,5320550.3
21000000,5039864.9,4705949.6,5397473.5
22000000,5100386.2,4755106.9,5470737.2
23000000,5156972.8,4800859.1,5539502
24000000,5209975.7,4843511.8,5604166.7
25000000,5259657.9,4883288.8,5665034.9
26000000,5306398.9,4920535.2,5722521.6
27000000,5350196.1,4955219.4,5776656.1
28000000,5391389.6,4987654.5,5827805.8
29000000,5430332.8,5018170,5876348.3
30000000,5467205.5,5046924.3,5922485.4
31000000,5502168.5,5074059.4,5966398
32000000,5535366.6,5099702.7,6008249
33000000,5566930.2,5123968.6,6048185.4
34000000,5597143.5,5147126.5,6086505.7
35000000,5625973.5,5169130.7,6123191.6
36000000,5653483.6,5190032.4,6158319.3
37000000,5679762.4,5209909,6191989.3
38000000,5704890.8,5228831.1,6224293.5
39000000,5728942.8,5246862.9,6255316
40000000,5751986,5264063.3,6285134.1
41000000,5774082.8,5280486,6313818.9
42000000,5795290.1,5296180.4,6341435.7
43000000,5815660.8,5311192,6368045.2
44000000,5835243.3,5325562.4,6393703
45000000,5854054.2,5339302,6418432.7
46000000,5871950.4,5352262.4,6442098.5
47000000,5889190.1,5364695.3,6464963.8
48000000,5905808.9,5376630.9,6487069.7
49000000,5921839.7,5388097.1,6508454.6
