TOTAL_READS,EXPECTED_DISTINCT,LOWER_0.95CI,UPPER_0.95CI
0,0,0,0
1000000,783979.5,783529.8,784429.4
2000000,1326193,1325319.4,1327067.2
3000000,1742618,1741415.6,1743821.2
4000000,2080029,2078554.4,2081504.6
5000000,2362877,2361156.5,2364598.7
6000000,2605721.5,2603757.1,2607687.5
7000000,2817977.2,2815743.1,2820213.1
8000000,3006084.4,3003523.2,3008647.7
9000000,3174705.3,3171691.7,3177721.8
10000000,3327337.4,3323681.8,3330997
11000000,3466590.9,3461877.1,3471311.2
12000000,3594513.2,3588035.5,3601002.5
13000000,3712472.6,3703727.2,3721238.7
14000000,3822006,3810069.6,3833979.7
15000000,3924092.3,3907781.9,3940470.8
16000000,4019541.6,3997696.8,4041505.7
17000000,4108479.8,4080468.9,4136683
18000000,4192232.5,4158139.9,4226604.8
19000000,4270799.6,4230988.1,4310985.6
20000000,4343734.9,4298484.8,4389461.3
21000000,4414007.7,4363423.9,4465177.9
22000000,4481459.9,4425504.6,4538122.6
23000000,4546157.7,4484704.5,4608453.1
24000000,4607481.9,4540357.8,4675598.5
25000000,4665264.8,4592277.1,4739412.5
26000000,4720184.3,4641136.3,4800578.7
27000000,4772641.2,4687340.1,4859494.6
28000000,4822623.6,4730885.2,4916140.9
29000000,4870488.7,4772138.8,4970865.6
30000000,4916376.7,4811251.9,5023798.6
31000000,4960414.9,4848362.4,5075057.1
32000000,5003016,4883893.4,5125044.2
33000000,5044000.2,4917674.8,5173570.7
34000000,5083440.6,4949788.8,5220701.1
35000000,5121426,4980333,5266516.1
36000000,5158243.1,5009601.9,5311294.8
37000000,5193847.7,5037558.7,5354985.5
38000000,5228244.1,5064215,5397586.1
39000000,5261327.1,5089472.1,5438985.1
40000000,5293197.7,5113437.1,5479277.7
41000000,5324032.9,5136292.9,5518635.1
42000000,5353884.2,5158096.3,5557103.8
43000000,5382799.7,5178900.5,5594726.6
44000000,5410895.3,5198826.2,5631614.9
45000000,5438419.2,5218126.1,5668012.3
46000000,5465138.4,5236571.6,5703681.8
47000000,5491089.1,5254202.9,5738655.4
48000000,5516305.3,5271057.8,5772963.6
49000000,5541039.4,5287392,5806854.7
50000000,5565176.4,5303094.4,5840210.6
51000000,5588672.3,5318124,5872984.1
52000000,5611553.3,5332510.2,5905198.4
53000000,5633844.3,5346280.6,5936875.2
54000000,5655568.6,5359461.6,5968035.3
55000000,5676748.5,5372077.8,5998698.2
56000000,5697404.9,5384152.7,6028882.1
57000000,5717557.6,5395708.6,6058604.7
58000000,5737225.6,5406766.3,6087882.4
59000000,5756426.6,5417346.1,6116730.8
60000000,5775177.8,5427466.7,6145164.9
61000000,5793495.1,5437146.3,6173198.8
62000000,5811394,5446402,6200845.9
63000000,5828889,5455250.2,6228119
64000000,5845994.1,5463706.2,6255030.2
65000000,5862722.6,5471785.1,6281591
66000000,5879087,5479500.8,6307812.6
67000000,5895099.5,5486866.8,6333705.5
68000000,5910771.6,5493896,6359279.7
69000000,5926114.3,5500600.6,6384544.8
70000000,5941138.2,5506992.4,6409510.1
71000000,5955853.3,5513082.5,6434184.2
72000000,5970269.3,5518881.7,6458575.6
73000000,5984395.3,5524400.3,6482692.4
74000000,5998240.4,5529647.9,6506542.2
75000000,6011528.7,5534350.8,6529849.3
76000000,6024532,5538780.9,6552883.6
77000000,6037278.2,5542966.6,6575671.7
78000000,6049775,5546916.5,6598220.3
79000000,6062029.5,5550638.5,6620535.9
80000000,6074048.9,5554140.5,6642624.6
81000000,6085840.1,5557429.9,6664492.4
82000000,6097409.4,5560513.8,6686144.9
83000000,6108763.1,5563399.1,6707587.6
84000000,6119907.4,5566092.4,6728825.8
85000000,6130847.9,5568600.1,6749864.6
86000000,6141590.4,5570928.2,6770708.8
87000000,6152140.1,5573082.6,6791363.2
88000000,6162502.3,5575068.9,6811832.4
89000000,6172682,5576892.6,6832120.6
90000000,6182683.9,5578558.9,6852232.2
