TOTAL_READS,EXPECTED_DISTINCT,LOWER_0.95CI,UPPER_0.95CI
0,0,0,0
1000000,829930.5,829436.8,830424.5
2000000,1453747,1452694.1,1454800.7
3000000,1958460,1956849.5,1960071.8
4000000,2382954.9,2380760.1,2385151.8
5000000,2748931.9,2746061.5,2751805.3
6000000,3070388.5,3066611.9,3074169.8
7000000,3356879.9,3351122.5,3362647.2
8000000,3614598.3,3603413.3,3625818.1
9000000,3847674.2,3829211.5,3866225.8
10000000,4060918.9,4033909.9,4088108.8
11000000,4256022.2,4219535.4,4292824.4
12000000,4436356,4388458.7,4484776
13000000,4603533.1,4543077,4664793.6
14000000,4759273.8,4685880.6,4833816.5
15000000,4903655.2,4817258.5,4991601.3
16000000,5038984.9,4939578.7,5140391.5
17000000,5165868.7,5053420,5280819.6
18000000,5286161.1,5160594.8,5414782.6
19000000,5398810.4,5260019.7,5541263.3
20000000,5505196.2,5353056,5661660.4
21000000,5605852.9,5440232.8,5776515.1
22000000,5701306.7,5522079.8,5886350.7
23000000,5791875.6,5598924.8,5991475.8
24000000,5877967.5,5671189.3,6092285.1
25000000,5959917.8,5739224.3,6189097.8
26000000,6038741.4,5804060.6,6282911.3
27000000,6113532.4,5864809.7,6372803.2
28000000,6184829,5922026.1,6459294.5
29000000,6253052.4,5976146.1,6542789.3
30000000,6318404.2,6027385.9,6623473.6
31000000,6381068,6075942.9,6701516.1
32000000,6440827,6121613.2,6776686.3
33000000,6497914.8,6164642,6849205.1
34000000,6553537.6,6206244.4,6920264.8
35000000,6607011,6245746.8,6989171.3
36000000,6658322.3,6283145.3,7055901.8
37000000,6707711.1,6318687,7120686.4
38000000,6755298.6,6352500.1,7183637.7
39000000,6801112.6,6384618.8,7244775.9
40000000,6845336.9,6415232.3,7304277.5
41000000,6888054,6444428,7362218.6
42000000,6929340.6,6472287,7418669.9
43000000,6969268.3,6498884.6,7473697.8
44000000,7007903.7,6524291,7527364.3
45000000,7045309.5,6548571.4,7579727.4
46000000,7081543.9,6571786.7,7630841.6
47000000,7116661.7,6593993.9,7680758.3
48000000,7150714.2,6615245.9,7729525.6
49000000,7183749.6,6635592.6,7777189
50000000,7215813.2,6655080.5,7823791.2
51000000,7246947.7,6673753,7869372.8
52000000,7277193.1,6691651.2,7913972
53000000,7306587.4,6708813.3,7957624.9
54000000,7335166.2,6725275.4,8000365.8
55000000,7362694.9,6740804,8041959.9
56000000,7389475.4,6755700.3,8082707.2
57000000,7415538.5,6769994.7,8122637.2
58000000,7440912.6,6783715.6,8161777.9
59000000,7465624.9,6796889.6,8200155.9
60000000,7489701,6809542.2,8237796.3
61000000,7513165.4,6821697,8274723.2
62000000,7536041.1,6833376.6,8310959.5
63000000,7558350.2,6844602.2,8346527.1
64000000,7580113.5,6855394.1,8381446.8
65000000,7601351,6865771.3,8415738.6
66000000,7622081.4,6875751.8,8449421.5
67000000,7642322.9,6885352.7,8482513.8
68000000,7662092.6,6894590.3,8515032.9
69000000,7681406.9,6903479.9,8546995.5
70000000,7700281.3,6912036.1,8578417.6
71000000,7718730.9,6920272.9,8609314.6
72000000,7736769.8,6928203.3,8639701.2
73000000,7754411.6,6935840,8669591.4
74000000,7771669.3,6943194.8,8698999
75000000,7788555.5,6950279.1,8727936.9
76000000,7805082,6957103.6,8756417.6
77000000,7821208.2,6963627.1,8784401.7
78000000,7836986.1,6969900.1,8811941.4
79000000,7852437.9,6975943.6,8839059.7
80000000,7867573.8,6981766.6,8865767.2
81000000,7882403.3,6987377.5,8892074.5
82000000,7896935.6,6992784.5,8917991.3
83000000,7911179.6,6997995.3,8943527.4
84000000,7925143.8,7003017.2,8968692
85000000,7938836.5,7007857.4,8993494.1
86000000,7952265.4,7012522.6,9017942.4
87000000,7965438.2,7017019.2,9042045.2
88000000,7978362,7021353.5,9065810.6
89000000,7991044,7025531.3,9089246.3
90000000,8003490.9,7029558.3,9112360
91000000,8015709.1,7033440,9135159
92000000,8027704.9,7037181.4,9157650.3
93000000,8039484.4,7040787.6,9179840.7
94000000,8051053.3,7044263.4,9201736.9
95000000,8062417.2,7047613.4,9223345.3
96000000,8073581.6,7050841.8,9244672.1
97000000,8084551.8,7053953,9265723.3
98000000,8095332.6,7056951,9286504.9
99000000,8105929,7059839.6,9307022.3
100000000,8116345.7,7062622.6,9327281.3
101000000,8126587.2,7065303.6,9347287
102000000,8136658,7067886,9367044.6
103000000,8146562.2,7070373.1,9386559.3
104000000,8156304,7072768.1,9405835.8
105000000,8165887.3,7075074,9424878.9
106000000,8175316,7077293.8,9443693.2
107000000,8184593.8,7079430.3,9462283.3
108000000,8193724.2,7081486.3,9480653.3
109000000,8202710.9,7083464.4,9498807.7
110000000,8211557.1,7085367,9516750.5
111000000,8220266.1,7087196.6,9534485.8
112000000,8228841.2,7088955.6,9552017.3
113000000,8237285.3,7090646.2,9569349
114000000,8245601.4,7092270.7,9586484.5
115000000,8253792.5,7093831,9603427.4
116000000,8261861.3,7095329.2,9620181.2
117000000,8269810.6,7096767.3,9636749.4
118000000,8277643,7098147.1,9653135.2
119000000,8285361.1,7099470.5,9669342
120000000,8292967.3,7100739.2,9685372.8
121000000,8300464.1,7101954.9,9701230.9
122000000,8307853.8,7103119.3,9716919
123000000,8315138.7,7104233.8,9732440.3
124000000,8322321,7105300.1,9747797.6
125000000,8329402.9,7106319.6,9762993.6
126000000,8336386.5,7107293.8,9778031.2
127000000,8343273.7,7108223.9,9792912.8
128000000,8350066.7,7109111.3,9807641.2
129000000,8356767.2,7109957.4,9822219
130000000,8363377.2,7110763.3,9836648.4
131000000,8369898.6,7111530.3,9850932.1
132000000,8376333,7112259.5,9865072.3
133000000,8382682.2,7112952,9879071.4
134000000,8388947.9,7113608.9,9892931.6
135000000,8395131.7,7114231.3,9906655.2
136000000,8401235.3,7114820.2,9920244.2
137000000,8407260.1,7115376.6,9933700.8
138000000,8413207.7,7115901.4,9947027.1
139000000,8419079.6,7116395.6,9960225.1
140000000,8424877.2,7116860,9973296.7
141000000,8430601.9,7117295.5,9986244
142000000,8436255.1,7117702.9,9999068.7
143000000,8441838.1,7118083.1,10011772.8
144000000,8447352.2,7118436.9,10024358
145000000,8452798.7,7118765,10036826.1
146000000,8458178.8,7119068.1,10049178.9
147000000,8463493.7,7119347,10061418
148000000,8468744.7,7119602.4,10073545.1
149000000,8473932.7,7119834.9,10085562
150000000,8479059.1,7120045.2,10097470
151000000,8484124.8,7120233.9,10109270.9
152000000,8489131,7120401.7,10120966.1
153000000,8494078.6,7120549.1,10132557.2
154000000,8498968.8,7120676.8,10144045.6
155000000,8503802.4,7120785.2,10155432.8
156000000,8508580.5,7120874.9,10166720.1
157000000,8513304.1,7120946.5,10177909.1
158000000,8517974,7121000.5,10189000.9
159000000,8522591.2,7121037.4,10199997.1
160000000,8527156.5,7121057.6,10210898.8
161000000,8531670.9,7121061.6,10221707.4
162000000,8536135.1,7121049.9,10232424.1
163000000,8540550.1,7121022.9,10243050.2
164000000,8544916.5,7120981.1,10253586.8
165000000,8549235.3,7120924.9,10264035.2
166000000,8553507.1,7120854.7,10274396.6
167000000,8557732.9,7120770.8,10284672
168000000,8561913.2,7120673.7,10294862.6
169000000,8566048.8,7120563.7,10304969.5
170000000,8570140.5,7120441.3,10314993.8
171000000,8574188.9,7120306.6,10324936.6
172000000,8578194.7,7120160.2,10334798.9
173000000,8582158.6,7120002.3,10344581.7
174000000,8586081.2,7119833.3,10354286.1
175000000,8589963.3,7119653.4,10363913
176000000,8593805.3,7119463.1,10373463.4
177000000,8597608,7119262.5,10382938.3
178000000,8601371.9,7119051.9,10392338.6
179000000,8605097.6,7118831.7,10401665.2
180000000,8608785.7,7118602.1,10410919.1
181000000,8612436.7,7118363.5,10420101
182000000,8616051.3,7118115.9,10429212
183000000,8619630,7117859.8,10438252.9
184000000,8623173.2,7117595.3,10447224.5
185000000,8626681.6,7117322.7,10456127.6
186000000,8630155.6,7117042.3,10464963.2
187000000,8633595.7,7116754.1,10473731.8
188000000,8637002.4,7116458.6,10482434.5
189000000,8640376.3,7116155.8,10491071.9
190000000,8643717.8,7115846.1,10499644.9
191000000,8647027.3,7115529.5,10508154.1
192000000,8650305.3,7115206.3,10516600.4
193000000,8653552.2,7114876.7,10524984.4
194000000,8656768.6,7114540.9,10533306.8
195000000,8659954.8,7114199.1,10541568.4
196000000,8663111.2,7113851.4,10549769.9
197000000,8666238.3,7113498,10557912
198000000,8669336.4,7113139.1,10565995.3
199000000,8672406.1,7112774.9,10574020.5
200000000,8675447.6,7112405.4,10581988.2
