TOTAL_READS,EXPECTED_DISTINCT,LOWER_0.95CI,UPPER_0.95CI
0,0,0,0
1000000,613486.6,611502.6,615477
2000000,998418.9,983755.2,1013301.2
3000000,1295671.5,1249095.2,1343984.6
4000000,1536801.1,1442053.5,1637773.9
5000000,1739390.9,1587344,1906001.9
6000000,1911313.5,1697938.8,2151502.3
7000000,2059797.5,1783790.3,2378511.5
8000000,2189470.9,1850918.7,2589947.9
9000000,2301167.5,1900918.5,2785691
10000000,2399879,1939134,2970098.6
11000000,2489929.8,1970022.8,3147044.9
12000000,2570903.7,1993286.8,3315903
13000000,2644133.3,2010282.5,3477840.1
14000000,2710685.8,2022067.4,3633814.3
15000000,2771439.1,2029490.2,3784632.4
16000000,2827122.7,2033240.2,3930978.3
17000000,2878115.4,2033661.7,4073218.5
18000000,2924925.8,2031218.4,4211852
19000000,2968246.5,2026541.2,4347549.1
20000000,3008454.5,2019958.2,4480686.2
21000000,3045874.3,2011745.9,4611591.5
22000000,3080786.6,2002139.3,4740552.5
23000000,3113435.7,1991338.6,4867822.1
24000000,3144035.1,1979515.6,4993624
25000000,3172772,1966818,5118156.5
26000000,3199811.8,1953373.5,5241596.3
27000000,3225300.5,1939292.9,5364101.2
28000000,3249368.2,1924672.7,5485812.6
29000000,3272130.4,1909596.8,5606857.5
30000000,3293690.7,1894139,5727350.7
31000000,3314141.8,1878363.8,5847395.6
32000000,3333567.4,1862328.1,5967085.9
33000000,3352042.6,1846081.9,6086506.8
34000000,3369635.7,1829669.4,6205735.6
35000000,3386408.3,1813129.8,6324843
36000000,3402416.6,1796497.7,6443893.1
37000000,3417711.7,1779803.7,6562944.8
38000000,3432340.2,1763075,6682052
39000000,3446344.8,1746336,6801264
40000000,3459764.5,1729608.1,6920626
41000000,3472635.4,1712910.4,7040179.6
42000000,3484990.3,1696259.8,7159962.9
43000000,3496859.8,1679671.7,7280011.2
44000000,3508271.9,1663159.2,7400356.6
45000000,3519252.5,1646734.5,7521029.1
46000000,3529825.6,1630408,7642055.9
47000000,3540013.6,1614189.1,7763462.3
