TOTAL_READS,EXPECTED_DISTINCT,LOWER_0.95CI,UPPER_0.95CI
0,0,0,0
1000000,856476,856074,856878.2
2000000,1527415.5,1526530.4,1528301.1
3000000,2084911.5,2083570.7,2086253.2
4000000,2563517,2561753.6,2565281.6
5000000,2983150,2980987,2985314.6
6000000,3356937.8,3354380,3359497.5
7000000,3693890.7,3690920.7,3696863.1
8000000,4000570.1,3997139.2,4004004
9000000,4281454.4,4277503.6,4285408.9
10000000,4541096.7,4536509.9,4545688.2
11000000,4781895.1,4776512.4,4787283.9
12000000,5005735.3,4999242.2,5012236.9
13000000,5215938.8,5207704.3,5224186.4
14000000,5412946.8,5402362.7,5423551.8
15000000,5598870.3,5585089.4,5612685.2
16000000,5773864.8,5755669.6,5792117.5
17000000,5939513.5,5915687.6,5963435.3
18000000,6097184.7,6066758.9,6127763
19000000,6247271.6,6209611.8,6285159.8
20000000,6390082.7,6344849.1,6435638.8
21000000,6526677.5,6473716.6,6580071.7
22000000,6657319.5,6596557.6,6718641.1
23000000,6781304.2,6712677.6,6850632.4
24000000,6900142.4,6823564,6977580.2
25000000,7013865.6,6929215.6,7099549.8
26000000,7123306,7030434.1,7217404.8
27000000,7227874.1,7126606.8,7330580.4
28000000,7328562.9,7218710.7,7440086.8
29000000,7425762.4,7307126.4,7546324.5
30000000,7520203,7392580.5,7650028.8
31000000,7611777.3,7474965.5,7751093.2
32000000,7699718.3,7553517.8,7848748.5
33000000,7784718.5,7628935.2,7943682.9
34000000,7866934.7,7701381.1,8036047.2
35000000,7946511.9,7771008.3,8125979.3
36000000,8023584.5,7837959.4,8213605.7
37000000,8098277.1,7902367.9,8299043.1
38000000,8170705.7,7964358.7,8382399.1
39000000,8240978.5,8024048.5,8463773.2
40000000,8309196.2,8081547,8543258.1
41000000,8375453.1,8136957,8620939.6
42000000,8439837.4,8190375,8696897.9
43000000,8502431.8,8241891.9,8771207.8
44000000,8563314,8291593,8843939.4
45000000,8622556.8,8339558.8,8915158.2
46000000,8680228.9,8385865,8984925.7
47000000,8736563.8,8430751.9,9053468.5
48000000,8791650.5,8474315.1,9120869
49000000,8845356.1,8516428.1,9186988.2
50000000,8897734.4,8557150.6,9251873.9
51000000,8948836.5,8596539.2,9315571.4
52000000,8998710.6,8634647.8,9378123.4
53000000,9047402.3,8671527,9439570.3
54000000,9094955.1,8707225.1,9499950.6
55000000,9141410.2,8741788,9559300.6
56000000,9186806.6,8775259.2,9617655
57000000,9230904.9,8807403.5,9674770.2
58000000,9273652.5,8838172.6,9730589.6
59000000,9315447.5,8867967.9,9785507
60000000,9356322.5,8896825.5,9839551.3
61000000,9396308.3,8924779.6,9892749.7
62000000,9435434.5,8951862.9,9945128.3
63000000,9473729.4,8978106.6,9996712.3
64000000,9511219.7,9003540.5,10047525.3
65000000,9547931.4,9028193,10097590.2
66000000,9583888.9,9052091.3,10146929
67000000,9619116,9075261.3,10195562.4
68000000,9653635.2,9097727.9,10243510.5
69000000,9687468,9119514.9,10290792.6
70000000,9720635.3,9140644.9,10337427.1
71000000,9753156.9,9161139.7,10383431.8
72000000,9785051.9,9181020.2,10428823.6
73000000,9816338.6,9200306.5,10473618.9
74000000,9847034.6,9219017.6,10517833.4
75000000,9877156.9,9237172,10561482.3
76000000,9906721.6,9254787.3,10604580.1
77000000,9935744.4,9271880.4,10647140.9
78000000,9964240.4,9288467.7,10689178.2
79000000,9992224,9304564.8,10730705
80000000,10019709.2,9320186.7,10771734
81000000,10046709.3,9335347.9,10812277.1
82000000,10073237.4,9350062.2,10852346.2
83000000,10099305.9,9364343,10891952.6
84000000,10124926.8,9378203.1,10931107.1
85000000,10150111.8,9391655.1,10969820.4
86000000,10174872,9404710.7,11008102.6
87000000,10199218.3,9417381.6,11045963.7
88000000,10223161.2,9429678.6,11083413.1
89000000,10246710.6,9441612.6,11120460.2
90000000,10269876.4,9453193.9,11157113.9
91000000,10292667.9,9464432.2,11193382.8
92000000,10315094.4,9475337.3,11229275.4
93000000,10337164.6,9485918.4,11264799.8
94000000,10358887.1,9496184.3,11299964
95000000,10380270,9506143.8,11334775.5
96000000,10401321.5,9515805,11369241.9
97000000,10422049.2,9525176.1,11403370.2
98000000,10442460.7,9534264.8,11437167.6
99000000,10462563.2,9543078.7,11470640.9
100000000,10482363.7,9551624.9,11503796.5
101000000,10501869.1,9559910.5,11536641.1
102000000,10521086.1,9567942.2,11569180.7
103000000,10540021,9575726.7,11601421.5
104000000,10558680,9583270.4,11633369.3
105000000,10577069.2,9590579.2,11665029.9
106000000,10595194.6,9597659.3,11696408.9
107000000,10613061.7,9604516.4,11727511.7
108000000,10630676,9611156,11758343.5
109000000,10648043.1,9617583.5,11788909.6
110000000,10665168.1,9623804.3,11819214.9
111000000,10682056.1,9629823.4,11849264.2
112000000,10698711.9,9635645.7,11879062.5
113000000,10715140.5,9641276,11908614.2
114000000,10731346.4,9646718.9,11937924
115000000,10747334.3,9651978.9,11966996.1
116000000,10763108.4,9657060.4,11995835
117000000,10778673.2,9661967.6,12024444.7
118000000,10794032.7,9666704.6,12052829.4
119000000,10809191.1,9671275.4,12080993.1
120000000,10824152.2,9675683.9,12108939.5
121000000,10838920,9679933.8,12136672.6
122000000,10853498.3,9684028.8,12164196
123000000,10867890.5,9687972.4,12191513.4
124000000,10882100.5,9691768,12218628.3
125000000,10896131.4,9695419,12245544
126000000,10909986.9,9698928.7,12272264.1
127000000,10923670.2,9702300.2,12298791.7
128000000,10937184.4,9705536.6,12325130.2
129000000,10950532.7,9708640.9,12351282.5
130000000,10963718.2,9711615.9,12377252
131000000,10976743.9,9714464.6,12403041.4
132000000,10989612.6,9717189.6,12428653.8
133000000,11002327.3,9719793.7,12454092
134000000,11014890.6,9722279.4,12479358.9
135000000,11027305.2,9724649.3,12504457.2
136000000,11039573.9,9726905.8,12529389.5
137000000,11051699.2,9729051.4,12554158.6
138000000,11063683.6,9731088.4,12578767
139000000,11075529.5,9733019,12603217.2
140000000,11087239.4,9734845.5,12627511.8
141000000,11098815.5,9736570.1,12651653
142000000,11110260.3,9738194.8,12675643.3
143000000,11121575.9,9739721.7,12699485
144000000,11132764.5,9741152.8,12723180.5
145000000,11143828.3,9742490.1,12746731.8
146000000,11154769.3,9743735.5,12770141.2
147000000,11165589.5,9744890.7,12793410.8
148000000,11176291.1,9745957.7,12816542.7
149000000,11186875.9,9746938.1,12839539
150000000,11197345.8,9747833.7,12862401.8
151000000,11207702.8,9748646.2,12885132.8
152000000,11217948.6,9749377.2,12907734.2
153000000,11228085,9750028.3,12930207.8
154000000,11238113.8,9750601.1,12952555.4
155000000,11248036.6,9751097,12974778.9
156000000,11257855.3,9751517.6,12996880.1
157000000,11267571.4,9751864.4,13018860.8
158000000,11277186.4,9752138.6,13040722.6
159000000,11286702.1,9752341.7,13062467.2
160000000,11296119.9,9752475.1,13084096.4
161000000,11305352,9752451.7,13105523.4
162000000,11314432.9,9752305.4,13126782.5
163000000,11323421.2,9752094,13147931.8
164000000,11332318.2,9751818.8,13168972.7
165000000,11341125.4,9751480.9,13189906.9
166000000,11349844.1,9751081.5,13210735.7
167000000,11358475.6,9750621.8,13231460.6
168000000,11367021.2,9750102.8,13252083
169000000,11375482.3,9749525.7,13272604.5
170000000,11383860.1,9748891.5,13293026.2
171000000,11392155.7,9748201.2,13313349.7
172000000,11400370.5,9747456,13333576.2
173000000,11408505.5,9746656.7,13353707.1
174000000,11416562,9745804.4,13373743.6
175000000,11424541.1,9744900,13393687
176000000,11432443.9,9743944.4,13413538.5
177000000,11440271.5,9742938.6,13433299.4
178000000,11448024.9,9741883.4,13452970.9
179000000,11455705.3,9740779.8,13472554.1
180000000,11463313.5,9739628.5,13492050.3
181000000,11470850.8,9738430.4,13511460.5
182000000,11478318,9737186.4,13530785.8
183000000,11485716.1,9735897.1,13550027.5
184000000,11493046.1,9734563.5,13569186.5
185000000,11500308.9,9733186.3,13588263.9
186000000,11507505.4,9731766.2,13607260.9
187000000,11514636.6,9730303.9,13626178.4
188000000,11521703.4,9728800.3,13645017.4
189000000,11528706.5,9727255.9,13663778.9
190000000,11535646.9,9725671.5,13682464
191000000,11542525.4,9724047.8,13701073.5
192000000,11549342.9,9722385.3,13719608.5
193000000,11556100.1,9720684.9,13738069.9
194000000,11562797.8,9718947,13756458.6
195000000,11569436.8,9717172.4,13774775.5
196000000,11576018,9715361.6,13793021.6
197000000,11582542,9713515.2,13811197.6
198000000,11589009.5,9711633.9,13829304.5
199000000,11595421.4,9709718.2,13847343.1
200000000,11601778.4,9707768.6,13865314.2
201000000,11608081.1,9705785.7,13883218.8
202000000,11614330.2,9703770.1,13901057.5
203000000,11620526.4,9701722.2,13918831.3
204000000,11626670.5,9699642.7,13936540.8
205000000,11632763,9697532,13954186.9
206000000,11638804.5,9695390.6,13971770.4
207000000,11644795.8,9693219,13989291.9
208000000,11650737.5,9691017.7,14006752.3
209000000,11656630.1,9688787.2,14024152.3
210000000,11662474.4,9686527.8,14041492.6
211000000,11668270.8,9684240.2,14058773.8
212000000,11674019.9,9681924.7,14075996.8
213000000,11679722.4,9679581.7,14093162.2
214000000,11685378.8,9677211.8,14110270.7
215000000,11690989.7,9674815.2,14127323
216000000,11696555.5,9672392.5,14144319.6
217000000,11702077,9669944.1,14161261.4
218000000,11707554.5,9667470.2,14178148.8
219000000,11712988.6,9664971.4,14194982.6
220000000,11718379.8,9662448,14211763.4
221000000,11723728.6,9659900.4,14228491.8
222000000,11729035.6,9657328.9,14245168.4
223000000,11734301.2,9654734,14261793.8
224000000,11739525.9,9652115.9,14278368.5
225000000,11744710.2,9649475.1,14294893.3
226000000,11749854.5,9646811.8,14311368.6
227000000,11754959.3,9644126.5,14327795
228000000,11760025,9641419.4,14344173.1
229000000,11765052.2,9638690.9,14360503.4
230000000,11770041.2,9635941.3,14376786.5
231000000,11774992.5,9633170.8,14393022.9
232000000,11779906.5,9630379.9,14409213.1
233000000,11784783.6,9627568.9,14425357.7
234000000,11789624.3,9624737.9,14441457.2
235000000,11794428.9,9621887.4,14457512
236000000,11799197.8,9619017.6,14473522.7
237000000,11803931.5,9616128.7,14489489.8
238000000,11808630.4,9613221.2,14505413.8
239000000,11813294.7,9610295.2,14521295.1
240000000,11817925,9607350.9,14537134.3
241000000,11822521.5,9604388.8,14552931.7
242000000,11827084.7,9601409,14568687.9
243000000,11831614.8,9598411.9,14584403.3
244000000,11836112.3,9595397.5,14600078.3
245000000,11840577.6,9592366.3,14615713.5
246000000,11845010.9,9589318.4,14631309.2
247000000,11849412.6,9586254.1,14646865.9
248000000,11853783,9583173.6,14662384
249000000,11858122.5,9580077.2,14677863.9
250000000,11862431.4,9576965,14693306.1
251000000,11866710,9573837.3,14708711
252000000,11870958.7,9570694.4,14724078.9
253000000,11875177.7,9567536.4,14739410.3
