TOTAL_READS,EXPECTED_DISTINCT,LOWER_0.95CI,UPPER_0.95CI
0,0,0,0
1000000,838986.5,838568.5,839404.8
2000000,1479402.5,1478548.4,1480257.1
3000000,2002073,2000844.9,2003301.8
4000000,2444018.5,2442456.8,2445581.2
5000000,2826492.5,2824612,2828374.2
6000000,3163026.3,3160814.2,3165239.8
7000000,3463143,3460557.9,3465730
8000000,3733253.8,3730234.5,3736275.5
9000000,3978666.7,3975053.5,3982283.1
10000000,4202703,4198227.5,4207183.4
11000000,4408795.3,4402892.3,4414706.3
12000000,4599072.1,4590807.2,4607351.9
13000000,4775657.4,4763824.7,4787519.5
14000000,4940530.6,4923987.8,4957129
15000000,5094323.7,5072065.2,5116679.9
16000000,5238486.3,5209801.4,5267329.2
17000000,5373431.2,5338066.1,5409030.6
18000000,5501192.4,5459254.5,5543452.4
19000000,5622208.4,5573953.6,5670880.9
20000000,5736378,5682048.8,5791226.5
21000000,5844861.7,5784617.5,5905733.4
22000000,5947566.8,5881474.1,6014402.3
23000000,6045134.7,5973184.2,6117951.9
24000000,6138197.3,6060326,6217069.3
25000000,6226946.6,6143056.9,6311982
26000000,6311555.2,6221529.7,6402883.4
27000000,6392526.2,6296237.7,6490287.2
28000000,6469677.8,6366996.5,6574015
29000000,6543573.3,6434370.9,6654629.1
30000000,6614646.9,6498799.5,6732559.3
31000000,6682882.2,6560272.3,6807783.7
32000000,6748441.7,6618958.7,6880457.8
33000000,6811485,6675025.9,6950733.7
34000000,6872115.2,6728585,7018707.1
35000000,6930464.8,6779775.9,7084502.9
36000000,6986702.7,6828775.1,7148282.6
37000000,7040944.4,6875705.3,7210154.7
38000000,7093297.1,6920680.3,7270219.3
39000000,7143859.9,6963806,7328569.2
40000000,7192725.1,7005180.7,7385290.6
41000000,7239978.8,7044896.1,7440463.5
42000000,7285700.8,7083037.8,7494162.6
43000000,7329966,7119685.3,7546457.4
44000000,7372844.2,7154913.4,7597413
45000000,7414400.7,7188791.7,7647090.1
46000000,7454696.8,7221385.7,7695545.8
47000000,7493789.8,7252756.6,7742833.4
48000000,7531733.8,7282961.8,7789003.3
49000000,7568579.3,7312055.4,7834102.7
50000000,7604374.2,7340088.3,7878175.9
51000000,7639211.4,7367156.2,7921313
52000000,7673232.6,7393403.6,7963652.8
53000000,7706331.2,7418726.1,8005085.9
54000000,7738544.6,7443163.8,8045647.5
55000000,7769908.4,7466754.2,8085370.7
56000000,7800456.2,7489533.1,8124287.1
57000000,7830219.9,7511534,8162426.4
58000000,7859229.7,7532789,8199817
59000000,7887514.2,7553328.3,8236485.8
60000000,7915100.7,7573180.4,8272458.3
61000000,7942014.9,7592372.7,8307758.7
62000000,7968281.4,7610930.9,8342410.3
63000000,7993923.6,7628879.5,8376435
64000000,8018963.6,7646242,8409853.8
65000000,8043422.7,7663040.3,8442686.8
66000000,8067321.1,7679295.7,8474953
67000000,8090748.9,7695099.1,8506741.4
68000000,8113678.8,7710424,8538023.9
69000000,8136038,7725198.3,8568726.9
70000000,8157908,7739504.2,8598931
71000000,8179304.8,7753358.3,8628651.4
72000000,8200243.7,7766776.5,8657902.8
73000000,8220739.4,7779774,8686699.2
74000000,8240805.9,7792365.2,8715053.9
75000000,8260456.8,7804564,8742979.8
76000000,8279704.8,7816383.7,8770489.4
77000000,8298562.2,7827837,8797594.4
78000000,8317041.1,7838936.1,8824306.3
79000000,8335152.7,7849692.5,8850635.9
80000000,8352907.9,7860117.4,8876593.9
81000000,8370317.3,7870221.7,8902190.4
82000000,8387390.9,7880015.4,8927435
83000000,8404138.3,7889508.6,8952337.2
84000000,8420569,7898710.6,8976905.9
85000000,8436691.8,7907630.5,9001150
86000000,8452515.4,7916277.1,9025077.8
87000000,8468048.1,7924658.8,9048697.3
88000000,8483297.8,7932783.6,9072016.3
89000000,8498272.4,7940659.3,9095042.5
90000000,8512979.1,7948293.4,9117783
91000000,8527425.3,7955693,9140244.8
92000000,8541617.6,7962865.1,9162434.8
93000000,8555562.9,7969816.3,9184359.4
94000000,8569267.6,7976553.1,9206025
95000000,8582737.8,7983081.6,9227437.8
96000000,8595979.6,7989407.8,9248603.5
97000000,8608998.7,7995537.5,9269528
98000000,8621800.8,8001476.2,9290216.8
99000000,8634391.2,8007229.3,9310675.2
100000000,8646775.1,8012801.9,9330908.4
101000000,8658957.7,8018199,9350921.4
102000000,8670943.9,8023425.5,9370719.2
103000000,8682738.2,8028486,9390306.4
104000000,8694345.5,8033385,9409687.6
105000000,8705770,8038126.8,9428867.2
106000000,8717016,8042715.7,9447849.6
107000000,8728087.8,8047155.8,9466638.9
108000000,8738989.4,8051450.8,9485239.1
109000000,8749724.7,8055604.8,9503654.2
110000000,8760297.5,8059621.3,9521888.1
111000000,8770711.3,8063503.8,9539944.3
112000000,8780970,8067256,9557826.6
113000000,8791076.7,8070881,9575538.3
114000000,8801035.1,8074382.2,9593083
115000000,8810848.2,8077762.6,9610463.9
116000000,8820519.2,8081025.4,9627684.1
117000000,8830051.3,8084173.4,9644747
118000000,8839447.4,8087209.5,9661655.3
119000000,8848710.4,8090136.5,9678412.3
120000000,8857843.2,8092957.1,9695020.6
121000000,8866848.4,8095673.8,9711483.1
122000000,8875728.7,8098289.3,9727802.6
123000000,8884486.7,8100806,9743981.6
124000000,8893124.9,8103226.1,9760022.7
125000000,8901645.9,8105552.2,9775928.6
126000000,8910051.8,8107786.3,9791701.5
127000000,8918345.2,8109930.8,9807344
128000000,8926528.2,8111987.6,9822858.3
129000000,8934603,8113959,9838246.7
130000000,8942571.7,8115846.8,9853511.4
131000000,8950477.3,8117693.6,9868695.2
132000000,8958319.3,8119499,9883797.7
133000000,8966060.9,8121225.9,9898782.4
134000000,8973703.9,8122876.3,9913651.1
135000000,8981250.2,8124451.8,9928405.8
136000000,8988701.6,8125954.2,9943048.5
137000000,8996059.9,8127385,9957581
138000000,9003326.9,8128746,9972005.1
139000000,9010504.3,8130038.5,9986322.6
140000000,9017593.7,8131264.3,10000535.3
141000000,9024596.7,8132424.8,10014644.7
142000000,9031514.8,8133521.3,10028652.7
143000000,9038349.7,8134555.3,10042560.7
144000000,9045102.9,8135528.3,10056370.5
145000000,9051775.7,8136441.4,10070083.4
146000000,9058369.6,8137296,10083701.1
147000000,9064886.1,8138093.4,10097225
148000000,9071326.4,8138834.8,10110656.5
149000000,9077691.9,8139521.4,10123997.1
150000000,9083984,8140154.4,10137248.1
151000000,9090203.8,8140735,10150410.9
152000000,9096352.6,8141264.1,10163486.8
153000000,9102431.6,8141743,10176477
154000000,9108442,8142172.7,10189383
155000000,9114385,8142554.2,10202205.9
156000000,9120261.7,8142888.6,10214946.8
157000000,9126073.2,8143176.7,10227607.1
158000000,9131820.5,8143419.7,10240187.8
159000000,9137504.8,8143618.3,10252690.1
160000000,9143127.1,8143773.6,10265115.1
161000000,9148688.4,8143886.4,10277463.9
162000000,9154189.6,8143957.7,10289737.6
163000000,9159631.8,8143988.2,10301937.1
164000000,9165015.8,8143978.7,10314063.7
165000000,9170342.7,8143930.2,10326118.1
166000000,9175613.3,8143843.4,10338101.5
167000000,9180828.5,8143719.1,10350014.7
168000000,9185989.2,8143558,10361858.8
169000000,9191096.3,8143360.9,10373634.7
170000000,9196150.5,8143128.4,10385343.2
171000000,9201152.7,8142861.4,10396985.3
172000000,9206103.7,8142560.5,10408561.9
173000000,9211004.2,8142226.4,10420073.7
174000000,9215855.1,8141859.7,10431521.7
175000000,9220657.1,8141461.1,10442906.6
176000000,9225411,8141031.3,10454229.3
177000000,9230117.3,8140570.7,10465490.5
178000000,9234777,8140080.1,10476691.1
179000000,9239390.6,8139560.1,10487831.9
180000000,9243958.8,8139011.2,10498913.4
181000000,9248482.3,8138433.9,10509936.6
182000000,9252961.8,8137828.9,10520902.1
183000000,9257397.9,8137196.7,10531810.6
184000000,9261791.2,8136537.8,10542662.9
185000000,9266142.3,8135852.8,10553459.6
186000000,9270451.9,8135142,10564201.3
187000000,9274720.5,8134406.1,10574888.9
188000000,9278948.8,8133645.6,10585522.8
189000000,9283137.2,8132860.8,10596103.7
190000000,9287286.4,8132052.4,10606632.3
191000000,9291396.9,8131220.6,10617109.2
192000000,9295469.3,8130366,10627534.9
193000000,9299504,8129489.1,10637910.2
194000000,9303501.6,8128590.2,10648235.5
195000000,9307462.6,8127669.8,10658511.4
196000000,9311387.6,8126728.2,10668738.5
197000000,9315276.9,8125765.9,10678917.4
198000000,9319131.1,8124783.4,10689048.5
199000000,9322950.6,8123780.8,10699132.6
200000000,9326736,8122758.8,10709169.9
201000000,9330487.6,8121717.5,10719161.2
202000000,9334206,8120657.5,10729106.8
203000000,9337891.5,8119579,10739007.3
204000000,9341544.7,8118482.4,10748863.2
205000000,9345165.8,8117368,10758675
206000000,9348755.4,8116236.2,10768443.1
207000000,9352313.9,8115087.4,10778168
208000000,9355841.6,8113921.7,10787850.2
209000000,9359339,8112739.7,10797490.1
210000000,9362806.4,8111541.4,10807088.3
211000000,9366244.3,8110327.4,10816645
212000000,9369652.9,8109097.8,10826160.8
213000000,9373032.8,8107853,10835636
214000000,9376384.2,8106593.2,10845071.2
215000000,9379707.5,8105318.8,10854466.6
216000000,9383003,8104029.9,10863822.8
217000000,9386271.1,8102727,10873140.1
218000000,9389512.2,8101410.2,10882418.9
219000000,9392726.6,8100079.9,10891659.6
220000000,9395914.6,8098736.2,10900862.6
221000000,9399076.5,8097379.4,10910028.3
222000000,9402212.6,8096009.8,10919157
223000000,9405323.3,8094627.6,10928249
224000000,9408408.9,8093233.1,10937304.9
225000000,9411469.6,8091826.4,10946324.8
226000000,9414505.9,8090407.9,10955309.2
227000000,9417517.8,8088977.7,10964258.4
228000000,9420505.9,8087536.1,10973172.8
229000000,9423470.3,8086083.3,10982052.6
230000000,9426411.3,8084619.4,10990898.2
231000000,9429329.2,8083144.8,10999710
232000000,9432224.3,8081659.6,11008488.2
233000000,9435096.8,8080164,11017233.2
234000000,9437947,8078658.2,11025945.2
235000000,9440775.1,8077142.5,11034624.7
236000000,9443581.5,8075616.9,11043271.8
237000000,9446366.4,8074081.7,11051886.9
238000000,9449129.9,8072537.1,11060470.3
239000000,9451872.4,8070983.2,11069022.2
240000000,9454594.1,8069420.3,11077543
241000000,9457295.3,8067848.5,11086032.9
242000000,9459976,8066267.9,11094492.2
243000000,9462636.7,8064678.9,11102921.2
244000000,9465277.5,8063081.4,11111320.2
245000000,9467898.7,8061475.7,11119689.3
246000000,9470500.4,8059861.9,11128029
247000000,9473082.8,8058240.3,11136339.4
248000000,9475646.3,8056610.9,11144620.8
249000000,9478191,8054973.9,11152873.4
250000000,9480717,8053329.5,11161097.5
251000000,9483224.7,8051677.7,11169293.4
252000000,9485714.2,8050018.8,11177461.2
253000000,9488185.6,8048352.9,11185601.3
254000000,9490639.3,8046680.1,11193713.8
255000000,9493075.4,8045000.6,11201799
256000000,9495494,8043314.5,11209857.1
257000000,9497895.4,8041621.9,11217888.4
258000000,9500279.8,8039923,11225893
259000000,9502647.2,8038217.9,11233871.2
260000000,9504998,8036506.7,11241823.3
261000000,9507332.3,8034789.5,11249749.3
262000000,9509650.2,8033066.5,11257649.6
263000000,9511952,8031337.8,11265524.4
264000000,9514237.8,8029603.4,11273373.7
265000000,9516507.7,8027863.6,11281198
266000000,9518762,8026118.5,11288997.3
267000000,9521000.7,8024368,11296771.8
268000000,9523224.1,8022612.4,11304521.8
269000000,9525432.3,8020851.8,11312247.5
270000000,9527625.5,8019086.3,11319948.9
271000000,9529803.8,8017315.9,11327626.5
272000000,9531967.3,8015540.8,11335280.2
273000000,9534116.3,8013761.1,11342910.3
274000000,9536250.8,8011976.8,11350517
275000000,9538371,8010188.2,11358100.5
276000000,9540477.1,8008395.2,11365660.9
277000000,9542569.2,8006597.9,11373198.5
278000000,9544647.4,8004796.6,11380713.3
279000000,9546711.9,8002991.1,11388205.6
280000000,9548762.8,8001181.8,11395675.5
281000000,9550800.2,7999368.5,11403123.2
282000000,9552824.3,7997551.5,11410548.9
283000000,9554835.3,7995730.8,11417952.8
284000000,9556833.1,7993906.5,11425334.9
285000000,9558818,7992078.6,11432695.5
286000000,9560790.1,7990247.3,11440034.6
287000000,9562749.4,7988412.7,11447352.6
288000000,9564696.2,7986574.8,11454649.5
289000000,9566630.6,7984733.6,11461925.4
290000000,9568552.6,7982889.4,11469180.6
291000000,9570462.5,7981042,11476415.1
292000000,9572360.2,7979191.8,11483629.2
293000000,9574245.9,7977338.6,11490822.9
294000000,9576119.8,7975482.5,11497996.5
295000000,9577981.9,7973623.7,11505150
296000000,9579832.4,7971762.3,11512283.6
297000000,9581671.3,7969898.2,11519397.4
298000000,9583498.8,7968031.5,11526491.7
299000000,9585315,7966162.4,11533566.4
300000000,9587119.9,7964290.8,11540621.7
301000000,9588913.7,7962416.9,11547657.9
302000000,9590696.6,7960540.7,11554674.9
303000000,9592468.5,7958662.3,11561673
304000000,9594229.6,7956781.7,11568652.3
305000000,9595980,7954899,11575612.9
306000000,9597719.7,7953014.3,11582554.9
307000000,9599449,7951127.6,11589478.4
308000000,9601167.8,7949238.9,11596383.6
309000000,9602876.3,7947348.4,11603270.6
310000000,9604574.6,7945456,11610139.5
311000000,9606262.7,7943561.9,11616990.5
312000000,9607940.8,7941666.1,11623823.6
313000000,9609608.8,7939768.6,11630638.9
314000000,9611267.1,7937869.6,11637436.7
315000000,9612915.5,7935969,11644216.9
316000000,9614554.2,7934066.9,11650979.8
317000000,9616183.3,7932163.3,11657725.4
318000000,9617802.9,7930258.4,11664453.8
319000000,9619413,7928352.1,11671165.2
320000000,9621013.8,7926444.5,11677859.6
321000000,9622605.3,7924535.7,11684537.2
322000000,9624187.5,7922625.7,11691198
323000000,9625760.7,7920714.5,11697842.3
324000000,9627324.8,7918802.2,11704470
325000000,9628879.9,7916888.8,11711081.3
326000000,9630426.1,7914974.4,11717676.3
327000000,9631963.6,7913059.1,11724255
328000000,9633492.3,7911142.8,11730817.7
329000000,9635012.3,7909225.6,11737364.3
330000000,9636523.7,7907307.5,11743895
331000000,9638026.6,7905388.6,11750409.9
332000000,9639521.1,7903469,11756909
333000000,9641007.1,7901548.7,11763392.6
334000000,9642484.9,7899627.6,11769860.6
335000000,9643954.5,7897705.9,11776313.1
336000000,9645415.8,7895783.6,11782750.4
337000000,9646869.1,7893860.7,11789172.3
338000000,9648314.3,7891937.2,11795579.1
339000000,9649751.6,7890013.3,11801970.8
340000000,9651181,7888088.8,11808347.5
341000000,9652602.5,7886164,11814709.4
342000000,9654016.3,7884238.7,11821056.4
343000000,9655422.3,7882313.1,11827388.6
344000000,9656820.7,7880387.1,11833706.3
345000000,9658211.6,7878460.9,11840009.4
346000000,9659594.9,7876534.4,11846298
347000000,9660970.7,7874607.6,11852572.2
348000000,9662339.2,7872680.6,11858832.1
349000000,9663700.3,7870753.5,11865077.8
350000000,9665054.1,7868826.2,11871309.4
351000000,9666400.7,7866898.8,11877526.8
352000000,9667740.1,7864971.4,11883730.3
353000000,9669072.4,7863043.9,11889919.9
354000000,9670397.7,7861116.3,11896095.7
355000000,9671716,7859188.8,11902257.7
356000000,9673027.3,7857261.3,11908406
357000000,9674331.8,7855333.8,11914540.7
358000000,9675629.4,7853406.5,11920662
359000000,9676920.2,7851479.3,11926769.7
360000000,9678204.3,7849552.2,11932864.1
361000000,9679481.8,7847625.2,11938945.2
362000000,9680752.6,7845698.5,11945013
363000000,9682016.8,7843772,11951067.7
364000000,9683274.6,7841845.7,11957109.3
365000000,9684525.8,7839919.7,11963137.9
366000000,9685770.7,7837994,11969153.5
367000000,9687009.1,7836068.6,11975156.2
368000000,9688241.3,7834143.6,11981146.2
369000000,9689467.2,7832218.9,11987123.4
370000000,9690686.8,7830294.6,11993087.9
371000000,9691900.3,7828370.7,11999039.8
372000000,9693107.6,7826447.2,12004979.1
373000000,9694308.9,7824524.2,12010906
374000000,9695504.1,7822601.6,12016820.5
375000000,9696693.3,7820679.6,12022722.6
376000000,9697876.6,7818758.1,12028612.4
377000000,9699054,7816837.1,12034490.1
378000000,9700225.5,7814916.6,12040355.5
379000000,9701391.2,7812996.8,12046208.9
380000000,9702551.1,7811077.5,12052050.2
381000000,9703705.3,7809158.9,12057879.6
382000000,9704853.8,7807240.9,12063697
383000000,9705996.7,7805323.5,12069502.6
384000000,9707134,7803406.8,12075296.4
385000000,9708265.7,7801490.8,12081078.4
386000000,9709391.8,7799575.5,12086848.8
387000000,9710512.5,7797660.9,12092607.6
388000000,9711627.8,7795747.1,12098354.8
389000000,9712737.6,7793834.1,12104090.5
390000000,9713842.1,7791921.8,12109814.7
391000000,9714941.3,7790010.3,12115527.6
392000000,9716035.2,7788099.6,12121229.1
393000000,9717123.8,7786189.7,12126919.3
394000000,9718207.2,7784280.7,12132598.4
395000000,9719285.5,7782372.6,12138266.2
396000000,9720358.6,7780465.3,12143923
397000000,9721426.6,7778558.9,12149568.6
398000000,9722489.5,7776653.4,12155203.3
399000000,9723547.5,7774748.8,12160827
400000000,9724600.4,7772845.2,12166439.8
401000000,9725648.4,7770942.5,12172041.8
402000000,9726691.4,7769040.7,12177632.9
403000000,9727729.6,7767140,12183213.3
404000000,9728762.9,7765240.2,12188783
405000000,9729791.4,7763341.4,12194342
406000000,9730815.1,7761443.7,12199890.5
407000000,9731834.1,7759546.9,12205428.4
408000000,9732848.3,7757651.3,12210955.8
409000000,9733857.9,7755756.6,12216472.7
410000000,9734862.8,7753863.1,12221979.2
411000000,9735863,7751970.6,12227475.4
412000000,9736858.7,7750079.2,12232961.3
413000000,9737849.9,7748188.9,12238436.8
414000000,9738836.5,7746299.7,12243902.2
415000000,9739818.6,7744411.6,12249357.4
416000000,9740796.2,7742524.7,12254802.5
417000000,9741769.5,7740638.9,12260237.5
418000000,9742738.3,7738754.3,12265662.5
