TOTAL_READS,EXPECTED_DISTINCT,LOWER_0.95CI,UPPER_0.95CI
0,0,0,0
1000000,890715,890318.2,891112
2000000,1618199,1617281.3,1619117.2
3000000,2228357,2226867.8,2229847.2
4000000,2749213.8,2747119.8,2751309.4
5000000,3199844.2,3197069.3,3202621.5
6000000,3594224.8,3590587.4,3597865.8
7000000,3942580,3937685.8,3947480.3
8000000,4252222.1,4244714.2,4259743.3
9000000,4529322.4,4519380,4539286.6
10000000,4778729.1,4765291,4792205
11000000,5004844.2,4986871.3,5022881.9
12000000,5210444.9,5187010.4,5233985.3
13000000,5398669.4,5368962.8,5428540.3
14000000,5571595.3,5534946.4,5608486.8
15000000,5730720.7,5686620.9,5775162.6
16000000,5877729.1,5825837,5930083.5
17000000,6013748.7,5953878.6,6074220.8
18000000,6140334.7,6072431.7,6208997
19000000,6258305.1,6182414.3,6335127.5
20000000,6368457.5,6284693.7,6453337.6
21000000,6471673.2,6380196.1,6564461.8
22000000,6568468.8,6469463.1,6668989.6
23000000,6659463.9,6553125.8,6767527.6
24000000,6745200,6631728.1,6860613.5
25000000,6826117.8,6705707.9,6948689.8
26000000,6902674.8,6775516.7,7032219.2
27000000,6975187.6,6841463.9,7111525.2
28000000,7043931.2,6903816.4,7186889.7
29000000,7109192.5,6962853.5,7258607.1
30000000,7171229.7,7018826.1,7326942.6
31000000,7230276.5,7071960.8,7392136.2
32000000,7286544,7122462.8,7454405.2
33000000,7340224.3,7170518.1,7513947
34000000,7391492,7216295.9,7570941.4
35000000,7440506.2,7259950.7,7625552.1
36000000,7487412.5,7301623.4,7677929.1
37000000,7532344.2,7341442.9,7728209.5
38000000,7575423.4,7379527.6,7776519.3
39000000,7616762.4,7415986.1,7822974.5
40000000,7656464.7,7450918.1,7867681.7
41000000,7694625.7,7484415.8,7910739.7
42000000,7731321.9,7516552.5,7952227.9
43000000,7766542.7,7547314.6,7992138.7
44000000,7800469.3,7576880.4,8030656.3
45000000,7833172,7605317.1,8067853.3
46000000,7864715.6,7632687.1,8103797.6
47000000,7895160.9,7659048.3,8138552.3
48000000,7924564.1,7684454.7,8172176.1
49000000,7952978.1,7708956.3,8204724.2
50000000,7980451.7,7732599.9,8236247.9
51000000,8007031.1,7755429.2,8266795.5
52000000,8032759.1,7777484.9,8296412
53000000,8057676,7798805,8325139.9
54000000,8081819.7,7819425.4,8353019.1
55000000,8105225.5,7839379.5,8380086.8
56000000,8127926.8,7858698.5,8406378.5
57000000,8149955,7877412,8431927.4
58000000,8171339.4,7895547.6,8456764.7
59000000,8192108.1,7913131.3,8480920.1
60000000,8212287.1,7930187.7,8504421.5
61000000,8231901.3,7946739.9,8527295.4
62000000,8250974,7962809.6,8549566.7
63000000,8269527.4,7978417.3,8571259.2
64000000,8287597.9,7993598.1,8592410.9
65000000,8305218.9,8008383.7,8613056.5
66000000,8322379.3,8022761.7,8633186.4
67000000,8339097,8036748.6,8652820
68000000,8355388.9,8050360,8671975.4
69000000,8371271.1,8063610.6,8690670.1
70000000,8386758.8,8076514.5,8708920.6
71000000,8401866.6,8089084.8,8726742.7
72000000,8416608.2,8101334.4,8744151.3
73000000,8430996.8,8113275.1,8761160.8
74000000,8445045,8124918.5,8777784.8
75000000,8458764.7,8136275.3,8794036.4
76000000,8472167.3,8147355.9,8809928
77000000,8485263.7,8158170.2,8825471.6
78000000,8498064.1,8168727.6,8840678.4
79000000,8510578.7,8179037,8855559.5
80000000,8522816.7,8189107.1,8870125.2
81000000,8534787.4,8198945.9,8884385.5
82000000,8546499.3,8208561.2,8898349.9
83000000,8557960.8,8217960.7,8912027.6
84000000,8569179.8,8227151.2,8925427.5
85000000,8580163.9,8236139.8,8938557.9
86000000,8590920.4,8244932.9,8951426.9
87000000,8601456.4,8253536.8,8964042.2
88000000,8611778.5,8261957.4,8976411.5
89000000,8621893.2,8270200.6,8988541.7
90000000,8631806.8,8278271.8,9000439.9
91000000,8641525,8286176.3,9012112.6
92000000,8651053.7,8293919.1,9023566.3
93000000,8660398.3,8301505.3,9034807
94000000,8669564.1,8308939.3,9045840.7
95000000,8678556.2,8316225.8,9056673
96000000,8687379.5,8323369,9067309.6
97000000,8696038.8,8330373.1,9077755.5
98000000,8704538.4,8337242,9088016
99000000,8712882.9,8343979.7,9098096
100000000,8721076.4,8350589.9,9108000.1
101000000,8729123,8357076,9117733
102000000,8737026.5,8363441.5,9127299.2
103000000,8744790.9,8369689.8,9136702.8
104000000,8752419.7,8375823.9,9145948
105000000,8759916.4,8381847.1,9155038.8
106000000,8767284.5,8387762.2,9163979
107000000,8774527.2,8393572.2,9172772.4
108000000,8781647.7,8399279.7,9181422.5
109000000,8788649,8404887.5,9189932.9
110000000,8795534.2,8410398.1,9198306.9
111000000,8802306.2,8415814,9206547.8
112000000,8808967.5,8421137.6,9214658.7
113000000,8815521.1,8426371.3,9222642.8
114000000,8821969.4,8431517.2,9230502.9
115000000,8828315,8436577.6,9238241.9
116000000,8834560.3,8441554.6,9245862.7
117000000,8840707.6,8446450.1,9253368
118000000,8846759.3,8451266.2,9260760.2
119000000,8852717.6,8456004.8,9268042.1
120000000,8858584.6,8460667.7,9275216
121000000,8864362.4,8465256.7,9282284.4
122000000,8870053,8469773.5,9289249.5
123000000,8875658.4,8474219.9,9296113.7
124000000,8881180.4,8478597.4,9302879
125000000,8886621,8482907.6,9309547.7
126000000,8891981.9,8487152,9316121.8
127000000,8897264.8,8491332.2,9322603.3
128000000,8902471.5,8495449.5,9328994.2
129000000,8907603.6,8499505.5,9335296.2
130000000,8912662.6,8503501.3,9341511.4
131000000,8917650.1,8507438.4,9347641.5
132000000,8922567.7,8511318,9353688.1
133000000,8927416.7,8515141.4,9359653.1
134000000,8932198.7,8518909.8,9365538.1
135000000,8936914.9,8522624.3,9371344.6
136000000,8941566.8,8526286,9377074.2
137000000,8946155.6,8529896.2,9382728.5
138000000,8950682.7,8533455.9,9388309
139000000,8955149.2,8536966.1,9393817
140000000,8959556.3,8540427.8,9399254
141000000,8963905.3,8543842,9404621.4
142000000,8968197.3,8547209.8,9409920.4
143000000,8972433.4,8550531.9,9415152.4
144000000,8976614.7,8553809.4,9420318.7
145000000,8980742.2,8557043.2,9425420.4
146000000,8984816.9,8560234.1,9430458.9
147000000,8988840,8563382.9,9435435.2
148000000,8992812.3,8566490.4,9440350.5
149000000,8996734.7,8569557.6,9445205.9
150000000,9000608.4,8572585.1,9450002.6
151000000,9004434.1,8575573.7,9454741.5
152000000,9008212.7,8578524.1,9459423.8
153000000,9011945.1,8581437.2,9464050.4
154000000,9015632.1,8584313.5,9468622.3
155000000,9019274.6,8587153.7,9473140.5
