TOTAL_READS,EXPECTED_DISTINCT,LOWER_0.95CI,UPPER_0.95CI
0,0,0,0
1000000,960444.5,960096.9,960792.2
2000000,1859555,1858814.6,1860295.7
3000000,2707007.3,2705832.5,2708182.7
4000000,3508592.7,3506899.8,3510286.5
5000000,4268815,4266453.9,4271177.3
6000000,4991304.6,4988119.5,4994491.7
7000000,5679426.8,5675087.3,5683769.7
8000000,6335679,6329743.4,6341620.2
9000000,6962657.8,6954610,6970714.9
10000000,7562189,7551451.1,7572942.1
11000000,8136760.6,8122688.3,8150857.2
12000000,8687519.4,8669414.6,8705662
13000000,9216614.9,9193741.1,9239545.7
14000000,9725390.1,9696985.4,9753878
15000000,10214244.2,10179532,10249074.7
16000000,10684888.4,10643086.1,10726854.9
17000000,11138997.2,11089323,11188893.9
18000000,11576392,11518070.9,11635008.4
19000000,11998469.5,11930737.7,12066585.9
20000000,12406052.9,12328161.3,12484436.7
21000000,12800424.2,12711641.3,12889827.1
22000000,13181235.7,13080850,13282391.9
23000000,13549641,13436961.8,13663265
24000000,13905969.4,13780328.6,14032755.7
25000000,14251970.5,14112722.9,14392592
26000000,14587516.2,14434040,14742624.3
27000000,14912945.7,14744642.5,15083170
28000000,15228722.2,15045017.2,15414670.3
29000000,15535844,15336185.4,15738101.8
30000000,15834592.4,15618451.5,16053724.5
31000000,16125024.5,15891894.9,16361574.1
32000000,16407499.4,16156896.5,16661989.2
33000000,16682354.7,16413815.4,16955287.5
34000000,16949908.8,16662990.5,17241767.5
35000000,17210461.7,16904741.9,17521710.3
36000000,17463228.4,17138304.3,17794312.7
37000000,17708884.3,17364371.6,18060232.3
38000000,17948240.5,17583772.9,18320262.6
39000000,18181539.7,17796768.3,18574630
40000000,18409012.4,18003604.9,18823548.8
41000000,18630877.1,18204517.5,19067222.3
42000000,18847341.5,18399728.9,19305843.1
43000000,19058181,18589029.8,19539172.8
44000000,19263916.2,18772954.5,19767717.9
45000000,19464801.5,18951771.3,19991719.7
46000000,19661775.6,19126431.4,20212104
47000000,19854391.1,19296500.3,20428411.4
48000000,20042663.9,19462005.8,20640646.2
49000000,20226740.9,19623106.3,20848944.1
50000000,20406762.2,19779952.9,21053434.6
51000000,20582861.9,19932690.1,21254241.3
52000000,20755168.1,20081456.1,21451482.4
53000000,20923803,20226382.8,21645270.8
54000000,21088884.1,20367596.8,21835714.7
55000000,21250523.4,20505218.9,22022917.5
56000000,21408828.4,20639365.1,22206978.3
57000000,21563801.3,20770045.8,22387891.4
58000000,21715640.8,20897467.1,22565847.4
59000000,21864443.6,21021733.3,22740936
60000000,22010300.6,21142942.4,22913241
61000000,22153299.3,21261188.5,23082842.7
62000000,22293523.3,21376561.8,23249818.5
63000000,22430922.7,21489018.6,23414112.2
64000000,22565553.9,21598621.4,23575774.3
65000000,22697640.1,21705598.9,23735022
66000000,22827253.2,21810028.4,23891921.7
67000000,22954462.4,21911984.3,24046537.1
68000000,23079334.3,22011538.3,24198929.9
69000000,23201933.1,22108759.2,24349159.3
70000000,23322204.1,22203597.1,24497165.9
71000000,23439977.8,22295887.2,24642776.2
72000000,23555655.6,22386034.7,24786386.6
73000000,23669293.1,22474099.2,24928048.6
74000000,23780944,22560138.1,25067811.8
75000000,23890660.1,22644207.1,25205724.2
76000000,23998491.4,22726359.7,25341832
