TOTAL_READS,EXPECTED_DISTINCT,LOWER_0.95CI,UPPER_0.95CI
0,0,0,0
1000000,883696,883327.5,884064.6
2000000,1594012.5,1592979.5,1595046.2
3000000,2183122.4,2181126.9,2185119.6
4000000,2681912.4,2678329.5,2685500
5000000,3110113.5,3103620.7,3116619.8
6000000,3482964.8,3471471.3,3494496.2
7000000,3810476.5,3791529.3,3829518.3
8000000,4100707.7,4071786.7,4129834.2
9000000,4358466.3,4317253.9,4400072
10000000,4590665.2,4535219.7,4646788.5
11000000,4800051,4728853.3,4872320.6
12000000,4990031.1,4901972.3,5079671.8
13000000,5163646.5,5057992.8,5271507.2
14000000,5322677.2,5199022.6,5449272.7
15000000,5468855.6,5327066.1,5614419.1
16000000,5603686.1,5443841.6,5768224
17000000,5728445.7,5550786.5,5911791
18000000,5844225.7,5649106.5,6046084.3
19000000,5951893.3,5739746.4,6171881.3
20000000,6052248.3,5823555.2,6289922.2
21000000,6146079,5901349.1,6400957.8
22000000,6234002.8,5973758.3,6505584.8
23000000,6316561.5,6041326.1,6604336.2
24000000,6394232.3,6104524.3,6697689.2
25000000,6467437.4,6163764,6786072.1
26000000,6536551.7,6219405.9,6869869.8
27000000,6601909.3,6271767.6,6949429.4
28000000,6663808.6,6321130.3,7025064
29000000,6722171.3,6367398.1,7096711.6
30000000,6776988.9,6410544.5,7164380.2
31000000,6829076.2,6451365.8,7228900.6
32000000,6879415.5,6490825.1,7291269.8
33000000,6927635.5,6528535.2,7351133.5
34000000,6973648.2,6564391.8,7408419.6
35000000,7017578.8,6598504.5,7463268.8
36000000,7059594,6631024.7,7515862.1
37000000,7099816.3,6662060.7,7566336.3
38000000,7138358.3,6691711.3,7614817.3
39000000,7175323.1,6720066.6,7661421.3
40000000,7210805.7,6747209.3,7706255.5
41000000,7244893.6,6773215,7749419.2
42000000,7277667.3,6798153.3,7791004.3
43000000,7309201.6,6822088.2,7831096.2
44000000,7339565.5,6845078.7,7869773.9
45000000,7368822.9,6867179.3,7907111.3
46000000,7397033.4,6888440.5,7943177.1
47000000,7424252,6908908.8,7978035.3
48000000,7450530.4,6928627.7,8011745.7
49000000,7475916.3,6947637.2,8044364.2
50000000,7500454.5,6965974.9,8075943.2
51000000,7524186.7,6983675.5,8106531.6
52000000,7547152.2,7000771.4,8136175.6
53000000,7569387.3,7017293.1,8164918.2
54000000,7590926.5,7033268.8,8192800.1
55000000,7611802,7048725.1,8219859.4
56000000,7632043.9,7063686.7,8246132.1
57000000,7651680.6,7078176.8,8271652.1
58000000,7670739,7092217.5,8296451.2
59000000,7689244.1,7105829,8320559.8
60000000,7707219.9,7119030.8,8344006.3
61000000,7724688.5,7131841.1,8366817.6
62000000,7741671.3,7144276.8,8389019.2
63000000,7758188.2,7156354.1,8410635.4
