TOTAL_READS,EXPECTED_DISTINCT,LOWER_0.95CI,UPPER_0.95CI
0,0,0,0
1000000,759449,758863.3,760035.2
2000000,1270692,1269497,1271888.1
3000000,1660253.5,1658466.7,1662042.2
4000000,1975079.2,1972625.9,1977535.6
5000000,2238742.6,2235353.7,2242136.6
6000000,2464836.8,2458836.8,2470851.5
7000000,2662393.6,2650707.7,2674131
8000000,2836701.4,2815491.8,2858070.8
9000000,2992218.7,2957911.5,3026923.8
10000000,3132368.6,3082289.5,3183261.3
11000000,3259018.3,3191314.9,3328158
12000000,3373547.9,3286720.3,3462669.2
13000000,3479208.8,3372129.4,3589688.3
14000000,3576437.7,3448403,3709226.1
15000000,3666583.7,3517266.3,3822240
16000000,3750380.9,3579733.8,3929162.7
17000000,3828367.3,3636526.9,4030328.1
18000000,3901153.9,3688362.5,4126221.9
19000000,3969264.7,3735817.2,4217300.2
20000000,4033152.8,3779363.9,4303984
21000000,4093212.2,3819397.4,4386656.9
22000000,4149787.6,3856253.6,4465665.1
23000000,4203182.2,3890222.5,4541318.8
24000000,4253663.9,3921557.4,4613895.8
25000000,4301470.6,3950481.8,4683643.8
26000000,4346572.6,3976953.6,4750544.1
27000000,4389070.2,4001061.7,4814706.4
28000000,4429460.7,4023291.4,4876634.6
29000000,4467899.1,4043788.2,4936490.5
30000000,4504525.4,4062683.7,4994420.1
31000000,4539466.4,4080097.1,5050555.2
32000000,4572837.2,4096136.8,5105015.1
33000000,4604742.3,4110901.3,5157908.2
34000000,4635277.2,4124480.9,5209333.1
35000000,4664529.2,4136957.7,5259380
36000000,4692578.1,4148407.2,5308131.1
37000000,4719497.4,4158898.6,5355662
38000000,4745354.4,4168495.5,5402042.1
39000000,4770211.3,4177256.4,5447335.1
40000000,4794172.5,4185282,5491646.6
41000000,4817343.5,4192674,5535083.1
42000000,4839674.1,4199379.8,5577596.3
43000000,4861209.4,4205441.7,5619232.9
44000000,4881991.5,4210899.2,5660036
45000000,4902059.5,4215788.4,5700045.9
