TOTAL_READS,EXPECTED_DISTINCT,LOWER_0.95CI,UPPER_0.95CI
0,0,0,0
1000000,655054,654405.5,655703.1
2000000,1029328,1028224.7,1030432.5
3000000,1292428.4,1290932.3,1293926.2
4000000,1493029.8,1491000.9,1495061.5
5000000,1651970,1648043.7,1655905.6
6000000,1781780.4,1770240.1,1793395.9
7000000,1889872.3,1867094.1,1912928.5
8000000,1981568.7,1947194.7,2016549.6
9000000,2059834.5,2012526.9,2108254.2
10000000,2130169.8,2069137.6,2193002.3
11000000,2192316.7,2117357.7,2269929.4
12000000,2247108.6,2158416.6,2339445.1
13000000,2296634.3,2194735.6,2403264
14000000,2340056.5,2225712.8,2460274.4
15000000,2379143.1,2253230.1,2512092.2
16000000,2414863,2278276.6,2559638
17000000,2447022.4,2300622.3,2602738.6
18000000,2476449.8,2321029.3,2642277.5
19000000,2503502.1,2339778.6,2678682
20000000,2528773.8,2357388.4,2712619.2
21000000,2552826.8,2374349.6,2744719.9
22000000,2575260.6,2390200.5,2774648.8
23000000,2596167.8,2404979,2802555.6
24000000,2615628.9,2418717.7,2828570.9
25000000,2633823.6,2431554.7,2852918.2
26000000,2650893.9,2443595.9,2875777.5
27000000,2666941.2,2454911.5,2897283.9
28000000,2682055.3,2465563.6,2917556.3
29000000,2696315.5,2475607.9,2936699.9
30000000,2709792.5,2485093.8,2954808.1
31000000,2722464.8,2493981.7,2971880.1
32000000,2734387.8,2502310.5,2987989.2
33000000,2745704,2510207.5,3003293.6
34000000,2756455.1,2517701.7,3017849.6
35000000,2766521.3,2524661.7,3031550.8
36000000,2776108.7,2531282.6,3044614.4
37000000,2785250.7,2537588.2,3057084.4
38000000,2793977.6,2543600.1,3069000.9
39000000,2802317.2,2549338.1,3080400.2
40000000,2810294.7,2554820.4,3091315.8
41000000,2817933.2,2560063.3,3101777.9
42000000,2825253.9,2565082.1,3111814.6
43000000,2832276.3,2569890.7,3121451.5
44000000,2839018.2,2574501.9,3130712.2
45000000,2845496.1,2578927.5,3139618.5
46000000,2851725.3,2583178.3,3148190.5
47000000,2857719.8,2587264.5,3156446.8
48000000,2863492.6,2591195.2,3164404.6
49000000,2869055.9,2594979.3,3172080
50000000,2874420.8,2598624.6,3179487.8
51000000,2879597.8,2602138.6,3186641.8
52000000,2884596.6,2605528.2,3193555
53000000,2889426.2,2608799.9,3200239.3
54000000,2894095.1,2611959.6,3206706.1
55000000,2898611.2,2615013,3212965.7
56000000,2902981.9,2617965.3,3219028.1
57000000,2907214.1,2620821.5,3224902.4
58000000,2911314.2,2623586.1,3230597.3
59000000,2915288.4,2626263.4,3236121
60000000,2919142.3,2628857.6,3241481.1
61000000,2922881.5,2631372.3,3246684.7
62000000,2926510.8,2633811.1,3251738.7
63000000,2930035.1,2636177.5,3256649.4
64000000,2933458.9,2638474.6,3261422.8
65000000,2936786.5,2640705.3,3266064.8
66000000,2940021.7,2642872.6,3270580.5
67000000,2943168.5,2644979,3274975.2
68000000,2946230.3,2647027.1,3279253.6
69000000,2949210.7,2649019.2,3283420.3
70000000,2952112.7,2650957.7,3287479.7
71000000,2954939.5,2652844.6,3291435.8
72000000,2957694,2654681.9,3295292.5
73000000,2960378.8,2656471.7,3299053.7
74000000,2962996.6,2658215.6,3302722.6
75000000,2965549.9,2659915.5,3306302.8
76000000,2968041,2661572.9,3309797.5
77000000,2970472.2,2663189.5,3313209.5
78000000,2972845.6,2664766.7,3316542
79000000,2975163.2,2666306,3319797.5
80000000,2977427,2667808.7,3322978.8
81000000,2979638.9,2669276,3326088.4
82000000,2981800.6,2670709.2,3329128.6
83000000,2983913.8,2672109.6,3332101.9
84000000,2985980,2673478.1,3335010.2
85000000,2988001,2674815.9,3337855.9
86000000,2989988.1,2676134,3340650.8
87000000,2991988.4,2677478.6,3343442.1
88000000,2993946.3,2678794.1,3346175.3
89000000,2995863.3,2680081.6,3348852.1
90000000,2997740.4,2681341.8,3351474.2
91000000,2999579.1,2682575.7,3354043.3
92000000,3001380.5,2683784,3356561
93000000,3003145.6,2684967.5,3359028.9
94000000,3004875.6,2686127.1,3361448.4
95000000,3006571.5,2687263.3,3363820.9
96000000,3008234.4,2688377,3366147.7
97000000,3009865.1,2689468.7,3368430.2
98000000,3011464.6,2690539.2,3370669.7
99000000,3013033.7,2691588.9,3372867.3
100000000,3014573.4,2692618.6,3375024.2
101000000,3016084.5,2693628.8,3377141.5
102000000,3017567.7,2694620,3379220.3
103000000,3019023.8,2695592.8,3381261.7
104000000,3020453.6,2696547.6,3383266.6
105000000,3021857.7,2697485.1,3385236.1
106000000,3023236.8,2698405.5,3387171
107000000,3024591.7,2699309.5,3389072.3
108000000,3025922.9,2700197.3,3390940.8
109000000,3027231,2701069.6,3392777.3
110000000,3028516.7,2701926.6,3394582.8
111000000,3029780.5,2702768.7,3396357.9
112000000,3031023,2703596.4,3398103.4
113000000,3032244.7,2704410.1,3399820.1
114000000,3033446.1,2705209.9,3401508.6
115000000,3034627.7,2705996.4,3403169.8
116000000,3035790,2706769.9,3404804.1
117000000,3036933.6,2707530.6,3406412.3
118000000,3038058.7,2708278.9,3407995
119000000,3039165.9,2709015,3409552.7
120000000,3040255.7,2709739.4,3411086.2
121000000,3041328.3,2710452.2,3412595.8
122000000,3042384.2,2711153.7,3414082.3
123000000,3043423.9,2711844.2,3415546.1
124000000,3044447.6,2712523.9,3416987.7
125000000,3045455.7,2713193.2,3418407.6
126000000,3046448.6,2713852.2,3419806.4
127000000,3047426.7,2714501.2,3421184.5
128000000,3048390.2,2715140.3,3422542.3
129000000,3049339.4,2715769.9,3423880.3
130000000,3050274.8,2716390.2,3425198.9
131000000,3051196.6,2717001.2,3426498.5
132000000,3052105.1,2717603.3,3427779.6
133000000,3053000.5,2718196.7,3429042.6
134000000,3053883.2,2718781.5,3430287.7
135000000,3054753.4,2719357.8,3431515.5
136000000,3055611.4,2719926,3432726.2
137000000,3056457.5,2720486.2,3433920.2
138000000,3057291.8,2721038.4,3435097.9
139000000,3058114.7,2721583,3436259.6
140000000,3058926.4,2722120,3437405.6
141000000,3059727,2722649.7,3438536.2
142000000,3060516.9,2723172.1,3439651.7
143000000,3061296.2,2723687.4,3440752.5
144000000,3062065.1,2724195.8,3441838.8
145000000,3062823.9,2724697.4,3442910.9
146000000,3063572.8,2725192.3,3443969.2
147000000,3064311.9,2725680.6,3445013.7
148000000,3065041.4,2726162.6,3446044.9
149000000,3065761.5,2726638.3,3447063
150000000,3066472.5,2727107.8,3448068.1
151000000,3067174.4,2727571.3,3449060.7
152000000,3067867.5,2728028.8,3450040.8
153000000,3068551.8,2728480.5,3451008.8
154000000,3069227.7,2728926.6,3451964.8
155000000,3069895.2,2729367,3452909.2
156000000,3070554.4,2729801.9,3453842
157000000,3071205.6,2730231.5,3454763.5
158000000,3071848.9,2730655.7,3455673.9
159000000,3072484.4,2731074.8,3456573.4
160000000,3073107.2,2731483.7,3457457.2
161000000,3073721.7,2731886.7,3458329.6
162000000,3074328.9,2732285,3459191.8
163000000,3074928.9,2732678.5,3460044
164000000,3075521.8,2733067.3,3460886.2
165000000,3076107.9,2733451.4,3461718.6
166000000,3076687.2,2733831.1,3462541.5
167000000,3077259.7,2734206.4,3463355
168000000,3077825.7,2734577.2,3464159.3
169000000,3078385.3,2734943.8,3464954.5
170000000,3078938.5,2735306.2,3465740.7
171000000,3079485.4,2735664.5,3466518.2
172000000,3080026.3,2736018.6,3467287
173000000,3080561.1,2736368.8,3468047.4
174000000,3081090,2736715,3468799.3
175000000,3081613,2737057.4,3469543.1
176000000,3082130.3,2737396,3470278.8
177000000,3082642,2737730.8,3471006.5
178000000,3083148.1,2738062,3471726.4
179000000,3083648.7,2738389.5,3472438.6
180000000,3084144,2738713.5,3473143.3
181000000,3084634,2739034,3473840.5
182000000,3085118.8,2739351,3474530.3
183000000,3085598.5,2739664.7,3475212.9
184000000,3086073.1,2739975,3475888.5
185000000,3086542.8,2740282,3476557
186000000,3087007.6,2740585.8,3477218.6
187000000,3087467.6,2740886.4,3477873.5
188000000,3087922.8,2741183.9,3478521.6
189000000,3088373.4,2741478.3,3479163.2
190000000,3088819.4,2741769.7,3479798.3
191000000,3089260.9,2742058,3480427.1
192000000,3089698,2742343.5,3481049.5
193000000,3090130.6,2742626,3481665.8
194000000,3090558.9,2742905.7,3482275.9
195000000,3090983,2743182.6,3482880.1
196000000,3091402.9,2743456.7,3483478.3
197000000,3091818.7,2743728.1,3484070.7
198000000,3092230.4,2743996.8,3484657.3
199000000,3092638,2744262.9,3485238.3
200000000,3093041.8,2744526.3,3485813.7
201000000,3093441.6,2744787.2,3486383.6
202000000,3093837.6,2745045.5,3486948
203000000,3094229.8,2745301.4,3487507.1
204000000,3094618.3,2745554.8,3488061
205000000,3095003.1,2745805.7,3488609.6
206000000,3095384.3,2746054.3,3489153.1
207000000,3095761.9,2746300.5,3489691.6
208000000,3096136,2746544.4,3490225.1
209000000,3096506.6,2746786,3490753.7
210000000,3096873.8,2747025.4,3491277.4
211000000,3097237.6,2747262.5,3491796.3
212000000,3097598.1,2747497.4,3492310.5
213000000,3097948.2,2747723.1,3492813
214000000,3098295.1,2747946.7,3493311
215000000,3098638.8,2748168.3,3493804.5
216000000,3098979.5,2748387.8,3494293.5
217000000,3099317,2748605.3,3494778.3
218000000,3099651.6,2748820.9,3495258.7
219000000,3099983.2,2749034.5,3495734.9
220000000,3100311.9,2749246.3,3496206.9
221000000,3100637.7,2749456.1,3496674.8
222000000,3100960.6,2749664.1,3497138.7
223000000,3101280.7,2749870.2,3497598.5
224000000,3101598,2750074.6,3498054.3
225000000,3101912.6,2750277.1,3498506.3
226000000,3102224.5,2750477.9,3498954.4
227000000,3102533.7,2750677,3499398.6
228000000,3102840.2,2750874.3,3499839.1
229000000,3103144.2,2751069.9,3500275.9
230000000,3103445.6,2751263.9,3500709
231000000,3103744.4,2751456.2,3501138.5
232000000,3104040.7,2751646.9,3501564.4
233000000,3104334.6,2751835.9,3501986.8
234000000,3104626,2752023.4,3502405.7
235000000,3104915,2752209.3,3502821.1
236000000,3105201.6,2752393.7,3503233.2
237000000,3105485.8,2752576.5,3503641.8
238000000,3105767.7,2752757.8,3504047.2
239000000,3106047.3,2752937.6,3504449.2
240000000,3106324.7,2753115.9,3504848.1
241000000,3106599.8,2753292.8,3505243.7
242000000,3106872.7,2753468.3,3505636.1
243000000,3107143.4,2753642.3,3506025.5
244000000,3107411.9,2753814.9,3506411.7
245000000,3107678.3,2753986.1,3506794.9
246000000,3107942.6,2754156,3507175.1
247000000,3108204.8,2754324.5,3507552.3
248000000,3108464.9,2754491.6,3507926.5
249000000,3108723,2754657.4,3508297.8
250000000,3108979.1,2754822,3508666.3
251000000,3109233.2,2754985.2,3509031.9
252000000,3109485.3,2755147.2,3509394.7
253000000,3109735.5,2755307.9,3509754.7
254000000,3109983.7,2755467.3,3510112
255000000,3110230.1,2755625.5,3510466.5
256000000,3110474.5,2755782.5,3510818.4
257000000,3110717.2,2755938.3,3511167.6
258000000,3110957.9,2756092.9,3511514.2
259000000,3111196.9,2756246.3,3511858.2
260000000,3111434.1,2756398.6,3512199.6
261000000,3111669.5,2756549.7,3512538.5
262000000,3111903.1,2756699.7,3512874.8
263000000,3112135,2756848.5,3513208.7
264000000,3112365.2,2756996.3,3513540.2
265000000,3112593.7,2757142.9,3513869.2
266000000,3112820.5,2757288.5,3514195.8
267000000,3113045.7,2757432.9,3514520
268000000,3113269.2,2757576.4,3514841.9
269000000,3113491,2757718.7,3515161.4
270000000,3113711.3,2757860,3515478.7
271000000,3113930,2758000.3,3515793.7
272000000,3114147.1,2758139.6,3516106.4
273000000,3114362.7,2758277.9,3516416.9
274000000,3114576.7,2758415.1,3516725.3
275000000,3114789.2,2758551.4,3517031.4
276000000,3115000.2,2758686.7,3517335.4
277000000,3115209.7,2758821.1,3517637.2
278000000,3115417.7,2758954.4,3517936.9
279000000,3115624.3,2759086.9,3518234.6
280000000,3115829.4,2759218.4,3518530.2
281000000,3116033.1,2759349,3518823.7
282000000,3116235.4,2759478.7,3519115.2
283000000,3116436.3,2759607.4,3519404.7
284000000,3116635.8,2759735.3,3519692.2
285000000,3116834,2759862.3,3519977.8
286000000,3117030.7,2759988.4,3520261.4
287000000,3117226.2,2760113.7,3520543.1
288000000,3117420.3,2760238,3520822.9
289000000,3117613.1,2760361.6,3521100.8
290000000,3117804.6,2760484.3,3521376.8
291000000,3117994.8,2760606.1,3521651
292000000,3118183.7,2760727.2,3521923.4
293000000,3118371.4,2760847.4,3522194
294000000,3118557.8,2760966.8,3522462.7
295000000,3118743,2761085.4,3522729.7
296000000,3118926.9,2761203.2,3522995
297000000,3119109.6,2761320.3,3523258.5
298000000,3119291.2,2761436.5,3523520.2
299000000,3119471.5,2761552,3523780.3
300000000,3119650.7,2761666.8,3524038.7
