TOTAL_READS,EXPECTED_DISTINCT,LOWER_0.95CI,UPPER_0.95CI
0,0,0,0
1000000,840853,840437.6,841268.6
2000000,1483750,1482849.5,1484651.1
3000000,2009673,2008338.9,2011008
4000000,2455676,2453967.1,2457386.1
5000000,2842899.5,2840865.6,2844934.9
6000000,3184776.7,3182450.8,3187104.3
7000000,3490503.8,3487901.8,3493107.7
8000000,3766821.4,3763941.8,3769703.2
9000000,4018305.6,4014998.2,4021615.7
10000000,4248717.9,4245055.5,4252383.5
11000000,4461162.3,4456700.5,4465628.6
12000000,4658145.2,4652058.9,4664239.5
13000000,4841429.9,4832452.9,4850423.6
14000000,5012511.6,4999316.1,5025741.9
15000000,5172413,5153220.6,5191677
16000000,5322614.3,5295700.6,5349664.9
17000000,5463932.9,5428112.2,5499990
18000000,5597415.3,5551963,5643239.8
19000000,5723924.8,5668186.1,5780211.6
20000000,5843408.3,5776662.9,5910924.9
21000000,5957017.8,5878608.8,6036472.6
22000000,6064826.3,5974304.3,6156719.9
23000000,6167407.8,6064570.9,6271988.4
24000000,6265342,6150190.8,6382649.1
25000000,6358916,6231577.2,6488856.8
26000000,6448162.7,6308820.8,6590582.2
27000000,6533382.3,6382232.6,6688111.7
28000000,6615199.2,6452422.8,6782082
29000000,6693851.1,6519605.2,6872754
30000000,6769331.7,6583748.8,6960145.9
31000000,6841855.2,6645046.8,7044492.4
32000000,6911598.2,6703660.6,7125985.7
33000000,6978723.3,6759742.5,7204797.9
34000000,7043380,6813436.5,7281083.6
35000000,7105740.6,6864913.2,7355016.4
36000000,7166109.1,6914477.2,7426898.4
37000000,7224396,6962041.9,7496636.5
38000000,7280521.5,7007531.3,7564146.5
39000000,7334576.3,7051040.5,7629513.6
40000000,7386850.2,7092863.4,7693022.2
41000000,7437431.6,7133092.8,7754755.2
42000000,7486451,7171862.9,7814838.2
43000000,7534136.5,7209405.2,7873494.7
44000000,7580363.7,7245598,7930596.4
45000000,7625199.8,7280511,7986207.5
46000000,7668707.8,7314208.9,8040388.2
47000000,7710947,7346752.2,8093195.7
48000000,7751973.1,7378197.3,8144684.1
49000000,7791838.5,7408597.1,8194904.7
50000000,7830592.5,7438000.8,8243906
51000000,7868281.8,7466454.6,8291734.4
52000000,7904950.3,7494001.9,8338433.9
53000000,7940639.5,7520683.4,8384046.1
54000000,7975388.7,7546537.1,8428611
55000000,8009235.1,7571599.1,8472166.2
56000000,8042213.7,7595903.2,8514748
57000000,8074358.1,7619481.3,8556390.7
58000000,8105699.9,7642363.5,8597127.1
59000000,8136269,7664578.2,8636988.4
60000000,8166094.1,7686152.5,8676004.4
61000000,8195202.3,7707111.6,8714203.6
62000000,8223619.3,7727479.9,8751613.2
63000000,8251369.9,7747280.1,8788259.2
64000000,8278477.4,7766533.9,8824166.4
65000000,8304964,7785262.1,8859358.4
66000000,8330851.2,7803484.3,8893858.1
67000000,8356159.2,7821219.1,8927687.1
68000000,8380907.4,7838484.3,8960866.2
69000000,8405114.3,7855296.8,8993415.4
70000000,8428797.7,7871672.8,9025353.8
71000000,8451974.5,7887627.6,9056699.5
72000000,8474660.9,7903176.1,9087470.3
73000000,8496872.4,7918332.1,9117682.8
74000000,8518623.9,7933109.2,9147353.4
75000000,8539929.7,7947520.2,9176497.4
76000000,8560803.3,7961577.3,9205129.9
77000000,8581258,7975292.4,9233265.1
78000000,8601306.2,7988676.6,9260916.7
79000000,8620960.1,8001740.7,9288098.2
80000000,8640231.3,8014495.1,9314822.1
81000000,8659130.8,8026949.7,9341100.8
82000000,8677669.4,8039114,9366946
83000000,8695857.5,8050997,9392369.3
84000000,8713704.8,8062607.7,9417381.4
85000000,8731221.1,8073954.3,9441993.1
86000000,8748415.3,8085045,9466214.5
87000000,8765296.4,8095887.5,9490055.5
88000000,8781873,8106489.3,9513525.5
89000000,8798153.1,8116857.6,9536633.7
90000000,8814144.8,8126999.3,9559389
91000000,8829855.6,8136921.1,9581799.9
92000000,8845293,8146629.4,9603874.8
93000000,8860464,8156130.3,9625621.5
94000000,8875375.6,8165429.8,9647047.9
95000000,8890034.3,8174533.6,9668161.3
96000000,8904446.5,8183447.2,9688969.1
97000000,8918618.5,8192176.1,9709478.3
98000000,8932556.2,8200725.3,9729695.5
99000000,8946265.4,8209099.8,9749627.5
100000000,8959751.8,8217304.3,9769280.6
101000000,8973020.6,8225343.6,9788660.9
102000000,8986077.2,8233222,9807774.4
103000000,8998926.7,8240943.9,9826626.9
104000000,9011573.8,8248513.4,9845224.1
105000000,9024023.5,8255934.6,9863571.4
106000000,9036280.3,8263211.4,9881674.1
107000000,9048348.7,8270347.5,9899537.3
108000000,9060232.9,8277346.6,9917166
109000000,9071937.2,8284212.2,9934565.2
110000000,9083465.7,8290947.6,9951739.4
111000000,9094822.3,8297556.3,9968693.3
112000000,9106010.9,8304041.4,9985431.3
113000000,9117035.1,8310405.9,10001957.7
114000000,9127898.5,8316653,10018276.7
115000000,9138604.7,8322785.4,10034392.5
116000000,9149157.1,8328806.1,10050309.1
117000000,9159558.9,8334717.6,10066030.1
118000000,9169813.4,8340522.8,10081559.6
119000000,9179923.6,8346224,10096901
120000000,9189892.7,8351823.9,10112058
121000000,9199723.5,8357324.8,10127034.1
122000000,9209419,8362729,10141832.6
123000000,9218981.8,8368038.9,10156456.9
124000000,9228414.8,8373256.6,10170910.1
125000000,9237720.5,8378384.2,10185195.4
126000000,9246901.6,8383423.9,10199315.8
127000000,9255960.4,8388377.7,10213274.4
128000000,9264899.5,8393247.4,10227074
129000000,9273721.2,8398035.1,10240717.4
130000000,9282427.8,8402742.5,10254207.5
131000000,9291021.5,8407371.5,10267546.8
132000000,9299504.6,8411923.8,10280738.1
133000000,9307879.1,8416401,10293783.9
134000000,9316147.2,8420804.9,10306686.7
135000000,9324310.8,8425137.1,10319449
136000000,9332372,8429399,10332073.1
137000000,9340332.6,8433592.3,10344561.4
138000000,9348194.6,8437718.3,10356916.2
139000000,9355959.7,8441778.6,10369139.6
140000000,9363629.7,8445774.5,10381234
141000000,9371206.4,8449707.4,10393201.2
142000000,9378691.5,8453578.6,10405043.6
143000000,9386086.6,8457389.4,10416763
144000000,9393393.3,8461141,10428361.6
145000000,9400613.3,8464834.8,10439841.1
146000000,9407748,8468471.8,10451203.6
147000000,9414799,8472053.2,10462450.8
148000000,9421767.7,8475580.1,10473584.6
149000000,9428655.5,8479053.8,10484606.8
150000000,9435464,8482475.2,10495519.2
151000000,9442194.3,8485845.3,10506323.3
152000000,9448848,8489165.2,10517020.9
153000000,9455426.2,8492436,10527613.6
154000000,9461930.3,8495658.5,10538103
155000000,9468361.4,8498833.7,10548490.7
156000000,9474720.9,8501962.6,10558778.2
157000000,9481010,8505045.9,10568967
158000000,9487229.7,8508084.7,10579058.6
159000000,9493381.2,8511079.8,10589054.4
160000000,9499465.7,8514032,10598955.7
161000000,9505484.2,8516942.1,10608764.1
162000000,9511437.8,8519810.9,10618480.9
163000000,9517327.5,8522639.2,10628107.3
164000000,9523154.5,8525427.7,10637644.7
165000000,9528919.6,8528177.3,10647094.3
166000000,9534623.8,8530888.6,10656457.5
167000000,9540268.2,8533562.3,10665735.4
168000000,9545853.6,8536199.2,10674929.2
169000000,9551381,8538799.8,10684040.1
170000000,9556851.3,8541364.9,10693069.3
171000000,9562265.3,8543895.1,10702017.8
172000000,9567624,8546391.1,10710886.9
173000000,9572928.1,8548853.4,10719677.6
174000000,9578178.5,8551282.6,10728391
175000000,9583376,8553679.4,10737028.1
176000000,9588521.4,8556044.3,10745589.9
177000000,9593615.6,8558377.9,10754077.6
178000000,9598659.1,8560680.7,10762491.9
179000000,9603652.9,8562953.2,10770834.1
180000000,9608597.6,8565196.1,10779104.9
181000000,9613493.9,8567409.8,10787305.3
182000000,9618342.6,8569594.8,10795436.3
183000000,9623144.4,8571751.6,10803498.8
184000000,9627899.9,8573880.7,10811493.6
185000000,9632609.8,8575982.5,10819421.7
186000000,9637274.7,8578057.6,10827283.9
187000000,9641895.4,8580106.3,10835081
188000000,9646472.3,8582129.2,10842813.8
189000000,9651006.2,8584126.6,10850483.3
190000000,9655497.7,8586098.9,10858090.1
191000000,9659947.3,8588046.7,10865635.1
192000000,9664355.6,8589970.3,10873119
193000000,9668723.2,8591870,10880542.7
194000000,9673050.7,8593746.4,10887906.8
195000000,9677338.6,8595599.7,10895212.1
196000000,9681587.4,8597430.3,10902459.3
197000000,9685797.7,8599238.7,10909649.1
198000000,9689970,8601025.1,10916782.3
199000000,9694104.8,8602790,10923859.4
200000000,9698202.7,8604533.6,10930881.3
201000000,9702264,8606256.3,10937848.4
202000000,9706289.4,8607958.5,10944761.6
203000000,9710279.2,8609640.4,10951621.5
204000000,9714234,8611302.4,10958428.6
205000000,9718154.2,8612944.7,10965183.6
206000000,9722040.2,8614567.8,10971887.2
207000000,9725892.6,8616171.9,10978539.8
208000000,9729711.6,8617757.3,10985142.2
209000000,9733497.9,8619324.2,10991694.8
210000000,9737251.7,8620873,10998198.4
211000000,9740973.6,8622404,11004653.3
212000000,9744663.8,8623917.3,11011060.3
213000000,9748322.9,8625413.3,11017419.8
214000000,9751951.2,8626892.3,11023732.4
215000000,9755549.1,8628354.5,11029998.6
216000000,9759116.9,8629800.1,11036218.9
217000000,9762655.1,8631229.5,11042393.9
218000000,9766164,8632642.7,11048524
