TOTAL_READS,EXPECTED_DISTINCT,LOWER_0.95CI,UPPER_0.95CI
0,0,0,0
1000000,910829.9,910196.3,911464
2000000,1685304.4,1682982.3,1687629.8
3000000,2357423.5,2346790.4,2368104.8
4000000,2948863.8,2913482.7,2984674.4
5000000,3475179.5,3405019.2,3546785.5
6000000,3944898.6,3834975.9,4057972
7000000,4368633.7,4221513.1,4520881.4
8000000,4752909.7,4570638.3,4942449.8
9000000,5102457.5,4885448.7,5329105.8
10000000,5420306.1,5168260.7,5684643.2
11000000,5712582.9,5425040.3,6015366.1
12000000,5981765.8,5658327.5,6323692.4
13000000,6230472.1,5870872.6,6612097.6
14000000,6461547.4,6065665,6883267.5
15000000,6676392.1,6244240.3,7138452.4
16000000,6876637.1,6408346.3,7379148.3
17000000,7063726.1,6559525.3,7606682.6
18000000,7238918,6699117.2,7822214.8
19000000,7403315.2,6828290.2,8026764.2
20000000,7557887.7,6948066.9,8221231.4
21000000,7703492.2,7059345.3,8406415.7
22000000,7840806.8,7162835.9,8582948.4
23000000,7970324.4,7259056.5,8751284.9
24000000,8092915.7,7348894.2,8912263.8
25000000,8209122.3,7432903.1,9066402.1
26000000,8319430.8,7511577.3,9214167.1
27000000,8424279.5,7585359,9355982.4
28000000,8524064.3,7654645.1,9492232.8
29000000,8619143.7,7719792.4,9623269
30000000,8709843.1,7781122.5,9749411.6
31000000,8796458.4,7838926.4,9870953.8
32000000,8879259.6,7893467.1,9988164.8
33000000,8958493.3,7944983.7,10101292.2
34000000,9034385.4,7993693.4,10210564.2
35000000,9107142.9,8039794,10316191.2
36000000,9176956.3,8083466.4,10418367.9
37000000,9244000.7,8124875.5,10517274.9
38000000,9308437.8,8164172.6,10613079.6
39000000,9370416.7,8201496.6,10705937.5
40000000,9430075.7,8236974.8,10795993.6
41000000,9487542.5,8270724.6,10883382.9
42000000,9542935.9,8302854.1,10968231.4
43000000,9596366.1,8333463,11050657.1
44000000,9647935.7,8362643.4,11130770.3
45000000,9697740.2,8390480.7,11208674.3
46000000,9745868.8,8417053.7,11284466.3
47000000,9792404.7,8442435.8,11358237.3
48000000,9837425.6,8466695,11430073.1
49000000,9881004.4,8489894.5,11500054.4
50000000,9923209.3,8512093.2,11568257.2
51000000,9964104.3,8533345.9,11634753.4
52000000,10003749.4,8553703.6,11699610.7
53000000,10042201.1,8573214.2,11762893.1
54000000,10079512.4,8591922.3,11824661.3
55000000,10115733.5,8609869.5,11884972.7
56000000,10150911.4,8627095,11943881.7
57000000,10185120.7,8643665,12001469.6
58000000,10218372.5,8659583.6,12057755
59000000,10250706.6,8674882.8,12112784.4
60000000,10282160.3,8689593,12166602.2
61000000,10312769.2,8703742.6,12219250.3
62000000,10342566.8,8717358.3,12270768.9
63000000,10371585.1,8730465.4,12321196.2
64000000,10399854.1,8743087.6,12370568.5
65000000,10427402.5,8755247.3,12418920.7
66000000,10454257.5,8766965.7,12466285.9
67000000,10480445.1,8778262.6,12512695.8
68000000,10505989.7,8789156.8,12558180.7
69000000,10530914.8,8799666.3,12602769.4
70000000,10555242.6,8809807.9,12646489.8
71000000,10578994.3,8819597.4,12689368.4
72000000,10602190.3,8829050.1,12731430.5
73000000,10624849.6,8838180.2,12772700.6
74000000,10646990.9,8847001.3,12813202
