TOTAL_READS,EXPECTED_DISTINCT,LOWER_0.95CI,UPPER_0.95CI
0,0,0,0
1000000,888425,888047.2,888803
2000000,1623642.5,1622832.8,1624452.6
3000000,2256821.5,2255602.1,2258041.6
4000000,2814310,2812694.8,2815926.1
5000000,3312907.8,3310893.4,3314923.5
6000000,3763857,3761417.3,3766298.2
7000000,4175467.1,4172553.1,4178383.1
8000000,4553610.4,4550093.5,4557130
9000000,4903108.8,4898963.2,4907257.9
10000000,5227892,5222928.1,5232860.6
11000000,5530598.1,5524586.6,5536616.1
12000000,5813927.6,5806560.8,5821303.8
13000000,6080121.6,6070901.5,6089355.6
14000000,6330172.4,6318404.4,6341962.4
15000000,6566797.3,6551674.3,6581955.3
16000000,6790426.1,6771233.8,6809672.8
17000000,7001983.9,6978185.1,7025863.9
18000000,7203105.7,7174257.2,7232070.3
19000000,7394609.3,7360257.8,7429121.1
20000000,7576458.8,7536098.8,7617035
21000000,7750342.5,7703420.7,7797550.1
22000000,7916432.3,7862369.8,7970866.5
23000000,8075344.1,8013558.3,8137606.3
24000000,8226835,8156756.4,8297515.7
25000000,8372039.6,8293123.9,8451706.3
26000000,8511299.2,8423034.7,8600488.7
27000000,8645101.3,8547013.6,8744314.6
28000000,8773439.4,8665094.4,8883139.2
29000000,8896972.1,8777976.6,9017580.7
30000000,9015870.1,8885872.1,9147769.9
31000000,9130485.8,8989173.5,9274019.5
32000000,9241092.5,9088193.1,9396564.2
33000000,9347806.7,9183084.5,9515483.5
34000000,9450835.8,9274090.3,9630949.8
35000000,9550372.5,9361435.9,9743122.4
36000000,9646919.6,9445654.5,9852473.1
37000000,9740349.3,9526646.9,9958845.5
38000000,9830793.8,9604570.9,10062345
39000000,9918397.2,9679594.5,10163091.3
40000000,10003294.2,9751873.9,10261196.5
41000000,10085611,9821554.8,10356766.4
42000000,10165343.3,9888650.6,10449778.2
43000000,10242281.5,9952967.4,10540005.4
44000000,10316966.1,10015059.9,10627973.3
45000000,10389496,10075039.6,10713767
46000000,10459964.4,10133010.8,10797467.5
47000000,10528459.1,10189071.3,10879151.5
48000000,10595062.8,10243312.3,10958892.1
49000000,10659853.6,10295819.9,11036758.7
50000000,10722905.5,10346674.3,11112817.4
51000000,10784653.3,10396316.1,11187496.1
52000000,10844932.1,10444585.6,11260624.2
53000000,10903673.2,10491418.1,11332127.6
54000000,10960935.3,10536876.3,11402060.7
55000000,11016774.3,10581018.9,11470475.4
56000000,11071243.2,10623901.4,11537421.4
57000000,11124503.7,10665687.5,11603057.3
58000000,11176520.5,10706343.6,11667345.7
59000000,11227311.9,10745889.1,11730302.6
60000000,11276921,10784368.4,11791969.8
61000000,11325389.1,10821823.1,11852387.2
62000000,11372755.5,10858293,11911593.1
63000000,11419057.8,10893815.8,11969624.2
64000000,11464331.7,10928427.1,12026515.8
65000000,11508611.4,10962160.8,12082301.8
66000000,11551929.6,10995049.4,12137014.9
67000000,11594094.7,11026900.7,12190463.7
68000000,11635341.2,11057948.4,12242882.7
69000000,11675716.1,11088238.7,12294319.2
70000000,11715246.8,11117798.2,12344801.2
71000000,11753959.8,11146652.2,12394355.6
72000000,11791880.3,11174825.1,12443008.3
73000000,11829032.6,11202339.9,12490784.3
74000000,11865439.8,11229218.8,12537707.7
75000000,11901158.2,11255516.5,12583835.3
76000000,11936231,11281275.3,12629211.5
77000000,11970622.6,11306458.1,12673801.6
78000000,12004352.8,11331083.6,12717626.3
79000000,12037440.6,11355169.4,12760705.8
80000000,12069904.2,11378732.5,12803059.4
81000000,12101761.3,11401789.1,12844705.8
82000000,12133028.7,11424354.8,12885663
83000000,12163722.7,11446444.6,12925948.3
84000000,12193859.2,11468072.8,12965578.8
85000000,12223453.1,11489253.3,13004570.6
86000000,12252519.1,11509999.2,13042939.6
